"","word","n"
"1","jew",798
"2","fuck",677
"3","nigger",656
"4","white",654
"5","women",647
"6","money",459
"7","retard",446
"8","real",337
"9","ukraine",330
"10","russia",311
"11","life",309
"12","based",307
"13","world",303
"14","posting",296
"15","faggot",293
"16","literally",269
"17","party",266
"18","america",262
"19","country",252
"20","russian",252
"21","learn",246
"22","war",241
"23","force",232
"24","live",220
"25","government",214
"26","bad",213
"27","closed",213
"28","stop",206
"29","applied",203
"30","trial",202
"31","applications",198
"32","fake",197
"33","janitor",197
"34","makes",195
"35","black",185
"36","god",185
"37","aliens",175
"38","free",175
"39","kids",174
"40","hate",172
"41","human",169
"42","pretty",167
"43","children",164
"44","fat",155
"45","pay",151
"46","food",149
"47","love",145
"48","reason",145
"49","care",143
"50","power",143
"51","video",143
"52","china",141
"53","stupid",141
"54","living",140
"55","means",136
"56","wrong",135
"57","person",134
"58","school",131
"59","family",128
"60","gay",128
"61","system",128
"62","feel",127
"63","guy",127
"64","imagine",127
"65","earth",125
"66","talking",125
"67","die",124
"68","ago",122
"69","shill",121
"70","single",119
"71","death",117
"72","start",116
"73","dumb",115
"74","dead",114
"75","israel",113
"76","hope",112
"77","media",112
"78","chinese",109
"79","left",109
"80","military",109
"81","social",109
"82","thinking",109
"83","times",109
"84","hard",108
"85","kill",108
"86","race",108
"87","inflation",107
"88","eat",105
"89","lost",105
"90","understand",105
"91","land",103
"92","remember",103
"93","gonna",102
"94","control",101
"95","countries",100
"96","americas",99
"97","anti",98
"98","culture",98
"99","bullshit",97
"100","talk",97
"101","cope",95
"102","parents",95
"103","ass",94
"104","call",94
"105","completely",93
"106","energy",93
"107","sense",93
"108","trump",93
"109","nice",92
"110","society",92
"111","called",91
"112","entire",91
"113","funny",91
"114","matter",91
"115","west",91
"116","vaccine",90
"117","house",88
"118","alien",86
"119","anymore",86
"120","average",85
"121","job",85
"122","evil",84
"123","run",84
"124","days",83
"125","haven",83
"126","history",83
"127","lives",83
"128","low",82
"129","sheikh",82
"130","space",82
"131","wait",82
"132","exist",81
"133","line",81
"134","stuff",81
"135","western",81
"136","age",80
"137","basically",80
"138","mind",80
"139","flag",79
"140","simply",79
"141","story",79
"142","worse",79
"143","book",78
"144","sex",78
"145","child",77
"146","found",77
"147","girls",77
"148","lie",77
"149","brain",76
"150","data",76
"151","half",76
"152","happen",76
"153","taking",76
"154","actual",75
"155","friends",75
"156","future",75
"157","game",75
"158","guess",75
"159","paid",75
"160","public",75
"161","wife",75
"162","buy",74
"163","lose",74
"164","boomers",73
"165","op",73
"166","past",72
"167","supply",72
"168","threads",72
"169","total",72
"170","girl",71
"171","books",70
"172","idea",70
"173","propaganda",70
"174","change",69
"175","created",69
"176","head",69
"177","literal",69
"178","mexican",69
"179","pic",69
"180","million",68
"181","months",68
"182","support",68
"183","damn",67
"184","germany",67
"185","checked",66
"186","hell",66
"187","reality",66
"188","amount",65
"189","european",65
"190","holy",65
"191","move",65
"192","question",65
"193","class",64
"194","correct",64
"195","porn",64
"196","pro",64
"197","shot",64
"198","told",64
"199","blood",63
"200","hand",63
"201","kid",63
"202","king",63
"203","body",62
"204","debt",62
"205","dude",62
"206","eating",62
"207","happened",62
"208","mexico",62
"209","political",62
"210","poor",62
"211","started",62
"212","ukrainian",62
"213","city",61
"214","female",61
"215","jesus",61
"216","killed",61
"217","normal",61
"218","play",61
"219","word",61
"220","bitch",60
"221","bunch",60
"222","evidence",60
"223","supposed",60
"224","week",60
"225","bank",59
"226","coming",59
"227","eyes",59
"228","modern",59
"229","similar",59
"230","win",59
"231","attack",58
"232","cities",58
"233","easy",58
"234","inside",58
"235","night",58
"236","obvious",58
"237","population",58
"238","stay",58
"239","worth",58
"240","common",57
"241","federal",57
"242","planet",57
"243","rate",57
"244","realize",57
"245","security",57
"246","truth",57
"247","water",57
"248","agree",56
"249","dollars",56
"250","forced",56
"251","heard",56
"252","losing",56
"253","phone",56
"254","rape",56
"255","sounds",56
"256","weight",56
"257","baby",55
"258","dating",55
"259","explain",55
"260","front",55
"261","fun",55
"262","hours",55
"263","humans",55
"264","mom",55
"265","reserve",55
"266","trust",55
"267","fine",54
"268","german",54
"269","india",54
"270","market",54
"271","rest",54
"272","son",54
"273","takes",54
"274","trash",54
"275","weird",54
"276","bit",53
"277","canada",53
"278","english",53
"279","hot",53
"280","millions",53
"281","profit",53
"282","africa",52
"283","christ",52
"284","fast",52
"285","happening",52
"286","law",52
"287","lying",52
"288","police",52
"289","red",52
"290","save",52
"291","spend",52
"292","banks",51
"293","cool",51
"294","iq",51
"295","level",51
"296","lies",51
"297","local",51
"298","middle",51
"299","send",51
"300","simple",51
"301","destroyed",50
"302","gold",50
"303","pussy",50
"304","religion",50
"305","rich",50
"306","running",50
"307","absolutely",49
"308","autism",49
"309","bullying",49
"310","company",49
"311","create",49
"312","hit",49
"313","missiles",49
"314","pathetic",49
"315","poland",49
"316","term",49
"317","theory",49
"318","tier",49
"319","allowed",48
"320","answer",48
"321","car",48
"322","check",48
"323","dick",48
"324","difference",48
"325","due",48
"326","major",48
"327","mass",48
"328","plan",48
"329","prices",48
"330","thousands",48
"331","ai",47
"332","bible",47
"333","century",47
"334","deserve",47
"335","destroy",47
"336","giving",47
"337","killing",47
"338","nation",47
"339","whore",47
"340","act",46
"341","ancient",46
"342","blacks",46
"343","blue",46
"344","drink",46
"345","fight",46
"346","french",46
"347","map",46
"348","month",46
"349","moon",46
"350","bodies",45
"351","bring",45
"352","bullies",45
"353","cash",45
"354","claim",45
"355","cock",45
"356","considered",45
"357","cost",45
"358","credit",45
"359","deep",45
"360","fed",45
"361","germans",45
"362","issue",45
"363","majority",45
"364","picture",45
"365","price",45
"366","sage",45
"367","seethe",45
"368","type",45
"369","ugly",45
"370","weak",45
"371","absolute",44
"372","biggest",44
"373","date",44
"374","goyim",44
"375","heart",44
"376","honestly",44
"377","increase",44
"378","private",44
"379","risk",44
"380","sad",44
"381","sell",44
"382","watching",44
"383","attention",43
"384","decades",43
"385","disgusting",43
"386","east",43
"387","germanic",43
"388","leave",43
"389","oil",43
"390","proof",43
"391","status",43
"392","bullied",42
"393","civilization",42
"394","current",42
"395","died",42
"396","easily",42
"397","enjoy",42
"398","father",42
"399","form",42
"400","happy",42
"401","illegal",42
"402","mental",42
"403","safe",42
"404","vaccines",42
"405","born",41
"406","cares",41
"407","close",41
"408","cunt",41
"409","deal",41
"410","friend",41
"411","global",41
"412","lots",41
"413","natural",41
"414","north",41
"415","perfect",41
"416","president",41
"417","prison",41
"418","related",41
"419","saved",41
"420","source",41
"421","technology",41
"422","weeks",41
"423","british",40
"424","chance",40
"425","drive",40
"426","goy",40
"427","hold",40
"428","hundreds",40
"429","seething",40
"430","si",40
"431","totally",40
"432","army",39
"433","brown",39
"434","built",39
"435","crime",39
"436","cut",39
"437","hear",39
"438","hey",39
"439","indian",39
"440","industry",39
"441","looked",39
"442","multiple",39
"443","mutt",39
"444","research",39
"445","short",39
"446","slaves",39
"447","straight",39
"448","winning",39
"449","behavior",38
"450","business",38
"451","calling",38
"452","collapse",38
"453","currency",38
"454","economy",38
"455","empire",38
"456","experience",38
"457","finally",38
"458","ground",38
"459","information",38
"460","language",38
"461","listen",38
"462","offensive",38
"463","paper",38
"464","paying",38
"465","port",38
"466","set",38
"467","shut",38
"468","skin",38
"469","smart",38
"470","taxes",38
"471","vote",38
"472","account",37
"473","barely",37
"474","billions",37
"475","break",37
