"","word","n"
"1","jew",737
"2","women",607
"3","white",532
"4","fuck",513
"5","nigger",400
"6","ukraine",337
"7","retard",320
"8","posting",270
"9","faggot",266
"10","party",265
"11","america",263
"12","force",241
"13","learn",240
"14","world",225
"15","russian",224
"16","crypto",211
"17","campaign",210
"18","war",202
"19","trial",200
"20","government",197
"21","real",195
"22","life",187
"23","based",185
"24","literally",182
"25","country",181
"26","russia",178
"27","live",164
"28","money",160
"29","israel",154
"30","god",150
"31","kill",141
"32","black",140
"33","job",140
"34","pretty",139
"35","stop",139
"36","burning",137
"37","hate",137
"38","video",137
"39","support",134
"40","bad",131
"41","children",129
"42","care",121
"43","guy",120
"44","military",119
"45","kids",118
"46","death",114
"47","free",112
"48","fake",110
"49","love",110
"50","nice",108
"51","left",107
"52","trump",107
"53","die",104
"54","pay",101
"55","nazis",100
"56","wrong",100
"57","single",99
"58","family",98
"59","fed",98
"60","makes",98
"61","op",98
"62","gay",97
"63","ass",96
"64","feds",95
"65","power",93
"66","sage",91
"67","reason",90
"68","media",89
"69","call",84
"70","shill",84
"71","social",83
"72","times",83
"73","imagine",81
"74","change",80
"75","fat",80
"76","person",80
"77","ukrainian",80
"78","hard",79
"79","remember",77
"80","hope",76
"81","food",75
"82","called",74
"83","dead",74
"84","human",74
"85","race",74
"86","start",74
"87","talking",74
"88","countries",73
"89","fight",73
"90","matter",73
"91","stupid",73
"92","western",73
"93","culture",72
"94","low",72
"95","actual",71
"96","brown",71
"97","girls",71
"98","nazi",71
"99","gonna",70
"100","rich",70
"101","status",70
"102","christian",69
"103","city",68
"104","girl",68
"105","means",68
"106","cope",67
"107","dude",67
"108","goyim",67
"109","half",66
"110","iq",66
"111","latex",66
"112","started",66
"113","wait",66
"114","average",65
"115","bullshit",65
"116","vote",65
"117","bernd",64
"118","blood",64
"119","germany",64
"120","guess",64
"121","german",63
"122","history",63
"123","killed",63
"124","society",63
"125","wing",63
"126","happen",62
"127","happening",62
"128","population",62
"129","sex",62
"130","dumb",61
"131","feel",61
"132","living",61
"133","run",61
"134","americas",60
"135","anti",60
"136","bunch",60
"137","middle",60
"138","pic",60
"139","rabbi",60
"140","control",59
"141","flag",59
"142","poor",59
"143","pussy",58
"144","understand",58
"145","worse",58
"146","allowed",57
"147","hippies",57
"148","rest",57
"149","entire",56
"150","mask",56
"151","talk",56
"152","found",55
"153","happened",55
"154","holy",55
"155","basically",54
"156","days",54
"157","evil",54
"158","political",54
"159","chinese",53
"160","school",53
"161","trust",53
"162","ago",52
"163","bitch",52
"164","child",52
"165","earth",52
"166","spread",52
"167","totally",52
"168","crime",51
"169","hell",51
"170","month",51
"171","told",51
"172","west",51
"173","wife",51
"174","defense",50
"175","european",50
"176","exist",50
"177","join",50
"178","mind",50
"179","modern",50
"180","nation",50
"181","army",49
"182","dying",49
"183","fighting",49
"184","funny",49
"185","line",49
"186","lost",49
"187","months",49
"188","move",49
"189","public",49
"190","religion",49
"191","system",49
"192","eyes",48
"193","friends",48
"194","stuff",48
"195","class",47
"196","head",47
"197","idea",47
"198","national",47
"199","pro",47
"200","sense",47
"201","simply",47
"202","buy",46
"203","chug",46
"204","died",46
"205","easy",46
