"","word","n"
"1","jew",896
"2","white",797
"3","nigger",594
"4","fuck",567
"5","women",476
"6","retard",381
"7","country",377
"8","world",369
"9","america",367
"10","war",303
"11","money",281
"12","russian",279
"13","learn",270
"14","based",266
"15","party",261
"16","faggot",258
"17","real",258
"18","posting",257
"19","force",251
"20","russia",233
"21","life",230
"22","hate",218
"23","hours",216
"24","stop",214
"25","trial",208
"26","accepted",198
"27","literally",198
"28","ukraine",198
"29","click",195
"30","application",193
"31","applications",192
"32","janitor",189
"33","submit",189
"34","bad",188
"35","government",184
"36","indian",182
"37","power",178
"38","black",177
"39","god",175
"40","makes",169
"41","live",164
"42","die",158
"43","kill",151
"44","south",150
"45","care",148
"46","gay",146
"47","kids",144
"48","pretty",143
"49","race",140
"50","islamic",138
"51","china",136
"52","free",133
"53","western",133
"54","video",132
"55","society",131
"56","trump",131
"57","reason",130
"58","guy",129
"59","chinese",128
"60","left",127
"61","system",127
"62","love",124
"63","stupid",124
"64","human",122
"65","sex",122
"66","feel",120
"67","wrong",120
"68","job",119
"69","family",118
"70","gonna",115
"71","americas",114
"72","german",112
"73","imagine",112
"74","understand",111
"75","call",110
"76","countries",110
"77","talking",110
"78","population",109
"79","west",108
"80","hope",105
"81","house",105
"82","called",104
"83","single",104
"84","uranium",102
"85","ass",101
"86","british",101
"87","anti",100
"88","happened",100
"89","low",100
"90","means",100
"91","nuclear",100
"92","entire",99
"93","happen",99
"94","person",99
"95","nation",98
"96","half",97
"97","military",96
"98","hard",95
"99","india",95
"100","matter",95
"101","ago",94
"102","dead",94
"103","germany",94
"104","history",94
"105","pay",94
"106","buy",93
"107","times",93
"108","game",92
"109","king",92
"110","basically",90
"111","food",89
"112","iq",89
"113","talk",89
"114","fake",88
"115","israel",88
"116","actual",87
"117","fight",86
"118","living",86
"119","support",86
"120","children",85
"121","death",85
"122","haven",85
"123","idea",85
"124","nice",85
"125","stuff",85
"126","city",84
"127","holy",84
"128","rape",84
"129","sheikh",84
"130","control",83
"131","days",83
"132","start",83
"133","total",83
"134","worse",83
"135","sir",82
"136","water",82
"137","coming",81
"138","completely",81
"139","weapons",81
"140","boy",79
"141","european",78
"142","hell",78
"143","mass",78
"144","sense",78
"145","shill",78
"146","bullshit",77
"147","code",77
"148","rich",77
"149","scouts",77
"150","slaves",77
"151","media",76
"152","sage",76
"153","dumb",75
"154","land",75
"155","racist",75
"156","lost",74
"157","anymore",73
"158","ar",73
"159","guess",73
"160","political",73
"161","remember",73
"162","run",73
"163","thinking",73
"164","energy",72
"165","flag",72
"166","girls",72
"167","happening",72
"168","million",72
"169","change",71
"170","culture",71
"171","gas",71
"172","politics",71
"173","poor",71
"174","president",71
"175","economy",70
"176","mexico",70
"177","mind",70
"178","social",70
"179","usury",70
"180","worth",70
"181","level",69
"182","modern",69
"183","cancer",68
"184","fat",68
"185","nations",68
"186","average",67
"187","company",67
"188","due",67
"189","hot",67
"190","institute",67
"191","oil",67
"192","started",67
"193","wait",67
"194","earth",66
"195","op",66
"196","eat",65
"197","muslim",65
"198","prince",65
"199","raped",65
"200","win",65
"201","allowed",64
"202","canada",64
"203","cauldron",63
"204","girl",63
"205","massive",63
"206","reality",63
"207","tate",63
"208","army",62
"209","cool",62
"210","english",62
"211","future",62
"212","question",62
"213","created",61
"214","disgusting",61
"215","school",61
"216","threads",61
"217","exist",60
"218","fire",60
"219","issue",60
"220","jesus",60
"221","poland",60
"222","realize",60
"223","religion",60
"224","cope",59
"225","normal",59
"226","ugly",59
"227","ukrainian",59
"228","checked",58
"229","destroy",58
"230","easy",58
"231","fun",58
"232","immigrants",58
"233","killed",58
"234","lives",58
"235","pic",58
"236","rest",58
"237","shut",58
"238","told",58
"239","close",57
"240","evil",57
"241","finally",57
"242","fine",57
"243","funny",57
"244","gun",57
"245","guns",57
"246","lead",57
"247","tank",57
"248","truth",57
"249","act",56
"250","hand",56
"251","immigration",56
"252","prison",56
"253","propaganda",56
"254","wealth",56
"255","class",55
"256","kid",55
"257","leave",55
"258","parents",55
"259","slave",55
"260","stay",55
"261","east",54
"262","lose",54
"263","pro",54
"264","satan",54
"265","save",54
"266","speak",54
"267","taking",54
"268","born",53
"269","depleted",53
"270","economic",53
"271","germans",53
"272","head",53
"273","line",53
"274","move",53
"275","pathetic",53
"276","radioactive",53
"277","rifle",53
"278","business",52
"279","dick",52
"280","friends",52
"281","happy",52
"282","play",52
"283","rule",52
"284","strong",52
"285","age",51
"286","bit",51
"287","cartels",51
"288","companies",51
"289","damn",51
