"","word","n"
"1","jew",1286
"2","israel",698
"3","fuck",521
"4","false",442
"5","white",420
"6","click",402
"7","el",395
"8","function",393
"9","nigger",379
"10","retard",332
"11","god",297
"12","posting",292
"13","world",285
"14","faggot",276
"15","coming",268
"16","weeks",268
"17","based",260
"18","war",250
"19","learn",245
"20","america",243
"21","country",243
"22","force",236
"23","party",236
"24","real",230
"25","happy",228
"26","check",227
"27","literally",224
"28","death",217
"29","spread",212
"30","box",209
"31","origin",206
"32","live",200
"33","trial",198
"34","janitor",197
"35","script",197
"36","birthday",196
"37","acceptance",194
"38","canvas",194
"39","confetti",193
"40","kill",188
"41","die",183
"42","hate",178
"43","life",176
"44","stop",176
"45","jesus",162
"46","house",151
"47","russia",149
"48","women",148
"49","gun",147
"50","money",146
"51","government",142
"52","anti",141
"53","dead",141
"54","bad",138
"55","free",138
"56","iran",135
"57","guy",132
"58","islam",132
"59","christ",131
"60","support",131
"61","earth",129
"62","guns",127
"63","hope",123
"64","love",122
"65","start",120
"66","care",119
"67","military",119
"68","reason",116
"69","countries",115
"70","times",115
"71","ukraine",114
"72","invasion",113
"73","religion",109
"74","threads",109
"75","russian",107
"76","children",106
"77","power",105
"78","wrong",104
"79","ago",103
"80","entire",102
"81","happen",102
"82","land",102
"83","shill",102
"84","total",102
"85","pretty",101
"86","happening",100
"87","japanese",100
"88","makes",100
"89","attack",99
"90","black",99
"91","control",99
"92","culture",99
"93","christian",98
"94","fake",98
"95","stupid",98
"96","history",96
"97","pay",96
"98","imagine",95
"99","video",95
"100","human",94
"101","muslim",93
"102","ground",92
"103","started",92
"104","gonna",91
"105","holy",90
"106","left",90
"107","nice",90
"108","americas",89
"109","family",89
"110","happened",89
"111","single",89
"112","called",88
"113","evil",87
"114","hard",87
"115","palestinians",87
"116","flag",86
"117","food",86
"118","living",84
"119","remember",84
"120","understand",84
"121","fight",82
"122","gay",82
"123","sage",82
"124","bullshit",81
"125","age",80
"126","european",80
"127","genocide",80
"128","killed",80
"129","system",80
"130","job",79
"131","mass",79
"132","canada",78
"133","dick",78
"134","low",78
"135","call",76
"136","status",76
"137","feel",75
"138","guess",75
"139","means",75
"140","op",75
"141","hell",74
"142","ass",73
"143","hand",73
"144","pro",73
"145","flat",72
"146","japan",72
"147","trump",72
"148","west",72
"149","bernd",71
"150","killing",71
"151","lost",71
"152","middle",71
"153","talking",71
"154","ai",70
"155","friends",70
"156","public",70
"157","taking",70
"158","chinese",69
"159","anymore",68
"160","basically",68
"161","buy",68
"162","matter",68
"163","rifle",68
"164","actual",67
"165","city",67
"166","assault",66
"167","idea",66
"168","person",66
"169","due",65
"170","dumb",65
"171","east",65
"172","found",65
"173","society",65
"174","western",64
"175","absolutely",63
"176","christianity",63
"177","iq",63
"178","realize",63
"179","shooting",63
"180","worse",63
"181","eat",62
"182","funny",62
"183","law",62
"184","nation",62
"185","night",62
"186","north",62
"187","rest",62
"188","babies",61
"189","bunch",61
"190","pic",61
"191","win",61
"192","build",60
"193","hear",60
"194","king",60
"195","nuclear",60
"196","palestinian",60
"197","run",60
"198","told",60
"199","china",59
"200","days",59
"201","islamic",59
"202","laws",59
"203","level",59
"204","religious",59
"205","sense",59
"206","truth",59
"207","boomers",58
"208","damn",58
"209","fire",58
"210","half",58
"211","cope",57
"212","play",57
"213","shot",57
"214","vote",57
"215","wait",57
"216","head",56
"217","move",56
"218","plan",56
"219","red",56
"220","worship",56
"221","current",55
"222","kids",55
"223","music",55
"224","population",55
"225","reality",55
"226","tax",55
"227","allowed",54
"228","blood",54
"229","million",54
"230","nukes",54
"231","parents",54
"232","poor",54
"233","destroyed",53
"234","media",53
"235","stuff",53
"236","week",53
"237","change",52
"238","fine",52
"239","hours",52
"240","lie",52
"241","thinking",52
"242","child",51
"243","completely",51
"244","cut",51
"245","political",51
"246","shut",51
"247","sounds",51
"248","talk",51
"249","ancestors",50
"250","arab",50
"251","checked",50
"252","died",50
"253","lose",50
"254","stand",50
"255","weed",50
"256","baby",49
"257","bitch",49
"258","cool",49
"259","created",49
"260","heard",49
"261","mind",49
"262","playing",49
"263","sex",49
"264","simply",49
"265","social",49
"266","thousands",49
"267","ag",48
"268","goy",48
"269","operation",48
"270","son",48
"271","water",48
"272","word",48
"273","brown",47
"274","church",47
"275","india",47
"276","jobs",47
"277","literal",47
"278","modern",47
"279","south",47
"280","weird",47
"281","wow",47
"282","animals",46
"283","bible",46
"284","built",46
"285","calling",46
"286","dude",46
"287","hit",46
"288","leave",46
"289","paid",46
"290","stay",46
"291","common",45
"292","destroy",45
"293","gas",45
"294","luck",45
"295","race",45
"296","rape",45
"297","cauldron",44
"298","exist",44
"299","forget",44
"300","game",44
"301","nations",44
"302","picture",44
"303","proof",44
"304","save",44
"305","air",43
"306","born",43
"307","claim",43
"308","empire",43
"309","fun",43
"310","germany",43
"311","goyim",43
"312","meat",43
"313","set",43
"314","weapons",43
"315","bring",42
"316","chance",42
"317","german",42
"318","goblin",42
"319","oil",42
"320","past",42
"321","propaganda",42
"322","videos",42
"323","abortion",41
"324","body",41
"325","civilization",41
"326","heavy",41
"327","hold",41
"328","holocaust",41
"329","light",41
"330","month",41
"331","pain",41
"332","question",41
"333","rat",41
"334","reminder",41
"335","story",41
"336","supposed",41
"337","wife",41
"338","accept",40
"339","al",40
"340","bet",40
"341","expect",40
"342","humans",40
"343","months",40
"344","slave",40
"345","trust",40
"346","agree",39
"347","average",39
"348","bear",39
"349","building",39
"350","crime",39
"351","deaf",39
"352","easy",39
"353","evidence",39
"354","fighting",39
"355","form",39
"356","health",39
"357","issue",39
"358","majority",39
"359","nuke",39
"360","pussy",39
"361","rates",39
"362","related",39
"363","send",39
"364","telling",39
"365","type",39
"366","words",39
"367","atheist",38
"368","bombing",38
"369","close",38
"370","fag",38
"371","finally",38
"372","mother",38
"373","roman",38
"374","simple",38
"375","slop",38
"376","trash",38
"377","act",37
"378","bit",37
"379","carry",37
"380","create",37
"381","deep",37
"382","denounce",37
"383","double",37
"384","eastern",37
"385","honestly",37
"386","income",37
"387","lives",37
"388","metal",37
"389","politics",37
"390","prove",37
"391","school",37
"392","speak",37
"393","suck",37
"394","tanks",37
"395","waiting",37
"396","ban",36
"397","blue",36
"398","boomer",36
"399","difference",36
"400","egypt",36
"401","fall",36
"402","forced",36
"403","france",36
"404","giving",36
"405","indian",36
"406","late",36
"407","obvious",36
"408","shoot",36
"409","similar",36
"410","super",36
"411","ancient",35
"412","animal",35
"413","correct",35
"414","experience",35
"415","future",35
"416","gods",35
"417","link",35
"418","murder",35
"419","opinion",35
"420","politicians",35
"421","region",35
"422","sad",35
"423","sea",35
"424","share",35
"425","takes",35
"426","tradition",35
"427","twitter",35
"428","wont",35
"429","worth",35
"430","ar",34
"431","business",34
"432","century",34
"433","comfy",34
"434","enjoy",34
"435","friend",34
"436","knowing",34
"437","prophet",34
"438","rate",34
"439","ready",34
"440","space",34
"441","spirit",34
"442","survive",34
"443","talmud",34
"444","taxes",34
"445","totally",34
"446","base",33
"447","book",33
"448","claims",33
"449","couple",33
"450","decades",33
"451","front",33
"452","immigration",33
"453","involved",33
"454","language",33
"455","peace",33
"456","pictures",33
"457","soul",33
"458","argument",32
"459","asian",32
"460","basic",32
"461","brain",32
"462","dollars",32
"463","golden",32
"464","housing",32
"465","local",32
"466","lots",32
"467","massive",32
"468","mine",32
"469","nature",32
"470","pagan",32
"471","remove",32
"472","rich",32
"473","romans",32
"474","satan",32
"475","amount",31
"476","bodies",31
"477","calls",31
"478","deal",31
"479","drone",31
"480","enemy",31
"481","forces",31
"482","horizon",31
"483","joke",31
"484","multiple",31
"485","national",31
"486","position",31
"487","property",31
"488","random",31
"489","schizo",31
"490","seething",31
"491","term",31
"492","weak",31
"493","absolute",30
"494","attacks",30
"495","boys",30
"496","cities",30
"497","cock",30
"498","deserve",30
"499","disgusting",30
"500","dying",30
"501","elmer",30
"502","father",30
"503","foreign",30
"504","hearing",30
"505","hospital",30
"506","line",30
"507","piece",30
"508","watching",30
"509","account",29
"510","army",29
"511","bot",29
"512","car",29
"513","chosen",29
"514","cunt",29
"515","doubt",29
"516","figure",29
"517","greek",29
"518","hey",29
"519","illegal",29
"520","listen",29
"521","meant",29
"522","model",29
"523","original",29
"524","paying",29
"525","previous",29
"526","shootings",29
"527","short",29
"528","starting",29
"529","step",29
"530","tiny",29
"531","turkey",29
"532","worst",29
"533","aid",28
"534","ammo",28
"535","boy",28
"536","breaking",28
"537","cares",28
"538","cave",28
"539","community",28
"540","expensive",28
"541","hole",28
"542","knowledge",28
"543","lies",28
"544","police",28
"545","president",28
"546","pull",28
"547","running",28
"548","situation",28
"549","smoke",28
"550","voted",28
"551","whats",28
"552","banned",27
"553","barely",27
"554","chad",27
"555","clean",27
"556","crazy",27
"557","fat",27
"558","inside",27
"559","iraq",27
"560","lying",27
"561","pure",27
"562","quality",27
"563","rights",27
"564","scale",27
"565","science",27
"566","song",27
"567","speaker",27
"568","stopped",27
"569","street",27
"570","strong",27
"571","supporting",27
"572","syria",27
"573","tho",27
"574","tier",27
"575","voting",27
"576","wing",27
"577","angry",26
"578","authority",26
"579","bc",26
"580","break",26
"581","catholic",26
"582","code",26
"583","defend",26
"584","easily",26
"585","english",26
"586","extremely",26
"587","fags",26
"588","fast",26
"589","follow",26
"590","footage",26
"591","girls",26
"592","humanity",26
"593","map",26
"594","mike",26
"595","percent",26
"596","permits",26
"597","personal",26
"598","rent",26
"599","respect",26
"600","rule",26
"601","saudi",26
"602","soldiers",26
"603","specifically",26
"604","touch",26
"605","violence",26
"606","wars",26
"607","won",26
"608","africa",25
"609","answer",25
"610","archive",25
"611","australia",25
"612","balls",25
"613","bases",25
"614","biggest",25
"615","canadian",25
"616","civil",25
"617","commit",25
"618","credit",25
"619","desert",25
"620","dirty",25
"621","dudes",25
"622","eating",25
"623","explain",25
"624","forever",25
"625","generation",25
"626","huge",25
"627","ignore",25
"628","including",25
"629","innocent",25
"630","insane",25
"631","john",25
"632","major",25
"633","missiles",25
"634","moon",25
"635","morning",25
"636","normal",25
"637","official",25
"638","option",25
"639","persian",25
"640","phone",25
"641","process",25
"642","sand",25
"643","seethe",25
"644","sort",25
"645","suicide",25
"646","weapon",25
"647","written",25
"648","admit",24
"649","afford",24
"650","allah",24
"651","behavior",24
"652","bomb",24
"653","brother",24
"654","burn",24
"655","complete",24
"656","cult",24
"657","dad",24
"658","damage",24
"659","defense",24
"660","eye",24
"661","huh",24
"662","idiot",24
"663","iranians",24
"664","issues",24
"665","korea",24
"666","leaving",24
"667","leftist",24
"668","list",24
"669","lord",24
"670","mental",24
"671","millions",24
"672","orthodox",24
"673","pathetic",24
"674","pretend",24
"675","prison",24
"676","si",24
"677","source",24
"678","sources",24
"679","add",23
"680","alive",23
"681","article",23
"682","bread",23
"683","british",23
"684","bus",23
"685","camp",23
"686","continue",23
"687","convert",23
"688","daily",23
"689","failed",23
"690","faith",23
"691","freedom",23
"692","genetic",23
"693","hiding",23
"694","honest",23
"695","houses",23
"696","industry",23
"697","losing",23
"698","mad",23
"699","mohammed",23
"700","mom",23
"701","mutt",23
"702","peoples",23
"703","planet",23
"704","pray",23
"705","reasons",23
"706","religions",23
"707","resources",23
"708","safe",23
"709","saved",23
"710","service",23
"711","sleep",23
"712","speaking",23
"713","strip",23
"714","terms",23
"715","terrorists",23
"716","throw",23
"717","useless",23
"718","wiped",23
"719","anus",22
"720","bait",22
"721","bigger",22
"722","bowling",22
"723","civilians",22
"724","conflict",22
"725","controlled",22
"726","cost",22
"727","existed",22
"728","eyes",22
"729","firearms",22
"730","furry",22
"731","handle",22
"732","hands",22
"733","harder",22
"734","impossible",22
"735","kino",22
"736","male",22
"737","marijuana",22
"738","mask",22
"739","moment",22
"740","moved",22
"741","october",22
"742","paper",22
"743","racist",22
"744","sick",22
"745","slayer",22
"746","special",22
"747","straight",22
