"","word","n"
"1","jew",1221
"2","israel",680
"3","fuck",572
"4","white",447
"5","false",429
"6","women",425
"7","click",384
"8","function",383
"9","el",382
"10","world",375
"11","war",326
"12","party",314
"13","nigger",303
"14","america",301
"15","retard",277
"16","force",264
"17","posting",262
"18","coming",252
"19","country",245
"20","happy",235
"21","learn",232
"22","weeks",229
"23","based",227
"24","check",221
"25","spread",218
"26","god",216
"27","faggot",214
"28","live",214
"29","money",209
"30","government",206
"31","box",197
"32","origin",197
"33","trial",197
"34","russia",194
"35","script",194
"36","birthday",193
"37","life",193
"38","acceptance",190
"39","canvas",189
"40","confetti",189
"41","janitor",189
"42","literally",177
"43","real",174
"44","kill",167
"45","support",161
"46","land",157
"47","hate",156
"48","iran",155
"49","ukraine",152
"50","bad",150
"51","children",144
"52","death",141
"53","countries",134
"54","poland",134
"55","start",133
"56","stop",126
"57","care",124
"58","die",124
"59","free",124
"60","love",124
"61","military",122
"62","left",121
"63","power",121
"64","pretty",113
"65","fight",112
"66","flag",111
"67","pay",110
"68","stupid",108
"69","fake",107
"70","kids",106
"71","imagine",105
"72","makes",104
"73","ago",103
"74","living",102
"75","china",99
"76","chinese",99
"77","dead",98
"78","guy",98
"79","house",98
"80","media",98
"81","understand",98
"82","west",98
"83","muslim",97
"84","americas",96
"85","history",96
"86","modern",96
"87","wrong",95
"88","family",94
"89","half",94
"90","king",94
"91","sex",94
"92","single",94
"93","entire",93
"94","reason",93
"95","european",92
"96","islam",92
"97","russian",92
"98","hope",90
"99","law",89
"100","gay",88
"101","happened",88
"102","funny",86
"103","happen",86
"104","system",86
"105","feel",85
"106","anti",84
"107","attack",83
"108","middle",83
"109","chosen",81
"110","control",81
"111","remember",81
"112","population",80
"113","total",80
"114","black",79
"115","society",79
"116","ass",78
"117","bullshit",78
"118","hard",78
"119","palestinian",78
"120","times",77
"121","worse",77
"122","age",75
"123","called",75
"124","means",75
"125","palestinians",74
"126","actual",73
"127","gonna",73
"128","started",73
"129","race",72
"130","status",72
"131","anymore",71
"132","basically",71
"133","fun",71
"134","matter",71
"135","shill",71
"136","job",70
"137","nice",70
"138","zen",70
"139","video",69
"140","average",68
"141","religion",68
"142","germany",67
"143","head",67
"144","human",67
"145","idea",67
"146","person",67
"147","pro",67
"148","call",66
"149","draft",66
"150","earth",66
"151","guess",66
"152","western",66
"153","british",65
"154","christ",65
"155","killed",65
"156","arab",64
"157","east",64
"158","buy",63
"159","hell",63
"160","holy",62
"161","leave",62
"162","nation",62
"163","talking",62
"164","worth",62
"165","german",61
"166","polish",61
"167","rape",61
"168","sage",61
"169","english",60
"170","evil",60
"171","school",60
"172","christian",59
"173","election",59
"174","food",59
"175","question",59
"176","trump",59
"177","boomers",58
"178","days",58
"179","happening",58
