"","word","n"
"1","islam dies",74
"2","lies islam",74
"3","ceasefire ceasefire",44
"4","white women",38
"5","middle east",37
"6","air track",35
"7","god bless",33
"8","pic related",32
"9","ground beef",28
"10","iron dome",28
"11","solar panels",25
"12","magnetic field",21
"13","jesus christ",20
"14","anti european",19
"15","grass fed",19
"16","northern lights",18
"17","social media",17
"18","socialist worker",17
"19","completely normal",16
"20","german children",16
"21","christian identity",15
"22","flat earth",15
"23","mass immigration",15
"24","white race",15
"25","blue haired",14
"26","late husband",14
"27","personally heck",14
"28","real life",14
"29","red sky",14
"30","anti semitic",13
"31","european countries",12
"32","solar flare",12
"33","support israel",12
"34","white house",12
"35","european peoples",11
"36","jew death",11
"37","normal jew",11
"38","pro israel",11
"39","total jew",11
"40","white guy",11
"41","anti jew",10
"42","anti white",10
"43","buzzwords buzzwords",10
"44","civil war",10
"45","holy spirit",10
"46","left wing",10
"47","orthodox church",10
"48","red skies",10
"49","rich jew",10
"50","soup nazi",10
"51","stolen valor",10
"52","support terrorism",10
"53","zion don",10
"54","exact opposite",9
"55","freezer burn",9
"56","holy fuck",9
"57","jew hate",9
"58","jew hatred",9
"59","makes sense",9
"60","multiple times",9
"61","short term",9
"62","solar power",9
"63","asian women",8
"64","bless america",8
"65","child rapist",8
"66","children bestial",8
"67","children multiple",8
"68","conspiracy theories",8
"69","cruise missiles",8
"70","destroy lives",8
"71","eastern european",8
"72","eat meat",8
"73","entire world",8
"74","fake fake",8
"75","false flag",8
"76","feel endorsed",8
"77","george floyd",8
"78","highly successful",8
"79","human mutilation",8
"80","immigrant invader",8
"81","inevitable fall",8
"82","jew created",8
"83","lives matter",8
"84","mental illness",8
"85","mentally ill",8
"86","middle eastern",8
"87","money money",8
"88","multiple child",8
"89","proud muslim",8
"90","public streets",8
"91","rape german",8
"92","roman salute",8
"93","secular jew",8
"94","solar wind",8
"95","subhumans pic",8
"96","vast majority",8
"97","victims eat",8
"98","victims family",8
"99","white supremacy",8
"100","wont stop",8
"101","world war",8
"102","america god",7
"103","anti christ",7
"104","billion dollars",7
"105","black women",7
"106","blah blah",7
"107","bless israel",7
"108","bless zion",7
"109","bronze age",7
"110","cannon fodder",7
"111","civil rights",7
"112","days ago",7
"113","death cult",7
"114","dumb fuck",7
"115","english speaking",7
"116","entire life",7
"117","fuck jew",7
"118","fuck niggers",7
"119","gen alpha",7
"120","hate jew",7
"121","israel god",7
"122","israel jew",7
"123","jew killed",7
"124","jew propaganda",7
"125","master race",7
"126","months ago",7
"127","muslim allah",7
"128","nordic person",7
"129","peanut butter",7
"130","person called",7
"131","planet earth",7
"132","pumped hydro",7
"133","real world",7
"134","russian accent",7
"135","stupid fuck",7
"136","touch grass",7
"137","white nordic",7
"138","aircraft carrier",6
"139","alien invasion",6
"140","alternate conclusions",6
"141","bad guy",6
"142","bad omen",6
"143","banking system",6
"144","black cube",6
"145","black lives",6
"146","catholic church",6
"147","chest freezer",6
"148","child sacrifice",6
"149","chinese invasion",6
"150","contingency conclusions",6
"151","creative thinking",6
"152","daily basis",6
"153","damage control",6
"154","discussing issues",6
"155","evil nazis",6
"156","faggot jew",6
"157","fake video",6
"158","father ohm",6
"159","filthy jew",6
"160","free speech",6
"161","fundamentally incompatible",6
"162","god jesus",6
"163","grass anon",6
"164","hate israel",6
"165","hateful behavior",6
"166","hell fire",6
"167","human rights",6
"168","jew faggot",6
"169","jew nepotism",6
"170","judge rejects",6
"171","killed christ",6
"172","lying jew",6
"173","microscopic analysis",6
"174","military operations",6
"175","ministries christian",6
"176","mother fuck",6
"177","nuclear weapons",6
"178","parasitic mind",6
"179","political implications",6
"180","political solutions",6
"181","pushing woke",6
"182","quality meat",6
"183","requires creative",6
"184","ruling class",6
"185","sand niggers",6
"186","sharia law",6
"187","single person",6
"188","smart phone",6
"189","spreading uncontrollably",6
"190","tax dollars",6
"191","vending machine",6
"192","video fake",6
"193","video game",6
"194","watching porn",6
"195","western european",6
"196","anti american",5
"197","bad faith",5
"198","basic human",5
"199","black daughter",5
"200","canada judge",5
"201","central asia",5
"202","cold war",5
"203","collective punishment",5
"204","conspiracy theorist",5
"205","controlled opposition",5
"206","cross dressing",5
"207","dee dee",5
"208","destroy america",5
"209","dog bones",5
"210","drone strikes",5
"211","dual citizenship",5
"212","earths magnetic",5
"213","eating pork",5
"214","enslaving free",5
"215","european identity",5
"216","european racism",5
"217","fat retard",5
"218","fiddle dee",5
"219","foreign policy",5
"220","fuck israel",5
"221","garner sympathy",5
"222","grocery store",5
"223","human sacrifice",5
"224","invade taiwan",5
"225","israel settlers",5
"226","jew fuck",5
"227","jew shill",5
"228","law enforcement",5
"229","low latitudes",5
"230","low quality",5
"231","material world",5
"232","mentally retard",5
"233","middle class",5
"234","modern day",5
"235","muslim countries",5
"236","national guard",5
"237","native english",5
"238","nigger dick",5
"239","north africa",5
"240","north korea",5
"241","olive oil",5
"242","perfectly fine",5
"243","pole flip",5
"244","poor jew",5
"245","president donald",5
"246","president trump",5
"247","pretty based",5
"248","pretty decent",5
"249","real estate",5
"250","real jew",5
"251","roman law",5
"252","russian artillery",5
"253","russian government",5
"254","school lunches",5
"255","seed oils",5
"256","short hair",5
"257","slide threads",5
"258","solar flares",5
"259","solar storm",5
"260","stop watching",5
"261","sunday morning",5
"262","support jew",5
"263","trump wins",5
"264","victim complex",5
"265","war footage",5
"266","west bank",5
"267","white americans",5
"268","white girls",5
"269","white guilt",5
"270","white nationalism",5
"271","white person",5
"272","white son",5
"273","advice touch",4
"274","aid israel",4
"275","aids gay",4
"276","american flag",4
"277","american military",4
"278","ancient history",4
"279","anti jesus",4
"280","anti semite",4
"281","anti ship",4
"282","artificial aurora",4
"283","attack trans",4
"284","authority figures",4
"285","avoid discussing",4
"286","baby killing",4
"287","bad sign",4
"288","bank run",4
"289","banking dynasties",4
"290","bastard white",4
"291","biggest fan",4
"292","blue hair",4
"293","british government",4
"294","calmly rolls",4
"295","carpet bombing",4
"296","carrier strike",4
"297","caste system",4
"298","cease fire",4
"299","central bank",4
"300","charges real",4
"301","child labor",4
"302","chug alpha",4
"303","civilian city",4
"304","comfy happening",4
"305","coming clean",4
"306","common jew",4
"307","conclusion mix",4
"308","coronal hole",4
"309","created essa",4
"310","dead jew",4
"311","decade ago",4
"312","deep dive",4
"313","demonize european",4
"314","disinherited daughter",4
"315","divorce raped",4
"316","donald trump",4
"317","dressing perverts",4
"318","dumb jew",4
"319","earthquake lights",4
"320","easy target",4
"321","elite rich",4
"322","enemy forces",4
"323","english speakers",4
"324","entire family",4
"325","entire platform",4
"326","extremely hard",4
"327","failed retard",4
"328","false prophet",4
"329","federal reserve",4
"330","feel unsafe",4
"331","flip incoming",4
"332","free parking",4
"333","geneva conventions",4
"334","global politics",4
"335","god damn",4
"336","god hath",4
"337","god sort",4
"338","grocery stores",4
"339","gun recoil",4
"340","hate white",4
"341","hate women",4
"342","hates israel",4
"343","hating jew",4
"344","human race",4
"345","human shields",4
"346","hung son",4
"347","ice age",4
"348","innocent jew",4
"349","innocent mistake",4
"350","israel army",4
"351","jew botch",4
"352","jew controlled",4
"353","jew fears",4
"354","jew israel",4
"355","jew retard",4
"356","jew stranger",4
"357","jew women",4
"358","jew worship",4
"359","jew worshiper",4
"360","jew worshipper",4
"361","killing thousands",4
"362","king james",4
"363","lads lads",4
"364","live president",4
"365","logical argument",4
"366","love individual",4
"367","mainstream narrative",4
"368","manifest destiny",4
"369","mans racist",4
"370","maximum effect",4
"371","mental health",4
"372","military base",4
"373","million dollars",4
"374","million times",4
"375","mind control",4
"376","minor matter",4
"377","missile attack",4
"378","mixed race",4
"379","modern western",4
"380","modern world",4
"381","multipolar world",4
"382","naive stooges",4
"383","national palestinian",4
"384","nuclear power",4
"385","offered avoid",4
"386","opposite women",4
"387","orthodox christian",4
"388","orthodox jew",4
"389","ottoman empire",4
"390","pearl harbor",4
"391","pen sharpeners",4
"392","perpetrating abuse",4
"393","person vaccinated",4
"394","pet goat",4
"395","pharisaic dynasties",4
"396","platform surrounds",4
"397","play dumb",4
"398","pretty cool",4
"399","pretty gay",4
"400","provide free",4
"401","pseudo intellectual",4
"402","public policy",4
"403","publicly call",4
"404","push mass",4
"405","reading comprehension",4
"406","real islam",4
"407","red barron",4
"408","red light",4
"409","reminder israel",4
"410","retard cop",4
"411","retard faggot",4
"412","roman empire",4
"413","russian soldier",4
"414","russian trolls",4
"415","ryan dawson",4
"416","sand nigger",4
"417","savings account",4
"418","scheming character",4
"419","sense provide",4
"420","slave race",4
"421","solar activity",4
"422","solar farms",4
"423","south america",4
"424","soviet union",4
"425","spike protein",4
"426","starving kids",4
"427","stupid idea",4
"428","stupid jew",4
"429","supporting israel",4
"430","surrounds perpetrating",4
"431","target historically",4
"432","tax money",4
"433","taylor swift",4
"434","threatening nukes",4
"435","toilet paper",4
"436","tracking system",4
"437","trigger failed",4
"438","ugly nigger",4
"439","ukraine war",4
"440","video live",4
"441","war crimes",4
"442","war yeah",4
"443","weakest charges",4
"444","weather witch",4
"445","western society",4
"446","western values",4
"447","white american",4
"448","white mans",4
"449","wingers attack",4
"450","word aryan",4
"451","absolute worst",3
"452","absolutely lying",3
"453","actual ancient",3
"454","adam eve",3
"455","agent explaining",3
"456","air defense",3
"457","allah almighty",3
"458","almighty muslim",3
"459","alpaca farmers",3
"460","altar boys",3
"461","american bitches",3
"462","american media",3
"463","american money",3
"464","ammo depot",3
"465","angular diameter",3
"466","anti christian",3
"467","anti israel",3
"468","anti racist",3
"469","approach associate",3
"470","arab countries",3
"471","artificial intelligence",3
"472","aryan languages",3
"473","associate opponents",3
"474","attended protest",3
"475","average joe",3
"476","avoid dealing",3
"477","baby murdering",3
"478","bad behavior",3
"479","bad idea",3
"480","bank account",3
"481","bank runs",3
"482","based jew",3
"483","based leaf",3
"484","beef jerky",3
"485","beef tallow",3
"486","beer bitches",3
"487","bernie sanders",3
"488","biggest fear",3
"489","biggest jew",3
"490","bing bong",3
"491","biological warfare",3
"492","bitches god",3
"493","bitches israel",3
"494","black americans",3
"495","black guy",3
"496","black haired",3
"497","black sea",3
"498","blatant anti",3
"499","blonde hair",3
"500","blue avians",3
"501","blue hairs",3
"502","british empire",3
"503","broken record",3
"504","butterscotch flavor",3
"505","buy american",3
"506","called white",3
"507","car batteries",3
"508","carrier battle",3
"509","chapter title",3
"510","child genocide",3
"511","child support",3
"512","child trafficking",3
"513","china joe",3
"514","christian beliefs",3
"515","city slicker",3
"516","claims court",3
"517","class pre",3
"518","cleaning robots",3
"519","clogged arteries",3
"520","complete control",3
"521","completely surrounded",3
"522","concrete evidence",3
"523","cooked lentils",3
"524","coon killing",3
"525","cope harder",3
"526","coronal mass",3
"527","corrupt country",3
"528","cosmic evil",3
"529","country overrun",3
"530","couple hundred",3
"531","cousin marriage",3
"532","create division",3
"533","criminal behavior",3
"534","crimson lights",3
"535","culture war",3
"536","czech republic",3
"537","daily reminder",3
"538","dark skin",3
"539","dark skinned",3
"540","defense systems",3
"541","degree angle",3
"542","die suddenly",3
"543","digits confirm",3
"544","directly related",3
"545","discernible reason",3
"546","discord buddies",3
"547","discord telegram",3
"548","divided paralyzed",3
"549","double tap",3
"550","drop rule",3
"551","dumb nigger",3
"552","dumbest mother",3
"553","eating meat",3
"554","english speaker",3
"555","ethnic cleansing",3
"556","european relatives",3
"557","european scum",3
"558","european white",3
"559","european women",3
"560","extra power",3
"561","extremely low",3
"562","factory farmed",3
"563","faggot retard",3
"564","fake jew",3
"565","fall guy",3
"566","family homes",3
"567","feel bad",3
"568","feel free",3
"569","fellow jew",3
"570","field strength",3
"571","finally found",3
"572","fix bayonets",3
"573","flag anon",3
"574","flag jew",3
"575","free school",3
"576","free stuff",3
"577","fresh meat",3
"578","fried chicken",3
"579","gas exiting",3
"580","gay rape",3
"581","gene therapy",3
"582","germanic nordic",3
"583","gonna win",3
"584","grade science",3
"585","greece leviathan",3
"586","ground invasion",3
"587","ground meat",3
"588","guilty pleasure",3
"589","guy lied",3
"590","haired faggot",3
"591","halfway decent",3
"592","hands typed",3
"593","hard drive",3
"594","hassan son",3
"595","hate european",3
"596","hate russia",3
"597","hate trump",3
"598","hated jew",3
"599","heads torsos",3
"600","hemisphere holy",3
"601","herded animals",3
"602","hilarious israel",3
"603","holocaust museum",3
"604","human civilization",3
"605","human evolution",3
"606","human history",3
"607","human life",3
"608","hunter gatherers",3
"609","hunting club",3
"610","ignores transmission",3
"611","inane drivel",3
"612","incest illegal",3
"613","inciting niggers",3
"614","increase migration",3
"615","individual level",3
"616","intellectual jew",3
"617","ira target",3
"618","iranian deal",3
"619","islamic scholars",3
"620","israel achieved",3
"621","israel american",3
"622","israel citizens",3
"623","israel hate",3
"624","israel security",3
"625","israel soldiers",3
"626","israel war",3
"627","james bible",3
"628","jesus taught",3
"629","jew bullshit",3
"630","jew dick",3
"631","jew flop",3
"632","jew friends",3
"633","jew god",3
"634","jew hater",3
"635","jew invented",3
