"","word","n"
"1","jew",1057
"2","white",799
"3","fuck",718
"4","nigger",663
"5","women",547
"6","retard",426
"7","faggot",378
"8","country",317
"9","america",316
"10","world",316
"11","posting",304
"12","based",285
"13","party",284
"14","real",269
"15","coming",264
"16","learn",255
"17","israel",252
"18","force",251
"19","hate",250
"20","literally",250
"21","russia",243
"22","live",241
"23","money",234
"24","weeks",233
"25","check",229
"26","government",228
"27","jeb",218
"28","life",218
"29","trial",204
"30","russian",199
"31","box",197
"32","acceptance",196
"33","black",195
"34","stop",195
"35","love",193
"36","bad",192
"37","janitor",191
"38","war",187
"39","kill",179
"40","god",171
"41","trump",168
"42","tree",158
"43","pretty",154
"44","pay",152
"45","ass",150
"46","makes",149
"47","person",149
"48","guy",147
"49","care",146
"50","food",146
"51","shill",146
"52","reason",145
"53","free",144
"54","fake",141
"55","nice",141
"56","fat",139
"57","anti",138
"58","house",138
"59","understand",135
"60","imagine",131
"61","media",130
"62","ukraine",130
"63","job",128
"64","death",127
"65","gay",127
"66","hard",126
"67","single",126
"68","society",125
"69","race",124
"70","crime",123
"71","power",123
"72","talking",123
"73","children",122
"74","start",122
"75","wrong",121
"76","city",120
"77","school",120
"78","left",119
"79","video",118
"80","culture",117
"81","cut",117
"82","stupid",117
"83","kids",114
"84","police",113
"85","die",112
"86","gonna",111
"87","hope",111
"88","times",111
"89","atheists",110
"90","eat",110
"91","social",109
"92","history",108
"93","living",108
"94","family",107
"95","low",107
"96","basically",105
"97","call",105
"98","land",105
"99","talk",105
"100","means",104
"101","ago",102
"102","human",102
"103","chinese",101
"104","support",101
"105","called",100
"106","entire",100
"107","remember",100
"108","system",100
"109","killed",98
"110","law",98
"111","matter",98
"112","child",96
"113","happen",95
"114","lose",95
"115","dumb",94
"116","feel",94
"117","genocide",94
"118","christian",93
"119","girl",93
"120","guess",93
"121","started",93
"122","countries",92
"123","move",91
"124","iq",90
"125","op",90
"126","poor",90
"127","sense",90
"128","weight",90
"129","funny",89
"130","indian",89
"131","political",89
"132","worse",89
"133","question",88
"134","total",88
"135","happened",87
"136","jobs",87
"137","stuff",87
"138","class",86
"139","completely",86
"140","west",86
"141","wing",86
"142","control",85
"143","dead",85
"144","bitch",84
"145","change",84
"146","china",84
"147","dude",84
"148","public",84
"149","shut",84
"150","taking",84
"151","cope",83
"152","americas",81
"153","idea",81
"154","christianity",80
"155","act",79
"156","flag",79
"157","run",79
"158","buy",78
"159","middle",78
"160","population",78
"161","days",77
"162","fight",77
"163","shot",76
"164","story",76
"165","anymore",75
"166","modern",75
"167","worth",75
"168","threads",74
"169","vote",74
"170","armenia",73
"171","found",73
"172","head",73
"173","military",73
"174","mind",73
"175","friends",72
"176","germany",72
"177","million",72
"178","movie",72
"179","rich",72
"180","business",71
"181","evil",71
"182","average",70
"183","half",70
"184","immigration",70
"185","kid",70
"186","propaganda",70
"187","ugly",70
"188","actual",69
"189","animals",69
"190","answer",69
"191","damn",69
"192","mass",69
"193","water",69
"194","ai",68
"195","archive",68
"196","brown",68
"197","deal",68
"198","gun",68
"199","holocaust",68
"200","workers",68
"201","body",67
"202","bullshit",67
"203","eating",67
"204","happening",67
"205","hear",67
"206","india",67
"207","nazi",67
"208","rape",67
"209","simply",67
"210","speak",67
"211","agree",66
"212","sex",66
"213","truth",66
"214","paid",65
"215","rest",65
"216","thinking",65
"217","wait",65
"218","western",65
"219","british",64
"220","build",64
"221","enjoy",64
"222","price",64
"223","reality",64
"224","wealth",64
"225","weird",64
"226","german",63
"227","told",63
"228","allowed",62
"229","company",62
"230","hell",62
"231","killing",62
"232","lost",62
"233","nation",62
"234","chance",61
"235","fun",61
"236","language",61
"237","leave",61
"238","simple",61
"239","dog",60
"240","months",60
"241","thousands",60
"242","dollars",59
"243","game",59
"244","normal",59
"245","pic",59
"246","religion",59
"247","california",58
"248","current",58
"249","fast",58
"250","girls",58
"251","related",58
"252","running",58
"253","tax",58
"254","atheist",57
"255","close",57
"256","cost",57
"257","exist",57
"258","local",57
"259","month",57
"260","set",57
"261","absolutely",56
"262","bunch",56
"263","companies",56
"264","easy",56
"265","economy",56
"266","fine",56
