"","word","n"
"1","jew",1920
"2","israel",1160
"3","fuck",614
"4","white",533
"5","retard",447
"6","false",443
"7","function",395
"8","click",394
"9","el",391
"10","nigger",373
"11","god",359
"12","war",349
"13","world",332
"14","women",328
"15","brain",324
"16","posting",292
"17","faggot",291
"18","real",288
"19","america",286
"20","country",286
"21","based",276
"22","literally",270
"23","coming",248
"24","care",238
"25","happy",236
"26","learn",236
"27","party",234
"28","force",233
"29","weeks",231
"30","check",224
"31","children",222
"32","kill",222
"33","spread",216
"34","hate",215
"35","trump",208
"36","acceptance",200
"37","babies",200
"38","bad",200
"39","box",200
"40","origin",197
"41","script",195
"42","trial",195
"43","dead",194
"44","support",194
"45","birthday",191
"46","canvas",191
"47","confetti",191
"48","janitor",191
"49","life",188
"50","stop",188
"51","kids",187
"52","gay",184
"53","evil",182
"54","die",177
"55","live",173
"56","gender",172
"57","palestinians",170
"58","killed",160
"59","death",159
"60","palestinian",158
"61","government",156
"62","sex",155
"63","understand",154
"64","countries",147
"65","makes",147
"66","body",144
"67","love",144
"68","feel",142
"69","land",134
"70","shill",133
"71","control",132
"72","male",132
"73","muslim",132
"74","fake",131
"75","money",131
"76","human",130
"77","jesus",130
"78","start",130
"79","video",130
"80","times",128
"81","wrong",127
"82","taking",125
"83","stupid",121
"84","ukraine",121
"85","means",120
"86","propaganda",120
"87","mind",119
"88","west",119
"89","egypt",117
"90","left",117
"91","entire",116
"92","call",113
"93","religion",113
"94","russia",113
"95","attack",111
"96","fight",111
"97","guy",111
"98","ago",110
"99","boomer",110
"100","happen",110
"101","iran",110
"102","person",110
"103","brains",109
"104","anti",107
"105","female",107
"106","free",107
"107","nice",107
"108","mental",106
"109","called",105
"110","talking",104
"111","christian",103
"112","pretty",101
"113","dumb",100
"114","killing",100
"115","arab",98
"116","remember",98
"117","hard",97
"118","pay",97
"119","reason",94
"120","hope",93
"121","million",93
"122","russian",93
"123","ai",92
"124","bullshit",91
"125","civilians",91
"126","media",91
"127","completely",90
"128","save",90
"129","single",90
"130","op",88
"131","beheaded",87
"132","ass",86
"133","middle",86
"134","started",86
"135","anymore",85
"136","brown",85
"137","funny",85
"138","happened",85
"139","history",84
"140","holy",84
"141","imagine",83
"142","lie",83
"143","christianity",82
"144","la",82
"145","military",82
"146","talk",82
"147","thinking",82
"148","lost",81
"149","matter",81
"150","culture",80
"151","family",80
"152","genocide",80
"153","house",80
"154","word",80
"155","baby",79
"156","ben",79
"157","buy",79
"158","days",79
"159","living",79
"160","book",78
"161","change",78
"162","enemy",78
"163","fat",78
"164","porn",78
"165","status",78
"166","system",78
"167","told",78
"168","truth",78
"169","actual",77
"170","exist",77
"171","illness",77
"172","power",77
"173","retired",77
"174","sense",77
"175","western",77
"176","guess",76
"177","al",75
"178","cope",75
"179","european",75
"180","hormone",75
"181","run",75
"182","vote",75
"183","argument",74
"184","basically",74
"185","books",74
"186","rest",74
"187","syria",74
"188","total",74
"189","sage",73
"190","simple",73
"191","child",72
"192","flag",72
"193","hell",72
"194","rape",72
"195","reality",72
"196","black",71
"197","goyim",71
"198","proof",71
"199","trans",71
"200","christ",70
"201","peace",70
"202","head",69
"203","words",69
"204","worship",69
"205","gonna",68
"206","islam",68
"207","satan",68
"208","hostages",67
"209","islamic",67
"210","lose",67
"211","mass",67
"212","race",67
"213","bunch",66
"214","iq",66
"215","question",66
"216","population",65
"217","win",65
"218","age",64
"219","idea",64
"220","kid",64
"221","wait",64
"222","dog",63
"223","leave",63
"224","normal",63
"225","parents",63
"226","send",63
"227","worse",63
"228","bible",62
"229","bombing",62
"230","canada",62
"231","evidence",62
"232","happening",62
"233","pro",62
"234","related",62
"235","science",62
"236","supposed",62
"237","giving",61
"238","innocent",61
"239","half",60
"240","job",60
"241","level",60
"242","move",60
"243","story",60
"244","blood",59
"245","issue",59
"246","low",59
"247","goy",58
"248","obvious",58
"249","shot",58
"250","society",58
"251","windows",58
"252","correct",57
"253","east",57
"254","enjoy",57
"255","found",57
"256","hours",57
"257","realize",57
"258","rent",57
"259","source",57
"260","terrorists",57
"261","weird",57
"262","americas",56
"263","claim",56
"264","earth",56
"265","gun",56
"266","link",56
"267","poor",56
"268","dude",55
"269","due",55
"270","fighting",55
"271","identity",55
"272","modern",55
"273","pic",55
"274","political",55
"275","red",55
"276","close",54
"277","created",54
"278","heard",54
"279","isis",54
"280","literal",54
"281","stay",54
"282","threads",54
"283","border",53
"284","born",53
"285","destroy",53
"286","jihad",53
"287","telling",53
"288","wars",53
"289","act",52
"290","agree",52
"291","chance",52
"292","eyes",52
"293","hands",52
"294","social",52
"295","attacks",51
"296","holocaust",51
"297","jordan",51
"298","lebanon",51
"299","lies",51
"300","opposite",51
"301","pussy",51
"302","talmud",51
"303","cut",50
"304","destroyed",50
"305","nation",50
"306","play",50
"307","president",50
"308","region",50
"309","shut",50
"310","sounds",50
"311","fun",49
"312","game",49
"313","humans",49
"314","bomb",48
"315","cancer",48
"316","dogs",48
"317","enemies",48
"318","gods",48
"319","lying",48
"320","prove",48
"321","simply",48
"322","situation",48
"323","terrorist",48
"324","type",48
"325","videos",48
"326","answer",47
"327","city",47
"328","damn",47
"329","hand",47
"330","hypocrisy",47
"331","nations",47
"332","picture",47
"333","synagogue",47
"334","bet",46
"335","cock",46
"336","damage",46
"337","failure",46
"338","forever",46
"339","friend",46
"340","guns",46
"341","reading",46
"342","school",46
"343","stuff",46
"344","week",46
"345","absolutely",45
"346","allowed",45
"347","explain",45
"348","faith",45
"349","form",45
"350","mentally",45
"351","past",45
"352","religious",45
"353","sad",45
"354","army",44
"355","boomers",44
"356","cool",44
"357","current",44
"358","mad",44
"359","prevent",44
"360","rabbi",44
"361","calling",43
"362","cares",43
"363","fine",43
"364","ill",43
"365","response",43
"366","supporting",43
"367","term",43
"368","totally",43
"369","water",43
"370","worst",43
"371","church",42
"372","expect",42
"373","hormones",42
"374","including",42
"375","invasion",42
"376","murder",42
"377","oy",42
"378","paid",42
"379","raped",42
"380","suck",42
"381","twitter",42
"382","china",41
"383","cities",41
