"","word","n"
"1","janitor applications",192
"2","haven sheikh",48
"3","roman empire",42
"4","white women",29
"5","soviet union",28
"6","social media",27
"7","makes sense",26
"8","vermont anon",24
"9","pic related",23
"10","asian women",22
"11","anti white",20
"12","mental illness",19
"13","stop drinking",19
"14","bud light",17
"15","civil war",17
"16","blue eyes",16
"17","western civilization",15
"18","aka hugh",14
"19","mass shootings",14
"20","ethnic intimidation",13
"21","free speech",13
"22","holy fuck",13
"23","jew women",13
"24","liquor store",13
"25","north korea",13
"26","video games",13
"27","jesus christ",12
"28","modern day",12
"29","multiple times",12
"30","real life",12
"31","world war",12
"32","entire world",11
"33","felicity brooks",11
"34","heart attacks",11
"35","profile pic",11
"36","single day",11
"37","trad wife",11
"38","vast majority",11
"39","white person",11
"40","aids strokes",10
"41","attacks blood",10
"42","blond hair",10
"43","blood clots",10
"44","day follow",10
"45","deaths heart",10
"46","dementia reported",10
"47","hot white",10
"48","indian accounts",10
"49","kill simps",10
"50","retard faggot",10
"51","start promoting",10
"52","stock market",10
"53","sudden deaths",10
"54","vaccine boosters",10
"55","decades ago",9
"56","dumb nigger",9
"57","fling flong",9
"58","nova scotia",9
"59","play video",9
"60","pretty based",9
"61","single person",9
"62","south africa",9
"63","star wars",9
"64","white race",9
"65","alcohol shop",8
"66","birth rates",8
"67","brain gender",8
"68","civil rights",8
"69","confederate meteorologist",8
"70","entire country",8
"71","flong fling",8
"72","free market",8
"73","game engine",8
"74","god bless",8
"75","hate niggers",8
"76","liquor stores",8
"77","mentally ill",8
"78","nuclear war",8
"79","quit drinking",8
"80","real person",8
"81","real world",8
"82","red pill",8
"83","single gene",8
"84","start killing",8
"85","stop thinking",8
"86","supreme court",8
"87","bio weapons",7
"88","black science",7
"89","brain structure",7
"90","british empire",7
"91","child mortality",7
"92","child porn",7
"93","cold war",7
"94","death penalty",7
"95","digital currency",7
"96","dominican republic",7
"97","fuck jew",7
"98","gun control",7
"99","hate speech",7
"100","intended purpose",7
"101","kids raised",7
"102","life expectancy",7
"103","middle class",7
"104","middle east",7
"105","minimum wage",7
"106","national socialism",7
"107","nazi germany",7
"108","partial mobilization",7
"109","perfect harmony",7
"110","race relations",7
"111","real estate",7
"112","roller coaster",7
"113","russian military",7
"114","social construct",7
"115","speak english",7
"116","western european",7
"117","white children",7
"118","white drive",7
"119","women niggers",7
"120","world cup",7
"121","american bully",6
"122","anti american",6
"123","anti semitic",6
"124","average white",6
"125","ban pornography",6
"126","bank accounts",6
"127","biological sex",6
"128","birth rate",6
"129","brown eyes",6
"130","coaster tycoon",6
"131","economic collapse",6
"132","fed pays",6
"133","federal reserve",6
"134","fee structure",6
"135","feel bad",6
"136","feel free",6
"137","flat earth",6
"138","hands typed",6
"139","housing market",6
"140","intelligence agencies",6
"141","killing white",6
"142","left wing",6
"143","low crime",6
"144","master race",6
"145","mike rowe",6
"146","mystery meat",6
"147","nazi flag",6
"148","net negative",6
"149","parking lot",6
"150","pattern recognition",6
"151","pride flag",6
"152","professional spaniard",6
"153","russia trough",6
"154","russia ukraine",6
"155","russian army",6
"156","russian cars",6
"157","russian tank",6
"158","sex couples",6
"159","sex parents",6
"160","silicon valley",6
"161","south america",6
"162","stop sign",6
"163","stop talking",6
"164","stupid faggot",6
"165","stupid fuck",6
"166","suicide rate",6
"167","target white",6
"168","trough ukraine",6
"169","vehicle energy",6
"170","western society",6
"171","white country",6
"172","white genocide",6
"173","white guy",6
"174","white supremacy",6
"175","absolutely based",5
"176","anti woke",5
"177","asia minor",5
"178","asian countries",5
"179","asset store",5
"180","ban niggers",5
"181","bare minimum",5
"182","based chad",5
"183","bill gates",5
"184","billion dollar",5
"185","black market",5
"186","blood tribe",5
"187","box office",5
"188","brain injury",5
"189","business owners",5
"190","buy abc",5
"191","casual sex",5
"192","child pornography",5
"193","childhood gender",5
"194","climate change",5
"195","clown world",5
"196","commercial banks",5
"197","common sense",5
"198","completely dependent",5
"199","conspiracy theories",5
"200","controlled opposition",5
"201","credit cards",5
"202","critical condition",5
"203","daily basis",5
"204","days ago",5
"205","defense league",5
"206","deferred assets",5
"207","eastern european",5
"208","ethnic european",5
"209","exist anymore",5
"210","family unit",5
"211","fiat currency",5
"212","final verdict",5
"213","firm handshake",5
"214","flourishing economy",5
"215","front lines",5
"216","fuck niggers",5
"217","game engines",5
"218","gay sex",5
"219","german half",5
"220","government banning",5
"221","gun laws",5
"222","half german",5
"223","hate women",5
"224","human race",5
"225","humiliation ritual",5
"226","hunter gatherer",5
"227","industrial complex",5
"228","invaded russia",5
"229","iraq war",5
"230","jew niggers",5
"231","law enforcement",5
"232","liberal democracy",5
"233","light sales",5
"234","line represents",5
"235","living space",5
"236","logical reason",5
"237","media outlets",5
"238","mental illnesses",5
"239","middle earth",5
"240","military industrial",5
"241","modern world",5
"242","money printing",5
"243","moving vehicle",5
"244","national holiday",5
"245","native americans",5
