"","word","n"
"1","jew",1068
"2","white",645
"3","fuck",603
"4","nigger",490
"5","israel",406
"6","retard",356
"7","america",316
"8","world",305
"9","women",303
"10","party",294
"11","based",290
"12","posting",263
"13","war",258
"14","country",252
"15","force",251
"16","faggot",248
"17","hate",237
"18","learn",229
"19","literally",216
"20","money",212
"21","government",206
"22","real",202
"23","russia",202
"24","live",201
"25","stop",197
"26","trial",196
"27","life",195
"28","car",189
"29","anti",175
"30","trump",171
"31","ukraine",169
"32","food",166
"33","ai",165
"34","public",158
"35","job",155
"36","black",149
"37","bad",147
"38","support",145
"39","russian",139
"40","die",137
"41","care",131
"42","children",131
"43","reason",131
"44","love",129
"45","stupid",128
"46","god",127
"47","flag",126
"48","found",126
"49","single",126
"50","kids",125
"51","kill",124
"52","death",122
"53","guy",119
"54","military",119
"55","countries",116
"56","makes",116
"57","called",115
"58","fake",115
"59","power",113
"60","pay",111
"61","means",110
"62","free",109
"63","gay",108
"64","west",108
"65","left",106
"66","border",105
"67","control",104
"68","understand",104
"69","wrong",102
"70","days",101
"71","family",101
"72","hope",100
"73","pro",100
"74","start",100
"75","pretty",99
"76","weed",99
"77","happened",98
"78","hard",98
"79","human",98
"80","call",97
"81","total",96
"82","nice",95
"83","person",95
"84","china",93
"85","times",91
"86","dead",90
"87","passport",90
"88","anymore",89
"89","buy",89
"90","feel",89
"91","iq",89
"92","media",89
"93","system",89
"94","americas",88
"95","gonna",88
"96","house",88
"97","argentina",87
"98","op",87
"99","video",87
"100","wilders",87
"101","shill",86
"102","city",85
"103","dumb",85
"104","fight",85
"105","average",84
"106","half",84
"107","completely",82
"108","gun",82
"109","ago",81
"110","ass",81
"111","brown",81
"112","cope",81
"113","dutch",80
"114","european",80
"115","imagine",80
"116","passports",80
"117","entire",79
"118","false",79
"119","holy",79
"120","guess",78
"121","eat",77
"122","low",77
"123","matter",77
"124","wait",77
"125","actual",76
"126","lost",76
"127","society",76
"128","change",75
"129","de",75
"130","exist",75
"131","happening",75
"132","la",75
"133","talking",75
"134","worse",75
"135","cars",74
"136","iran",74
"137","wife",74
"138","idea",73
"139","living",73
"140","race",73
"141","thinking",73
"142","bomb",72
"143","enjoy",72
"144","happen",72
"145","run",72
"146","attack",71
"147","bullshit",70
"148","indian",70
"149","mind",70
"150","threads",70
"151","basically",69
"152","company",69
"153","empire",69
"154","illegal",69
"155","genocide",68
"156","president",68
"157","taking",68
"158","fire",67
"159","leave",67
"160","mass",67
"161","social",67
"162","won",67
"163","political",66
"164","history",65
"165","leftist",65
"166","ship",65
"167","vote",65
"168","guns",64
"169","land",64
"170","law",64
"171","poor",64
