"","word","n"
"1","jew",1937
"2","israel",957
"3","white",714
"4","fuck",678
"5","nigger",515
"6","world",457
"7","retard",451
"8","false",442
"9","war",419
"10","america",417
"11","function",403
"12","click",396
"13","el",392
"14","based",363
"15","god",363
"16","real",344
"17","country",336
"18","faggot",322
"19","coming",288
"20","posting",288
"21","women",285
"22","literally",276
"23","party",275
"24","force",265
"25","learn",264
"26","weeks",262
"27","death",258
"28","happy",254
"29","check",239
"30","hate",239
"31","live",234
"32","support",234
"33","spread",223
"34","money",222
"35","times",222
"36","life",219
"37","box",209
"38","origin",207
"39","ukraine",206
"40","script",203
"41","hard",202
"42","trial",202
"43","stop",198
"44","birthday",196
"45","janitor",195
"46","acceptance",194
"47","confetti",194
"48","canvas",193
"49","bad",192
"50","kill",187
"51","government",186
"52","dead",178
"53","pretty",172
"54","die",169
"55","military",168
"56","black",167
"57","power",167
"58","wrong",166
"59","love",165
"60","russia",164
"61","free",162
"62","house",162
"63","care",158
"64","start",152
"65","entire",151
"66","trump",151
"67","draft",148
"68","left",146
"69","makes",145
"70","reason",145
"71","anti",144
"72","book",144
"73","guy",143
"74","history",143
"75","race",143
"76","christian",141
"77","imagine",141
"78","kids",137
"79","call",136
"80","jesus",136
"81","ago",134
"82","talking",132
"83","fight",131
"84","children",130
"85","family",130
"86","control",129
"87","americas",128
"88","gay",128
"89","political",128
"90","stupid",127
"91","video",127
"92","nice",126
"93","understand",126
"94","drones",125
"95","russian",125
"96","ai",124
"97","human",121
"98","shill",118
"99","fake",116
"100","hope",116
"101","person",114
"102","play",114
"103","evil",112
"104","killed",111
"105","ass",110
"106","called",110
"107","happen",110
"108","means",110
"109","pay",110
"110","countries",109
"111","brown",107
"112","single",107
"113","bullshit",106
"114","christianity",106
"115","media",106
"116","wars",106
"117","remember",105
"118","society",105
"119","propaganda",104
"120","basically",103
"121","christ",102
"122","goy",102
"123","guess",102
"124","drone",101
"125","half",101
"126","system",101
"127","happened",100
"128","weak",100
"129","china",99
"130","completely",99
"131","days",99
"132","fat",98
"133","germany",98
"134","job",98
"135","idea",97
"136","matter",97
"137","middle",97
"138","religion",97
"139","water",97
"140","feel",96
"141","nick",96
"142","attack",95
"143","flag",95
"144","iran",95
"145","population",95
"146","muslim",94
"147","total",94
"148","lost",93
"149","anymore",92
"150","head",92
"151","talk",92
"152","million",91
"153","nation",91
"154","western",91
"155","dumb",90
"156","exist",89
"157","funny",89
"158","modern",88
"159","run",88
"160","buy",87
"161","earth",87
"162","game",87
"163","hell",87
"164","living",87
"165","thinking",87
"166","happening",86
"167","land",86
"168","books",85
"169","future",85
"170","west",85
"171","low",84
"172","win",84
"173","gonna",83
"174","cool",82
"175","japan",82
"176","reading",82
"177","reality",82
"178","started",82
"179","stuff",82
"180","ground",81
"181","racist",81
"182","turkey",81
"183","canada",80
"184","city",80
"185","german",80
"186","boomer",79
"187","change",79
"188","holy",79
"189","east",78
"190","killing",77
"191","mind",77
"192","rest",77
"193","school",77
"194","truth",77
"195","op",76
"196","pic",76
"197","president",76
"198","told",76
"199","chinese",75
"200","hand",75
"201","status",75
"202","strong",75
"203","wife",75
"204","act",74
"205","actual",74
"206","mass",74
"207","send",74
"208","sense",74
"209","absolutely",73
"210","fine",73
"211","front",73
"212","law",73
"213","leave",73
"214","simple",73
"215","speaker",73
"216","story",73
"217","sultan",73
"218","worship",73
"219","fun",72
"220","empire",71
"221","european",71
"222","king",71
"223","simply",71
"224","worse",71
"225","air",70
"226","enemy",70
"227","pro",70
"228","related",70
"229","bunch",69
"230","child",69
"231","cope",69
"232","current",69
"233","move",69
"234","night",69
"235","shut",69
"236","social",69
"237","alex",68
"238","genocide",68
"239","lose",68
"240","past",68
"241","easy",67
"242","holocaust",67
"243","lives",67
"244","public",67
"245","goyim",66
"246","thousands",66
"247","threads",66
"248","food",65
"249","hit",65
"250","amount",64
"251","bit",64
"252","iq",64
"253","safe",64
