"","word","n"
"1","jew",1088
"2","women",659
"3","fuck",599
"4","white",585
"5","israel",552
"6","retard",407
"7","faggot",361
"8","nigger",359
"9","america",322
"10","real",305
"11","world",303
"12","russia",299
"13","posting",297
"14","russian",293
"15","god",289
"16","ukraine",285
"17","war",263
"18","learn",262
"19","party",258
"20","life",256
"21","literally",251
"22","country",248
"23","force",248
"24","money",214
"25","based",207
"26","hate",204
"27","bad",202
"28","kids",194
"29","trial",194
"30","gay",186
"31","stop",184
"32","live",181
"33","die",169
"34","free",164
"35","kill",163
"36","love",157
"37","job",154
"38","pretty",151
"39","video",148
"40","military",147
"41","start",146
"42","hard",143
"43","food",140
"44","death",138
"45","makes",136
"46","wrong",136
"47","children",135
"48","fake",134
"49","support",133
"50","ass",132
"51","care",132
"52","society",131
"53","times",131
"54","reason",130
"55","sex",129
"56","government",128
"57","nice",128
"58","stupid",128
"59","anti",121
"60","person",119
"61","school",119
"62","guy",118
"63","social",118
"64","understand",118
"65","fight",117
"66","shill",117
"67","americas",116
"68","single",116
"69","eat",114
"70","power",113
"71","means",111
"72","remember",111
"73","talking",111
"74","black",110
"75","happened",110
"76","german",107
"77","ago",106
"78","dead",106
"79","left",106
"80","history",105
"81","threads",105
"82","human",104
"83","called",103
"84","happen",103
"85","media",103
"86","pay",102
"87","total",102
"88","gonna",100
"89","sage",100
"90","jesus",99
"91","op",98
"92","system",98
"93","days",97
"94","girl",97
"95","imagine",97
"96","started",97
"97","feel",96
"98","iq",96
"99","entire",95
"100","fat",94
"101","idea",94
"102","killed",94
"103","pro",94
"104","family",93
"105","status",93
"106","dumb",91
"107","mind",90
"108","religion",90
"109","european",89
"110","west",89
"111","boomers",88
"112","countries",88
"113","living",88
"114","islam",87
"115","manifesto",86
"116","talk",86
"117","worse",85
"118","de",84
"119","truth",84
"120","sense",83
"121","completely",82
"122","muslim",82
"123","weed",82
"124","buy",81
"125","change",81
"126","flag",81
"127","matter",81
"128","en",80
"129","evil",80
"130","low",80
"131","brain",79
"132","call",79
"133","girls",79
"134","killing",79
"135","trump",79
"136","control",78
"137","hope",78
"138","bullshit",77
"139","dick",77
"140","half",77
"141","lost",77
"142","archive",76
"143","exist",76
"144","told",76
"145","ukrainian",76
"146","vote",76
"147","fags",74
"148","million",74
"149","population",74
"150","pussy",74
"151","stuff",74
"152","worth",74
"153","propaganda",73
"154","public",73
"155","christian",72
"156","jobs",72
"157","related",72
"158","win",72
"159","dude",71
"160","guess",71
"161","hell",71
"162","house",71
"163","run",71
"164","paid",70
"165","rape",70
"166","rest",70
"167","actual",69
"168","cope",69
"169","land",69
"170","level",69
"171","average",68
"172","coming",68
"173","germany",68
"174","hand",67
"175","reality",67
"176","save",67
"177","age",66
"178","oil",66
"179","western",66
"180","anymore",65
"181","attack",65
"182","funny",65
"183","basically",64
