"","word","n"
"1","box happy",188
"2","canvas confetti",188
"3","coming weeks",188
"4","happy birthday",188
"5","janitor acceptance",188
"6","white genocide",88
"7","middle east",84
"8","words white",56
"9","leading role",46
"10","zoo israel",44
"11","dead jew",41
"12","beheaded babies",35
"13","bigger zoo",35
"14","white women",34
"15","hate jew",33
"16","hate white",30
"17","items white",28
"18","mouths share",28
"19","revealed evil",28
"20","total jew",27
"21","white christian",27
"22","sand niggers",26
"23","social media",26
"24","false flag",25
"25","pic related",25
"26","jew women",24
"27","huge transformation",23
"28","jew death",23
"29","monolithic society",23
"30","multicultural mode",23
"31","support israel",20
"32","war crimes",20
"33","aircraft carrier",19
"34","hate israel",18
"35","jew media",18
"36","fuck israel",17
"37","real goyim",17
"38","west bank",17
"39","jew hate",16
"40","jew lies",15
"41","jew propaganda",15
"42","dead babies",14
"43","israel army",14
"44","anti white",13
"45","babies story",13
"46","israel flag",13
"47","jew babies",13
"48","leave israel",13
"49","mass immigration",13
"50","middle eastern",13
"51","pro israel",13
"52","anti christian",12
"53","cannon fodder",12
"54","entire world",12
"55","finally realized",12
"56","fuck jew",12
"57","israel women",12
"58","jew control",12
"59","mia khalifa",12
"60","world war",12
"61","civil war",11
"62","government grants",11
"63","ground invasion",11
"64","holy war",11
"65","illegal aliens",11
"66","makes sense",11
"67","military service",11
"68","muslim world",11
"69","pittance retard",11
"70","spic nigger",11
"71","air force",10
"72","anti european",10
"73","anti semitic",10
"74","create millions",10
"75","days ago",10
"76","goblin vassal",10
"77","happen pics",10
"78","hate dogs",10
"79","jew shill",10
"80","lives matter",10
"81","nigger goblin",10
"82","porn industry",10
"83","roman empire",10
"84","white guy",10
"85","aliens costs",9
"86","american taxpayers",9
"87","anti ship",9
"88","atrocity propaganda",9
"89","black lives",9
"90","collect welfare",9
"91","costs american",9
"92","country america",9
"93","death total",9
"94","east oil",9
"95","essential services",9
"96","european countries",9
"97","fiscal burden",9
"98","fodder white",9
"99","gerald ford",9
"100","god bless",9
"101","holy land",9
"102","holy spirit",9
"103","israel forces",9
"104","jesus christ",9
"105","jew faggots",9
"106","jew life",9
"107","lonely white",9
"108","prime minister",9
"109","providing essential",9
"110","race mixing",9
"111","rail lonely",9
"112","saudi arabia",9
"113","screen shot",9
"114","spics sit",9
"115","vast majority",9
"116","western countries",9
"117","white race",9
"118","american hostages",8
"119","american lives",8
"120","babies beheaded",8
"121","christian niggers",8
"122","defensive pact",8
"123","dog fuck",8
"124","folk religions",8
"125","hates jew",8
"126","israel fuck",8
"127","jew atheists",8
"128","jew run",8
"129","kill jew",8
"130","nuclear war",8
"131","orthodox jew",8
"132","race realist",8
"133","racial priors",8
"134","racist niggers",8
"135","retard jew",8
"136","russian jew",8
"137","sacrificial lamb",8
"138","sand nigger",8
"139","single day",8
"140","support jew",8
"141","total population",8
"142","ultra orthodox",8
"143","western european",8
"144","white european",8
"145","anti jew",7
"146","arab countries",7
"147","bad guy",7
"148","black sea",7
"149","bronze age",7
"150","buffet extra",7
"151","church world",7
"152","cream sauce",7
"153","double standards",7
"154","east asia",7
"155","extra cream",7
"156","feel bad",7
"157","filthy jew",7
"158","financial statements",7
"159","gonna happen",7
"160","government world",7
"161","hope israel",7
"162","israel soldiers",7
"163","jew controlled",7
"164","jew golems",7
"165","jew spitting",7
"166","kidnapped jew",7
"167","killing jew",7
"168","lutheran immigration",7
"169","migration services",7
"170","million dollars",7
"171","minutes ago",7
"172","nuclear weapons",7
"173","palestinian children",7
"174","ship missile",7
"175","south africa",7
"176","speeds white",7
"177","staff files",7
"178","terrorist attack",7
"179","white supremacy",7
"180","world relief",7
"181","world service",7
"182","american politician",6
"183","american soldiers",6
"184","attention whore",6
"185","average normie",6
"186","bad dude",6
"187","based whore",6
"188","blacked white",6
"189","blessed virgin",6
"190","chief rabbi",6
"191","christian faith",6
"192","church fathers",6
"193","cross check",6
"194","decades ago",6
"195","disgusting slob",6
"196","entire planet",6
"197","flag operation",6
"198","french revolution",6
"199","friendly reminder",6
"200","fuck niggers",6
"201","hard data",6
"202","invade taiwan",6
"203","iron dome",6
"204","israel jew",6
"205","israel nukes",6
"206","jerome testosterone",6
"207","jew killed",6
"208","jew kvetch",6
"209","jew war",6
"210","literal whore",6
"211","literally thousands",6
"212","lying jew",6
"213","mentally ill",6
"214","military power",6
"215","national identity",6
"216","pagan church",6
"217","paid shill",6
"218","palestinian flag",6
"219","poland flooding",6
"220","politician declares",6
"221","porn star",6
"222","pre christian",6
"223","pro jew",6
"224","queen elizabeth",6
"225","rapidly dying",6
"226","real life",6
"227","real question",6
"228","red pilled",6
"229","sexual taboos",6
"230","short term",6
"231","special forces",6
"232","strategic victory",6
"233","supporting israel",6
"234","terror attack",6
"235","terrorist attacks",6
"236","tier list",6
"237","ugly jew",6
"238","western world",6
"239","ancient jew",5
"240","anti immigration",5
"241","anti israel",5
"242","arab nations",5
"243","arab world",5
"244","baby heads",5
"245","beheading babies",5
"246","buck broken",5
"247","bullet hole",5
"248","burned alive",5
"249","carrier strike",5
"250","catholic church",5
"251","christian times",5
"252","civilian casualties",5
"253","couple days",5
"254","credit card",5
"255","dead children",5
"256","dead kids",5
"257","defense minister",5
"258","defensive alliance",5
"259","draft officers",5
"260","earlier israel",5
"261","faggot jew",5
"262","ford carrier",5
"263","forward military",5
"264","free speech",5
"265","ground war",5
"266","hit song",5
"267","human race",5
"268","human rights",5
"269","innocent civilians",5
"270","israel military",5
"271","israel pro",5
"272","israel war",5
"273","jew baby",5
"274","jew faggot",5
"275","jew golem",5
"276","jew lover",5
"277","jew oligarchs",5
"278","jew stole",5
"279","love israel",5
"280","military outpost",5
"281","million babies",5
"282","moral obligation",5
"283","music festival",5
"284","nigger dick",5
"285","north korea",5
"286","phosphorus munitions",5
"287","polish german",5
"288","president trump",5
"289","pretty hard",5
"290","propaganda campaign",5
"291","pure evil",5
"292","racial hatred",5
"293","real army",5
"294","reason jew",5
"295","russia invaded",5
"296","single fuck",5
"297","single white",5
"298","slide threads",5
"299","soviet union",5
"300","stay safe",5
"301","stop lying",5
"302","suck jew",5
"303","supply chain",5
"304","support ukraine",5
"305","supported israel",5
"306","supporting jew",5
"307","tactical diapers",5
"308","traditional christianity",5
"309","war crime",5
"310","war starts",5
"311","white countries",5
