"","word","n"
"1","jew",1078
"2","white",834
"3","women",630
"4","nigger",623
"5","fuck",586
"6","retard",437
"7","world",350
"8","posting",305
"9","faggot",290
"10","literally",271
"11","based",268
"12","life",265
"13","real",265
"14","country",259
"15","party",259
"16","war",255
"17","america",249
"18","learn",248
"19","russian",248
"20","force",247
"21","hate",237
"22","bad",234
"23","irish",216
"24","israel",216
"25","russia",210
"26","god",209
"27","money",209
"28","children",208
"29","trial",205
"30","government",201
"31","kids",192
"32","free",190
"33","anti",185
"34","ukraine",185
"35","stop",184
"36","love",182
"37","death",177
"38","kill",177
"39","live",171
"40","hard",165
"41","matter",159
"42","pay",155
"43","care",149
"44","wrong",148
"45","black",146
"46","left",141
"47","gay",140
"48","rape",135
"49","human",133
"50","power",131
"51","reason",130
"52","dead",129
"53","pretty",129
"54","guy",128
"55","times",127
"56","understand",127
"57","feel",126
"58","fight",126
"59","iq",126
"60","half",125
"61","jesus",125
"62","makes",124
"63","history",123
"64","ai",122
"65","called",122
"66","media",120
"67","modern",119
"68","talking",118
"69","ago",117
"70","die",117
"71","race",115
"72","trump",114
"73","imagine",113
"74","entire",112
"75","nice",112
"76","child",110
"77","living",110
"78","happened",109
"79","system",109
"80","shill",107
"81","stupid",107
"82","west",106
"83","european",105
"84","single",105
"85","start",105
"86","lives",104
"87","federal",103
"88","land",103
"89","military",103
"90","debt",102
"91","christ",101
"92","completely",101
"93","low",101
"94","society",101
"95","support",101
"96","countries",100
"97","family",100
"98","germany",100
"99","person",100
"100","pic",100
"101","sex",100
"102","intelligence",99
"103","means",99
"104","public",99
"105","happen",97
"106","killed",97
"107","basically",96
"108","head",96
"109","reserve",96
"110","wife",96
"111","actual",95
"112","anymore",95
"113","cope",95
"114","music",95
"115","western",95
"116","funny",94
"117","india",94
"118","stuff",94
"119","due",93
"120","religion",92
"121","taking",92
"122","control",91
"123","fake",91
"124","china",90
"125","fed",90
"126","americas",89
"127","future",89
"128","indian",89
"129","issue",89
"130","run",89
"131","bullshit",88
"132","population",88
"133","average",87
"134","islam",87
"135","middle",87
"136","started",87
"137","idea",86
"138","shot",86
"139","banks",85
"140","found",85
"141","culture",84
"142","days",84
"143","dumb",84
"144","ireland",84
"145","remember",84
"146","lost",83
"147","muslim",83
"148","father",82
"149","op",82
"150","video",82
"151","act",81
"152","ass",81
"153","buy",81
"154","chinese",81
"155","house",81
"156","call",80
"157","form",80
"158","related",80
"159","social",80
"160","threads",80
"161","bank",78
"162","dude",78
"163","enemy",78
"164","hope",78
"165","christianity",77
"166","food",77
"167","gonna",77
"168","exist",76
"169","fighting",76
"170","poland",76
"171","worth",76
"172","guess",75
"173","leave",75
"174","night",75
"175","political",75
"176","sage",75
"177","told",75
"178","christian",74
"179","striker",74
"180","weird",74
"181","age",73
"182","argument",73
"183","coming",73
"184","evil",73
"185","king",73
"186","sense",73
"187","talk",73
"188","total",73
"189","wait",73
"190","crime",72
"191","earth",72
"192","eat",72
"193","german",72
"194","simply",72
"195","law",71
"196","mind",71
"197","propaganda",71
"198","school",71
"199","thinking",71
"200","holy",70
"201","job",70
"202","paid",70
"203","win",70
"204","change",69
"205","blame",68
"206","gun",68
"207","happening",68
"208","allowed",67
"209","died",67
"210","attack",66
"211","body",66
"212","born",66
"213","bunch",66
"214","currency",66
"215","easy",66
"216","nation",66
"217","quality",66
"218","brown",65
"219","parents",65
"220","paying",65
"221","reality",65
"222","worse",65
"223","created",64
"224","girl",64
"225","hand",64
"226","heard",64
"227","takes",64
"228","week",64
"229","asian",63
"230","blood",63
"231","question",63
"232","raped",63
"233","sexual",63
"234","study",63
"235","absolutely",62
"236","laws",62
"237","listen",62
"238","million",62
"239","rest",62
"240","sad",62
"241","bitch",61
"242","deal",61
"243","market",61
"244","semitic",61
"245","set",61
"246","sounds",61
"247","word",61
"248","hit",60
"249","lived",60
"250","president",60
"251","wars",60
"252","water",60
"253","brother",59
"254","killing",59
"255","worship",59
"256","bible",58
"257","police",58
"258","words",58
"259","church",57
"260","fat",57
"261","fine",57
"262","germans",57
"263","nations",57
"264","primary",57
"265","rate",57
"266","send",57
"267","status",57
"268","humans",56
"269","months",56
"270","save",56
"271","truth",56
"272","violence",56
"273","army",55
"274","brain",55
"275","british",55
"276","drone",55
"277","game",55
"278","hell",55
"279","lie",55
"280","mike",55
"281","move",55
"282","play",55
"283","shut",55
"284","situation",55
"285","bump",54
"286","current",54
"287","female",54
"288","fun",54
"289","lose",54
"290","majority",54
"291","mass",54
"292","mother",54
"293","past",54
"294","polish",54
"295","running",54
"296","east",53
"297","false",53
"298","united",53
"299","city",52
"300","cool",52
"301","correct",52
"302","eastern",52
"303","existence",52
"304","fire",52
"305","lack",52
"306","trick",52
"307","central",51
"308","hunting",51
"309","immigrants",51
"310","pro",51
"311","similar",51
"312","source",51
"313","beat",50
"314","carry",50
"315","claim",50
"316","close",50
"317","couple",50
"318","damn",50
"319","finally",50
"320","follow",50
"321","gold",50
"322","physical",50
"323","realize",50
"324","south",50
"325","videos",50
"326","biggest",49
"327","car",49
"328","catholic",49
"329","fall",49
"330","friends",49
"331","global",49
"332","hours",49
"333","huge",49
"334","kid",49
"335","accept",48
"336","border",48
"337","continue",48
"338","empire",48
"339","evidence",48
"340","guns",48
"341","happy",48
"342","inflation",48
"343","knowledge",48
"344","level",48
"345","millions",48
"346","poor",48
"347","satan",48
"348","strong",48
"349","tax",48
"350","ugly",48
"351","ukrainian",48
"352","building",47
"353","business",47
"354","english",47
"355","enjoy",47
"356","eventually",47
"357","politicians",47
"358","reading",47
"359","simple",47
"360","stand",47
"361","term",47
"362","tier",47
"363","weak",47
"364","book",46
"365","calling",46
"366","century",46
"367","common",46
"368","deserve",46
"369","easily",46
"370","economy",46
"371","including",46
"372","information",46
"373","late",46
"374","lazy",46
"375","movies",46
"376","purpose",46
"377","region",46
"378","sound",46
"379","abortion",45
"380","ancient",45
"381","chance",45
"382","company",45
"383","cut",45
"384","hot",45
"385","mad",45
"386","notice",45
"387","son",45
"388","stopped",45
"389","telling",45
"390","agree",44
"391","article",44
"392","cares",44
"393","class",44
"394","extremely",44
"395","financial",44
"396","hold",44
"397","literal",44
"398","lower",44
"399","normal",44
"400","obvious",44
"401","shoot",44
"402","supposed",44
"403","weeks",44
"404","bit",43
"405","cold",43
"406","complete",43
"407","drones",43
"408","dying",43
"409","experience",43
"410","explain",43
"411","fault",43
"412","hair",43
"413","sort",43
"414","story",43
"415","watching",43
"416","absolute",42
"417","air",42
"418","alive",42
"419","data",42
"420","defense",42
"421","hear",42
"422","hunters",42
"423","illegal",42
"424","issues",42
"425","line",42
"426","major",42
"427","movie",42
"428","native",42
"429","notes",42
"430","pathetic",42
"431","ready",42
"432","rights",42
"433","theory",42
"434","threat",42
"435","worst",42
"436","amount",41
"437","answer",41
"438","blacks",41
"439","bring",41
"440","dealers",41
"441","destroy",41
"442","difference",41
"443","goy",41
