"","word","n"
"1","jew",1056
"2","nigger",656
"3","white",646
"4","fuck",612
"5","israel",415
"6","women",385
"7","retard",380
"8","country",327
"9","posting",323
"10","america",296
"11","world",275
"12","real",273
"13","faggot",269
"14","force",251
"15","learn",244
"16","party",243
"17","based",233
"18","money",221
"19","literally",217
"20","trial",208
"21","bump",205
"22","government",205
"23","trump",203
"24","hate",199
"25","god",198
"26","life",192
"27","live",189
"28","war",187
"29","kill",184
"30","ukraine",184
"31","bad",173
"32","russian",171
"33","stop",158
"34","black",151
"35","russia",150
"36","reason",146
"37","care",144
"38","death",141
"39","pretty",138
"40","guy",137
"41","means",137
"42","gay",136
"43","murder",135
"44","die",134
"45","system",133
"46","love",132
"47","prison",132
"48","pay",131
"49","wrong",128
"50","election",127
"51","imagine",127
"52","start",127
"53","job",125
"54","happened",121
"55","makes",120
"56","support",120
"57","happen",119
"58","house",119
"59","understand",119
"60","ass",117
"61","feel",115
"62","power",114
"63","kids",113
"64","started",113
"65","hard",112
"66","left",112
"67","fake",110
"68","nice",109
"69","dead",108
"70","fight",105
"71","free",104
"72","shill",103
"73","video",103
"74","hope",101
"75","law",101
"76","public",101
"77","west",101
"78","anti",100
"79","military",100
"80","worse",100
"81","chinese",99
"82","single",99
"83","evil",98
"84","manslaughter",97
"85","entire",96
"86","christian",95
"87","op",95
"88","run",94
"89","wait",94
"90","children",91
"91","countries",89
"92","history",89
"93","italy",89
"94","talking",89
"95","votes",89
"96","ago",88
"97","blood",88
"98","checkout",88
"99","food",88
"100","flag",87
"101","coming",86
"102","media",86
"103","night",85
"104","allowed",84
"105","family",84
"106","germany",84
"107","hockey",84
"108","stuff",84
"109","change",83
"110","lost",83
"111","society",83
"112","stupid",83
"113","living",82
"114","status",82
"115","win",82
"116","boomers",81
"117","matter",80
"118","vote",80
"119","call",78
"120","italian",78
"121","talk",78
"122","truth",78
"123","buy",77
"124","control",77
"125","found",77
"126","gonna",77
"127","low",77
"128","social",77
"129","basically",76
"130","european",76
"131","western",76
"132","canada",75
"133","holy",75
"134","king",75
"135","population",75
"136","americas",74
"137","days",74
"138","died",74
"139","funny",74
"140","shut",74
"141","thinking",74
"142","act",73
"143","brown",73
"144","called",73
"145","dumb",73
"146","guess",73
"147","irish",73
"148","middle",73
"149","sex",73
"150","actual",72
"151","india",72
"152","islam",72
"153","john",72
"154","jesus",71
"155","school",71
"156","times",71
"157","wife",71
"158","bank",70
"159","exist",70
"160","head",70
"161","human",70
"162","person",70
"163","iq",69
"164","mind",69
"165","race",69
"166","completely",68
"167","killed",68
"168","million",68
"169","story",68
"170","de",67
"171","half",67
"172","idea",67
"173","rest",67
"174","simple",67
"175","threads",67
"176","hit",66
"177","indian",66
"178","move",66
"179","taking",66
"180","bitch",65
"181","check",65
"182","land",65
"183","solution",65
"184","average",64
"185","bit",64
"186","bullshit",64
"187","christ",64
"188","remember",64
"189","absolutely",63
"190","china",63
"191","dude",63
"192","immigration",63
"193","killing",63
"194","nation",63
"195","sense",63
"196","steal",63
"197","anymore",62
"198","attack",62
"199","cope",62
"200","fighting",62
"201","kick",62
"202","lie",62
"203","literal",62
"204","plan",62
"205","religion",62
"206","sam",62
"207","silver",62
"208","age",61
"209","dick",61
"210","giving",61
"211","send",61
"212","ai",60
"213","connor",60
"214","fat",60
"215","mass",60
"216","politics",60
"217","president",60
"218","article",59
"219","cares",59
"220","cool",59
"221","crime",58
"222","culture",57
"223","language",57
"224","leave",57
"225","propaganda",57
"226","told",57
"227","weird",57
"228","city",56
"229","nazi",56
"230","arrested",55
"231","draft",55
"232","fire",55
"233","reality",55
"234","sounds",55
"235","worth",55
"236","hey",54
"237","level",54
"238","line",54
"239","meeting",54
"240","paid",54
"241","play",54
"242","save",54
"243","security",54
"244","set",54
"245","court",53
"246","majority",53
"247","rape",53
"248","ukrainian",53
"249","due",52
"250","event",52
"251","game",52
"252","hell",52
"253","question",52
"254","realize",52
"255","store",52
"256","data",51
"257","drive",51
"258","happening",51
"259","magyar",51
"260","massive",51
"261","pic",51
"262","raped",51
"263","break",50
"264","cut",50
"265","deal",50
"266","east",50
"267","expect",50
"268","german",50
"269","hold",50
"270","total",50
"271","air",49
"272","bible",49
"273","christianity",49
"274","ice",49
"275","pussy",49
"276","accident",48
"277","business",48
"278","car",48
"279","charge",48
"280","chosen",48
"281","couple",48
"282","red",48
"283","sad",48
"284","schools",48
"285","taxes",48
"286","cash",47
"287","continue",47
"288","issue",47
"289","losing",47
"290","north",47
"291","past",47
"292","poor",47
"293","totally",47
"294","bring",46
"295","cunt",46
"296","curb",46
"297","cy",46
"298","front",46
"299","racist",46
"300","stay",46
"301","word",46
"302","born",45
"303","evidence",45
"304","feet",45
"305","guards",45
"306","link",45
"307","local",45
"308","super",45
"309","united",45
"310","videos",45
"311","weeks",45
"312","army",44
"313","ballots",44
"314","caught",44
"315","corruption",44
"316","federal",44
"317","fine",44
"318","normal",44
"319","police",44
"320","political",44
"321","ugly",44
"322","agree",43
"323","aid",43
"324","easy",43
"325","eat",43
"326","fags",43
"327","female",43
"328","friends",43
"329","happy",43
"330","illegal",43
"331","notice",43
"332","suck",43
"333","supposed",43
"334","weapons",43
"335","week",43
"336","winning",43
"337","worship",43
"338","absolute",42
"339","checked",42
"340","cost",42
"341","disgusting",42
"342","hours",42
"343","huge",42
"344","hungary",42
"345","muslim",42
"346","paying",42
"347","satellites",42
"348","south",42
"349","train",42
"350","violence",42
"351","words",42
"352","cities",41
"353","close",41
"354","current",41
"355","diversity",41
"356","explain",41
"357","false",41
"358","fun",41
"359","global",41
"360","heard",41
"361","het",41
"362","hilarious",41
"363","hungarian",41
"364","meant",41
"365","proof",41
"366","running",41
"367","watching",41
"368","water",41
"369","answer",40
"370","bunch",40
"371","civil",40
"372","claim",40
"373","correct",40
"374","earth",40
"375","eastern",40
"376","en",40
"377","inside",40
"378","mentally",40
"379","picture",40
"380","player",40
"381","politicians",40
"382","related",40
"383","soup",40
"384","telling",40
"385","test",40
"386","worst",40
"387","beat",39
"388","bet",39
"389","biggest",39
"390","build",39
"391","cars",39
"392","charged",39
"393","forced",39
"394","foreign",39
"395","hair",39
"396","hand",39
"397","harder",39
"398","immigrants",39
"399","male",39
"400","rich",39
"401","stand",39
"402","twitter",39
"403","wow",39
"404","african",38
"405","complete",38
"406","elections",38
"407","english",38
"408","finally",38
"409","forget",38
"410","fraud",38
"411","freedom",38
"412","girl",38
"413","gypsy",38
"414","information",38
"415","involved",38
"416","speak",38
"417","subhuman",38
"418","trust",38
"419","won",38
"420","body",37
"421","create",37
"422","experience",37
"423","ill",37
"424","joke",37
"425","lies",37
"426","lives",37
"427","lose",37
"428","mad",37
"429","multiple",37
"430","neck",37
"431","random",37
"432","reading",37
"433","rights",37
"434","rule",37
"435","soldiers",37
"436","takes",37
"437","voting",37
"438","walk",37
"439","boomer",36
"440","cock",36
"441","defend",36
"442","girls",36
"443","honest",36
"444","hour",36
"445","join",36
"446","months",36
"447","parents",36
