"","word","n"
"1","white",887
"2","jew",839
"3","fuck",608
"4","women",487
"5","nigger",469
"6","russia",380
"7","retard",364
"8","russian",330
"9","ukraine",309
"10","real",290
"11","posting",283
"12","coming",280
"13","war",279
"14","america",266
"15","god",266
"16","faggot",258
"17","party",255
"18","weeks",255
"19","world",255
"20","force",254
"21","learn",238
"22","country",233
"23","check",231
"24","black",224
"25","based",221
"26","life",221
"27","literally",221
"28","money",210
"29","box",204
"30","israel",198
"31","janitor",198
"32","trial",198
"33","acceptance",196
"34","bad",184
"35","kill",184
"36","china",177
"37","hate",163
"38","trump",160
"39","live",154
"40","kids",152
"41","military",150
"42","stop",147
"43","indian",142
"44","love",137
"45","free",134
"46","government",134
"47","left",134
"48","ass",130
"49","die",130
"50","guy",130
"51","chinese",129
"52","makes",129
"53","care",126
"54","power",126
"55","understand",126
"56","pretty",124
"57","means",123
"58","death",122
"59","pay",122
"60","hard",118
"61","start",116
"62","culture",115
"63","wrong",113
"64","anti",112
"65","children",112
"66","shill",112
"67","job",111
"68","reason",111
"69","single",111
"70","sage",109
"71","gay",108
"72","hope",108
"73","dead",106
"74","house",106
"75","called",105
"76","media",105
"77","stupid",105
"78","religion",102
"79","ago",101
"80","race",100
"81","school",100
"82","cope",99
"83","earth",99
"84","family",99
"85","system",98
"86","entire",97
"87","imagine",97
"88","times",96
"89","human",93
"90","call",92
"91","half",92
"92","control",91
"93","game",91
"94","bullshit",90
"95","fight",90
"96","video",90
"97","person",89
"98","remember",89
"99","talking",89
"100","girls",88
"101","thinking",88
"102","west",88
"103","land",87
"104","sex",87
"105","history",85
"106","killed",85
"107","lost",84
"108","ukrainian",84
"109","days",83
"110","buy",82
"111","feel",82
"112","funny",82
"113","op",82
"114","society",82
"115","started",82
"116","bitch",81
"117","matter",81
"118","canada",80
"119","low",80
"120","plastic",80
"121","christian",79
"122","fake",79
"123","jesus",79
"124","propaganda",79
"125","told",79
"126","anymore",78
"127","brown",78
"128","happening",78
"129","india",78
"130","americas",77
"131","body",77
"132","eat",77
"133","flag",77
"134","south",77
"135","change",76
"136","completely",76
"137","happened",75
"138","population",75
"139","win",75
"140","actual",74
"141","worse",74
"142","sense",73
"143","dumb",72
"144","food",72
"145","kid",72
"146","support",72
"147","talk",72
"148","western",72
"149","nick",71
"150","taking",71
"151","found",70
"152","including",70
"153","paid",70
"154","countries",69
"155","girl",69
"156","living",69
"157","trust",69
"158","basically",68
"159","nice",68
"160","reality",68
"161","gonna",67
"162","stay",67
"163","average",66
"164","easy",66
"165","water",66
"166","blood",65
"167","christ",65
"168","data",65
"169","guess",65
"170","modern",65
"171","threads",65
"172","absolutely",64
"173","city",64
"174","exist",64
"175","friends",64
"176","lie",64
"177","lose",64
"178","political",64
"179","pro",64
"180","leave",63
"181","president",63
"182","wait",63
"183","army",62
"184","christianity",62
"185","happen",62
"186","line",62
"187","paying",62
"188","poor",62
"189","red",62
"190","head",61
"191","hell",61
"192","mind",61
"193","move",61
"194","bible",60
"195","middle",60
"196","past",60
"197","public",60
"198","sell",60
"199","allowed",59
"200","total",59
"201","ugly",59
"202","cock",58
"203","dick",58
"204","level",58
"205","class",57
"206","idea",57
"207","mass",57
"208","rape",57
"209","run",57
"210","wife",57
"211","act",56
"212","child",56
"213","due",56
"214","iq",56
"215","rest",56
"216","stuff",56
"217","winning",56
"218","evil",55
"219","fine",55
"220","truth",55
"221","british",54
"222","european",54
"223","night",54
"224","simple",54
"225","theory",54
"226","bunch",53
"227","common",53
"228","dude",53
"229","lives",53
"230","market",53
"231","months",53
"232","pic",53
"233","poland",53
"234","simply",53
"235","source",53
"236","front",52
"237","future",52
"238","nazi",52
"239","shut",52
"240","soldiers",52
"241","age",51
"242","born",51
"243","islam",51
"244","million",51
"245","seethe",51
"246","status",51
"247","wont",51
"248","fun",50
"249","killing",50
"250","king",50
"251","language",50
"252","offensive",50
"253","parents",50
"254","play",50
"255","question",50
"256","related",50
"257","son",50
"258","sounds",50
"259","cheap",49
"260","disgusting",49
"261","dogs",49
"262","nation",49
"263","pussy",49
"264","sad",49
"265","save",49
"266","baby",48
"267","beat",48
"268","millions",48
"269","amount",47
"270","bank",47
"271","built",47
"272","massive",47
"273","slaves",47
"274","social",47
"275","cares",46
"276","create",46
"277","damn",46
"278","destroyed",46
"279","dog",46
"280","enemy",46
"281","explain",46
"282","finally",46
"283","german",46
"284","hand",46
"285","humans",46
"286","light",46
"287","normal",46
"288","step",46
"289","weak",46
"290","worth",46
"291","claim",45
"292","current",45
"293","losing",45
"294","sound",45
"295","whore",45
"296","workers",45
"297","alive",44
"298","bit",44
"299","brain",44
"300","break",44
"301","chance",44
"302","cool",44
"303","global",44
"304","pill",44
"305","story",44
"306","united",44
"307","animal",43
"308","business",43
"309","died",43
"310","hit",43
"311","huge",43
"312","late",43
"313","law",43
"314","majority",43
"315","slave",43
"316","takes",43
"317","totally",43
"318","attack",42
"319","building",42
"320","cut",42
"321","fall",42
"322","fat",42
"323","fire",42
"324","hey",42
"325","honestly",42
"326","issue",42
"327","lower",42
"328","meat",42
"329","proof",42
"330","property",42
"331","send",42
"332","set",42
"333","solar",42
"334","suffering",42
"335","tier",42
"336","vaccine",42
"337","air",41
"338","article",41
"339","boomers",41
"340","company",41
"341","enjoy",41
"342","holy",41
"343","notice",41
"344","pathetic",41
"345","picture",41
"346","politics",41
"347","rate",41
"348","sign",41
"349","term",41
"350","twitter",41
"351","type",41
"352","aryan",40
"353","blacks",40
"354","energy",40
"355","fag",40
"356","false",40
"357","fighting",40
"358","goy",40
"359","literal",40
"360","mother",40
"361","semitic",40
"362","shave",40
"363","speak",40
"364","suck",40
"365","telling",40
"366","thousands",40
"367","tits",40
"368","videos",40
"369","vote",40
"370","windows",40
"371","word",40
"372","worst",40
"373","canadian",39
"374","cities",39
"375","deal",39
"376","eyes",39
"377","ground",39
"378","heard",39
"379","hot",39
"380","inside",39
"381","reading",39
"382","religions",39
"383","rich",39
"384","science",39
"385","seething",39
"386","ss",39
"387","week",39
"388","aliens",38
"389","bought",38
"390","car",38
"391","debt",38
"392","evidence",38
"393","hear",38
"394","married",38
"395","nations",38
"396","obvious",38
"397","plan",38
"398","police",38
"399","positions",38
"400","realize",38
