"","word","n"
"1","jew",1071
"2","women",548
"3","fuck",534
"4","white",454
"5","america",398
"6","nigger",391
"7","war",361
"8","retard",360
"9","world",304
"10","posting",287
"11","ukraine",277
"12","russia",275
"13","russian",271
"14","real",270
"15","based",269
"16","faggot",269
"17","party",255
"18","learn",243
"19","force",239
"20","country",237
"21","israel",232
"22","literally",226
"23","life",199
"24","trial",199
"25","government",191
"26","bad",189
"27","sex",182
"28","god",178
"29","stop",176
"30","trad",169
"31","hate",168
"32","trump",168
"33","money",164
"34","live",156
"35","die",155
"36","love",150
"37","feel",148
"38","dead",144
"39","hard",138
"40","makes",136
"41","shill",134
"42","gay",132
"43","kill",132
"44","reason",128
"45","power",127
"46","fight",124
"47","hands",123
"48","care",121
"49","left",121
"50","pretty",121
"51","death",119
"52","start",117
"53","stupid",116
"54","talking",114
"55","buy",113
"56","nice",113
"57","black",112
"58","times",112
"59","system",111
"60","wrong",111
"61","ago",110
"62","hell",110
"63","status",110
"64","de",108
"65","free",107
"66","girls",106
"67","guy",106
"68","social",105
"69","imagine",104
"70","countries",102
"71","children",99
"72","entire",99
"73","fake",97
"74","human",97
"75","call",96
"76","control",96
"77","gonna",96
"78","support",96
"79","west",96
"80","media",95
"81","run",94
"82","worse",94
"83","sage",93
"84","video",92
"85","ass",91
"86","windows",91
"87","military",90
"88","op",89
"89","china",88
"90","anti",86
"91","body",86
"92","called",86
"93","happened",86
"94","half",85
"95","hand",84
"96","hope",84
"97","south",83
"98","age",82
"99","cope",81
"100","lost",81
"101","single",81
"102","evil",80
"103","cool",79
"104","days",79
"105","eye",79
"106","family",79
"107","funny",79
"108","person",79
"109","chinese",78
"110","happen",78
"111","head",78
"112","ukrainian",77
"113","von",77
"114","flag",76
"115","friends",76
"116","pay",76
"117","talk",76
"118","western",76
"119","coming",75
"120","race",75
"121","stuff",75
"122","ai",74
"123","means",74
"124","understand",74
"125","eat",72
"126","girl",72
"127","killed",72
"128","society",72
"129","irish",71
"130","mind",71
"131","jesus",70
"132","matter",70
"133","pussy",70
"134","died",69
"135","dick",68
"136","told",68
"137","brain",67
"138","cars",67
"139","earth",67
"140","female",67
"141","guess",67
"142","actual",66
"143","happening",66
"144","week",66
"145","political",65
"146","remember",65
"147","skin",65
"148","propaganda",64
"149","started",64
"150","bullshit",63
"151","completely",63
"152","history",63
"153","red",63
"154","kids",62
"155","leave",62
"156","million",62
"157","public",62
"158","truth",62
"159","win",62
"160","americas",61
"161","destroy",61
"162","dude",61
"163","thinking",61
"164","wife",61
"165","anymore",60
"166","bitch",60
"167","brown",60
"168","car",60
"169","current",60
"170","european",60
"171","future",60
"172","guns",60
"173","hours",60
"174","korea",60
"175","male",60
"176","pope",60
"177","found",59
"178","house",59
"179","idea",59
"180","month",59
"181","weird",59
"182","worth",59
"183","bunch",58
"184","dumb",58
"185","front",58
"186","het",58
"187","play",58
"188","question",58
"189","sense",58
"190","basically",57
"191","en",57
"192","food",57
"193","korean",57
"194","rest",57
"195","absolutely",56
"196","change",56
"197","cock",56
"198","due",56
"199","fighting",56
"200","literal",56
"201","living",56
"202","lose",56
"203","poor",56
"204","taking",56
"205","threads",56
"206","weapons",56
"207","blood",55
"208","culture",55
"209","fire",55
"210","land",55
"211","shot",55
"212","simply",55
"213","tanks",55
"214","thousands",55
"215","air",54
"216","build",54
"217","damn",54
"218","king",54
"219","months",54
"220","type",54
"221","enjoy",53
"222","exist",53
"223","fat",53
"224","friend",53
"225","fun",53
"226","job",53
"227","line",53
"228","lives",53
"229","easy",52
"230","iq",52
"231","mi",52
"232","modern",52
"233","plan",52
"234","reality",52
"235","running",52
"236","carry",51
"237","eyes",51
"238","gloves",51
"239","happy",51
"240","pic",51
"241","porn",51
"242","pro",51
"243","solar",51
"244","gun",50
"245","hit",50
"246","level",50
"247","mad",50
"248","middle",50
"249","penis",50
"250","school",50
"251","weak",50
"252","chance",49
"253","child",49
"254","common",49
"255","complete",49
"256","dying",49
"257","met",49
"258","milk",49
"259","normal",49
"260","soul",49
"261","twitter",49
"262","wait",49
"263","army",48
"264","calling",48
"265","deal",48
"266","energy",48
"267","fall",48
"268","issue",48
"269","mass",48
"270","realize",48
"271","vote",48
"272","average",47
"273","boomers",47
"274","gym",47
"275","oil",47
"276","population",47
"277","soviet",47
"278","supposed",47
"279","tank",47
"280","article",46
"281","biggest",46
"282","boy",46
"283","bump",46
"284","fine",46
"285","holy",46
"286","rape",46
"287","related",46
"288","send",46
"289","shut",46
"290","bit",45
"291","president",45
"292","sounds",45
"293","stay",45
"294","story",45
"295","close",44
"296","giving",44
"297","inside",44
"298","save",44
"299","speak",44
"300","whore",44
"301","words",44
"302","ancient",43
"303","finally",43
"304","low",43
"305","move",43
"306","nation",43
"307","piece",43
"308","simple",43
"309","wars",43
"310","weeks",43
"311","wing",43
"312","africa",42
"313","billion",42
"314","blacks",42
"315","christian",42
"316","french",42
"317","games",42
"318","honestly",42
"319","seething",42
"320","straight",42
"321","winning",42
"322","allowed",41
"323","born",41
"324","city",41
"325","destroyed",41
"326","males",41
"327","meat",41
"328","millions",41
"329","peace",41
"330","piss",41
"331","special",41
"332","spend",41
"333","canada",40
"334","couple",40
"335","drink",40
"336","easily",40
"337","follow",40
"338","forced",40
"339","killing",40
"340","language",40
"341","market",40
"342","set",40
"343","union",40
"344","wear",40
"345","check",39
"346","decades",39
"347","fast",39
"348","law",39
"349","lots",39
"350","moment",39
"351","muslim",39
"352","night",39
"353","sick",39
"354","water",39
"355","bring",38
"356","british",38
"357","christ",38
"358","daily",38
"359","fag",38
"360","game",38
"361","german",38
"362","gold",38
"363","henry",38
"364","hey",38
"365","musk",38
"366","paid",38
"367","past",38
"368","politics",38
"369","religion",38
"370","smoke",38
"371","suck",38
"372","ugly",38
"373","agree",37
"374","answer",37
"375","cares",37
"376","deserve",37
"377","disgusting",37
"378","hot",37
"379","huge",37
"380","majority",37
"381","politicians",37
"382","safe",37
"383","smell",37
"384","strong",37
"385","takes",37
"386","tesla",37
"387","theory",37
"388","act",36
"389","experience",36
"390","foreign",36
"391","forever",36
"392","losing",36
"393","lower",36
"394","planet",36
"395","rule",36
"396","sell",36
"397","short",36
"398","slave",36
"399","super",36
"400","tho",36
"401","troops",36
"402","amount",35
"403","banned",35
"404","book",35
"405","church",35
"406","controlled",35
"407","correct",35
"408","drive",35
"409","extremely",35
"410","idiot",35
"411","magyar",35
"412","national",35
"413","palestinian",35
"414","police",35
"415","sexual",35
"416","soldiers",35
"417","total",35
"418","wall",35
"419","baby",34
"420","constantly",34
"421","criminal",34
"422","doubt",34
"423","explain",34
"424","forget",34
"425","gas",34
"426","mab",34
"427","machine",34
"428","nations",34
"429","picture",34
"430","respect",34
"431","source",34
"432","write",34
"433","border",33
"434","cold",33
"435","crime",33
"436","cut",33
"437","decided",33
"438","draft",33
"439","dutch",33
"440","heard",33
"441","laws",33
"442","marriage",33
"443","mental",33
"444","playing",33
"445","proof",33
"446","racist",33
"447","remove",33
"448","sit",33
"449","smart",33
"450","telling",33
"451","vehicles",33
"452","built",32
"453","cost",32
"454","crazy",32
"455","eastern",32
"456","genocide",32
"457","ignore",32
"458","ill",32
"459","miles",32
"460","minutes",32
"461","mother",32
"462","multiple",32
"463","price",32
"464","reminder",32
"465","replaced",32
"466","rich",32
"467","seethe",32
"468","tiny",32
"469","totally",32
"470","wont",32
"471","word",32
"472","worst",32
"473","argument",31
"474","buying",31
"475","changed",31
"476","continue",31
"477","cunt",31
"478","global",31
"479","healthy",31
"480","illegal",31
"481","join",31
"482","legs",31
"483","lying",31
"484","major",31
"485","massive",31
"486","obvious",31
"487","professional",31
"488","pushing",31
"489","quality",31
"490","sad",31
"491","sound",31
"492","speech",31
"493","sticky",31
"494","useless",31
"495","al",30
"496","alive",30
"497","ban",30
"498","bet",30
"499","class",30
"500","conflict",30
"501","cringe",30
"502","cult",30
"503","difference",30
"504","engine",30
"505","ground",30
"506","ha",30
"507","hear",30
"508","india",30
"509","inflation",30
"510","kid",30
"511","link",30
"512","office",30
"513","opinion",30
"514","pick",30
"515","popular",30
"516","resources",30
"517","stopped",30
"518","systems",30
"519","training",30
"520","videos",30
"521","whores",30
"522","wow",30
"523","accept",29
"524","apparently",29
"525","blame",29
"526","bot",29
"527","cheap",29
"528","communist",29
"529","electric",29
"530","evidence",29
"531","fags",29
"532","hungarian",29
"533","hungary",29
"534","ireland",29
"535","movement",29
"536","north",29
"537","prove",29
"538","raped",29
"539","rate",29
"540","reading",29
"541","replies",29
"542","responsible",29
"543","rip",29
"544","satan",29
"545","suicide",29
"546","typical",29
"547","voting",29
"548","web",29
"549","absolute",28
"550","actions",28
"551","attack",28
"552","attention",28
"553","boomer",28
"554","boys",28
"555","burn",28
"556","comfy",28
"557","create",28
"558","cum",28
"559","effort",28
"560","elites",28
"561","empire",28
"562","holding",28
"563","humans",28
"564","insane",28
"565","jobs",28
"566","lactose",28
"567","lie",28
"568","local",28
"569","original",28
"570","pathetic",28
"571","push",28
"572","saved",28
"573","son",28
"574","space",28
"575","starting",28
"576","syndrome",28
"577","version",28
"578","walk",28
"579","asian",27
"580","bigger",27
"581","business",27
"582","court",27
"583","cute",27
"584","dollars",27
"585","exercise",27
"586","expect",27
"587","expensive",27
"588","flat",27
"589","forces",27
"590","form",27
"591","germany",27
"592","goy",27
"593","grow",27
"594","information",27
"595","islam",27
"596","leaf",27
"597","listen",27
"598","married",27
"599","morning",27
"600","nature",27
"601","parents",27
"602","paul",27
"603","personal",27
"604","powerful",27
"605","rates",27
"606","region",27
"607","scared",27
"608","sign",27
"609","size",27
"610","starts",27
"611","street",27
"612","trash",27
"613","won",27
"614","african",26
"615","break",26
"616","catholic",26
"617","charge",26
"618","clean",26
"619","companies",26
"620","dad",26
"621","damage",26
"622","daughter",26
"623","david",26
"624","debt",26
"625","defense",26
"626","dies",26
"627","eating",26
"628","enemies",26
"629","er",26
"630","filters",26
"631","harder",26
"632","including",26
"633","indian",26
"634","issues",26
"635","joe",26
"636","laugh",26
"637","lead",26
"638","lived",26
"639","mayor",26
"640","mom",26
"641","position",26
"642","situation",26
"643","step",26
"644","subhuman",26
"645","test",26
"646","united",26
"647","waiting",26
"648","waste",26
"649","ya",26
"650","avoid",25
"651","bank",25
"652","beginning",25
"653","broken",25
"654","central",25
"655","checked",25
"656","cities",25
"657","claim",25
"658","demand",25
"659","dirty",25
"660","dog",25
"661","false",25
"662","fed",25
"663","feels",25
"664","gramps",25
"665","hold",25
"666","hundreds",25
"667","immediately",25
"668","lies",25
"669","likes",25
"670","marry",25
"671","matters",25
"672","model",25
"673","mouth",25
"674","notice",25
"675","program",25
"676","relationship",25
"677","similar",25
"678","software",25
"679","spaniard",25
"680","spread",25
"681","steal",25
"682","stick",25
"683","surprised",25
"684","tells",25
"685","term",25
"686","truck",25
"687","virus",25
"688","aka",24
"689","animals",24
"690","babies",24
"691","beautiful",24
"692","books",24
"693","choose",24
"694","civil",24
"695","collapse",24
"696","cry",24
"697","defend",24
"698","economy",24
"699","elite",24
"700","equipment",24
"701","ev",24
"702","hair",24
"703","hates",24
"704","health",24
"705","hilarious",24
"706","hole",24
"707","japan",24
"708","late",24
"709","lung",24
"710","map",24
"711","pain",24
"712","panels",24
"713","prison",24
"714","pull",24
"715","putting",24
"716","refuse",24
"717","response",24
"718","solution",24
"719","tax",24
"720","tired",24
"721","van",24
"722","worry",24
"723","base",23
"724","battery",23
"725","building",23
"726","choice",23
"727","communism",23
"728","company",23
"729","consequences",23
"730","considered",23
"731","context",23
"732","degenerate",23
"733","democracy",23
"734","directly",23
"735","english",23
"736","ethnic",23
"737","failed",23
"738","glad",23
"739","heart",23
"740","idiots",23
"741","italian",23
"742","lack",23
"743","leader",23
"744","leftist",23
"745","levels",23
"746","list",23
"747","looked",23
"748","maar",23
"749","official",23
"750","pink",23
"751","rights",23
"752","road",23
"753","sea",23
"754","shame",23
"755","shooting",23
"756","trust",23
"757","watching",23
"758","wearing",23
"759","afraid",22
"760","archive",22
"761","art",22
"762","burning",22
"763","cattle",22
"764","compared",22
"765","computer",22
"766","conservative",22
"767","crisis",22
"768","daughters",22
"769","decade",22
"770","east",22
"771","extra",22
"772","feeling",22
"773","fly",22
"774","freedom",22
"775","generation",22
"776","goyim",22
"777","helps",22
"778","immigration",22
"779","improving",22
"780","led",22
"781","light",22
"782","main",22
"783","mine",22
"784","nationalist",22
"785","natural",22
"786","paying",22
"787","perfect",22
"788","plenty",22
"789","prevent",22
"790","prices",22
"791","reasons",22
"792","secret",22
"793","serbia",22
"794","share",22
"795","silver",22
"796","smoking",22
"797","steering",22
"798","terms",22
"799","territory",22
"800","tier",22
"801","visit",22
"802","website",22
"803","wrote",22
"804","admit",21
"805","advice",21
"806","ah",21
"807","barely",21
"808","barron",21
"809","billions",21
"810","bots",21
"811","campaign",21
"812","caused",21
"813","chad",21
"814","conversation",21
"815","created",21
"816","crimes",21
"817","deport",21
"818","economic",21
"819","elections",21
"820","enemy",21
"821","fail",21
"822","feminist",21
"823","financial",21
"824","fish",21
"825","frank",21
"826","intelligence",21
"827","japanese",21
"828","lazy",21
"829","march",21
"830","meaning",21
"831","meant",21
"832","mentally",21
"833","music",21
"834","november",21
"835","proud",21
"836","pure",21
"837","random",21
"838","scum",21
"839","service",21
"840","sleep",21
"841","sort",21
"842","specific",21
"843","spent",21
"844","tearing",21
"845","text",21
"846","vaccine",21
"847","wire",21
"848","amazing",20
"849","angry",20
"850","arab",20
"851","bed",20
"852","blown",20
"853","bomb",20
"854","bought",20
"855","claiming",20
"856","cloud",20
"857","crew",20
"858","da",20
"859","door",20
"860","drug",20
"861","easier",20
"862","exact",20
"863","expected",20
"864","father",20
"865","fellow",20
"866","figure",20
"867","fill",20
"868","france",20
"869","helped",20
"870","hour",20
"871","laughing",20
"872","liberal",20
"873","lines",20
"874","lotion",20
"875","loves",20
"876","maintenance",20
"877","minority",20
"878","nationalism",20
"879","nick",20
"880","nope",20
"881","nose",20
"882","option",20
"883","phone",20
"884","pig",20
"885","policy",20
"886","ready",20
"887","revolution",20
"888","rid",20
"889","slaves",20
"890","slavic",20
"891","snatcher",20
"892","survive",20
"893","talks",20
"894","technology",20
"895","theobald",20
"896","throw",20
"897","treasury",20
"898","treat",20
"899","venezuela",20
"900","vietnam",20
"901","washington",20
"902","weight",20
"903","yesterday",20
"904","account",19
"905","alex",19
"906","armed",19
"907","attractive",19
"908","begin",19
"909","bike",19
"910","bread",19
"911","breaking",19
"912","burger",19
"913","canadian",19
"914","century",19
"915","color",19
"916","content",19
"917","dark",19
"918","degree",19
"919","destruction",19
"920","dicks",19
"921","diet",19
"922","drone",19
"923","educated",19
"924","election",19
"925","faith",19
"926","fault",19
"927","germans",19
"928","gotta",19
"929","grave",19
"930","hated",19
"931","hundred",19
"932","improve",19
"933","install",19
"934","invade",19
"935","involved",19
"936","lands",19
"937","lift",19
"938","meeting",19
"939","om",19
"940","peak",19
"941","personally",19
"942","philosophy",19
"943","polish",19
"944","project",19
"945","quickly",19
"946","range",19
"947","rare",19
"948","remain",19
"949","rise",19
"950","schizo",19
"951","shoot",19
"952","stand",19
"953","streets",19
"954","sucks",19
"955","team",19
"956","trade",19
"957","views",19
"958","wet",19
"959","workers",19
"960","worthless",19
"961","access",18
"962","aids",18
"963","articles",18
"964","assume",18
"965","auto",18
"966","balls",18
"967","basic",18
"968","battle",18
"969","beat",18
"970","bible",18
"971","biological",18
"972","captured",18
"973","citizens",18
"974","community",18
"975","council",18
"976","counter",18
"977","deep",18
"978","desire",18
"979","effect",18
"980","era",18
"981","extreme",18
"982","fear",18
"983","feet",18
"984","feminists",18
"985","field",18
"986","fix",18
"987","garbage",18
"988","gore",18
"989","hostages",18
"990","huh",18
"991","improvement",18
"992","leaders",18
"993","luck",18
"994","migrants",18
"995","mistake",18
"996","murder",18
"997","nut",18
"998","openly",18
"999","operating",18
"1000","os",18
"1001","path",18
"1002","physical",18
"1003","platform",18
"1004","poland",18
"1005","politician",18
"1006","recent",18
"1007","regular",18
"1008","requires",18
"1009","research",18
"1010","result",18
"1011","rolling",18
"1012","runs",18
"1013","si",18
"1014","star",18
"1015","stone",18
"1016","striker",18
"1017","study",18
"1018","suffer",18
"1019","supply",18
"1020","target",18
"1021","threat",18
"1022","violent",18
"1023","wash",18
"1024","wat",18
"1025","wealth",18
"1026","worship",18
"1027","afghanistan",17
"1028","ali",17
"1029","amazon",17
"1030","bill",17
"1031","bombing",17
"1032","bonds",17
"1033","boss",17
"1034","box",17
"1035","bullets",17
"1036","capable",17
"1037","christmas",17
"1038","civilians",17
"1039","combat",17
"1040","constant",17
"1041","count",17
"1042","dan",17
"1043","dangerous",17
"1044","deaths",17
"1045","deserved",17
"1046","desperate",17
"1047","devil",17
"1048","disease",17
"1049","elected",17
"1050","fired",17
"1051","fought",17
"1052","funding",17
"1053","gen",17
"1054","genetic",17
"1055","heavy",17
"1056","hiding",17
"1057","holocaust",17
"1058","impossible",17
"1059","inbred",17
"1060","increase",17
"1061","intended",17
"1062","joke",17
"1063","mint",17
"1064","moving",17
"1065","murdered",17
"1066","mutt",17
"1067","noticed",17
"1068","oy",17
"1069","percent",17
"1070","pill",17
"1071","property",17
"1072","prophet",17
"1073","questions",17
"1074","ran",17
"1075","religious",17
"1076","remote",17
"1077","repeat",17
"1078","rice",17
"1079","ride",17
"1080","speaking",17
"1081","stock",17
"1082","store",17
"1083","strange",17
"1084","suffering",17
"1085","tits",17
"1086","town",17
"1087","train",17
"1088","trick",17
"1089","values",17
"1090","victory",17
"1091","violence",17
"1092","warfare",17
"1093","wave",17
"1094","written",17
"1095","abuse",16
"1096","active",16
"1097","aware",16
"1098","behavior",16
"1099","ben",16
"1100","benefit",16
"1101","birth",16
"1102","blue",16
"1103","bosnia",16
"1104","brother",16
"1105","calls",16
"1106","cancer",16
"1107","capacity",16
"1108","center",16
"1109","claims",16
"1110","concern",16
"1111","cooking",16
"1112","creating",16
"1113","design",16
"1114","designed",16
"1115","driving",16
"1116","drones",16
"1117","drugs",16
"1118","dry",16
"1119","event",16
"1120","eventually",16
"1121","fair",16
"1122","faster",16
"1123","filthy",16
"1124","fingers",16
"1125","footage",16
"1126","gain",16
"1127","gnu",16
"1128","goal",16
"1129","greek",16
"1130","hardware",16
"1131","hero",16
"1132","highly",16
"1133","horrible",16
"1134","hurt",16
"1135","industry",16
"1136","irrelevant",16
"1137","knife",16
"1138","knowing",16
"1139","leaving",16
"1140","lord",16
"1141","maintain",16
"1142","nazi",16
"1143","netherlands",16
"1144","nog",16
"1145","northern",16
"1146","obsessed",16
"1147","october",16
"1148","organization",16
"1149","paper",16
"1150","personality",16
"1151","prefer",16
"1152","pressure",16
"1153","previous",16
"1154","prince",16
"1155","punishment",16
"1156","purpose",16
"1157","quick",16
"1158","radio",16
"1159","reasonable",16
"1160","release",16
"1161","released",16
"1162","reported",16
"1163","republican",16
"1164","roman",16
"1165","selling",16
"1166","sending",16
"1167","slowly",16
"1168","spot",16
"1169","steam",16
"1170","swear",16
"1171","thousand",16
"1172","touch",16
"1173","trees",16
"1174","trucks",16
"1175","tweet",16
"1176","vile",16
"1177","ability",15
"1178","action",15
"1179","ahead",15
"1180","allies",15
"1181","allowing",15
"1182","arm",15
"1183","attacks",15
"1184","band",15
"1185","bear",15
"1186","biology",15
"1187","bitches",15
"1188","borders",15
"1189","catch",15
"1190","character",15
"1191","chicken",15
"1192","chug",15
"1193","cunts",15
"1194","curious",15
"1195","decision",15
"1196","destroying",15
"1197","diversity",15
"1198","dropped",15
"1199","dudes",15
"1200","earlier",15
"1201","francis",15
"1202","fried",15
"1203","friendly",15
"1204","fuel",15
"1205","genes",15
"1206","gross",15
"1207","guyana",15
"1208","held",15
"1209","hes",15
"1210","husband",15
"1211","ideas",15
"1212","influence",15
"1213","instantly",15
"1214","jail",15
"1215","justice",15
"1216","leading",15
"1217","libraries",15
"1218","loved",15
"1219","lust",15
"1220","medicine",15
"1221","miss",15
"1222","nationalists",15
"1223","native",15
"1224","nazis",15
"1225","normie",15
"1226","nowadays",15
"1227","nuclear",15
"1228","operations",15
"1229","opinions",15
"1230","opportunity",15
"1231","opposite",15
"1232","perfectly",15
"1233","physically",15
"1234","pictures",15
"1235","plant",15
"1236","praise",15
"1237","pre",15
"1238","press",15
"1239","products",15
"1240","protect",15
"1241","rabbi",15
"1242","recently",15
"1243","replace",15
"1244","replacement",15
"1245","report",15
"1246","sand",15
"1247","science",15
"1248","ship",15
"1249","spirit",15
"1250","spiritual",15
"1251","stable",15
"1252","success",15
"1253","sucking",15
"1254","suddenly",15
"1255","supporting",15
"1256","supports",15
"1257","sven",15
"1258","switch",15
"1259","tomorrow",15
"1260","tons",15
"1261","track",15
"1262","traffic",15
"1263","trans",15
"1264","trenches",15
"1265","unlike",15
"1266","user",15
"1267","welfare",15
"1268","whats",15
