"","word","n"
"1","jew",1471
"2","white",814
"3","israel",602
"4","fuck",547
"5","women",508
"6","nigger",374
"7","retard",358
"8","america",329
"9","world",322
"10","party",289
"11","posting",283
"12","war",272
"13","based",255
"14","country",255
"15","force",246
"16","hate",243
"17","faggot",240
"18","literally",236
"19","god",233
"20","learn",230
"21","real",223
"22","die",213
"23","trial",204
"24","russia",200
"25","russian",192
"26","life",186
"27","race",172
"28","bad",167
"29","stop",158
"30","money",150
"31","live",149
"32","love",149
"33","kill",145
"34","anti",142
"35","ukraine",142
"36","government",140
"37","dead",136
"38","death",134
"39","makes",131
"40","flag",126
"41","pretty",126
"42","shill",126
"43","guy",124
"44","talking",122
"45","west",120
"46","de",119
"47","countries",118
"48","brown",117
"49","space",117
"50","wrong",117
"51","european",116
"52","military",116
"53","germany",115
"54","human",115
"55","stupid",114
"56","trump",114
"57","power",112
"58","children",111
"59","german",111
"60","history",109
"61","left",109
"62","care",108
"63","op",108
"64","gay",106
"65","support",106
"66","poland",105
"67","fake",104
"68","start",104
"69","control",102
"70","black",101
"71","entire",101
"72","means",101
"73","warrior",101
"74","pro",100
"75","happened",99
"76","pic",99
"77","imagine",98
"78","single",98
"79","reason",97
"80","times",97
"81","ago",96
"82","jesus",96
"83","earth",95
"84","half",95
"85","lost",95
"86","sex",95
"87","family",94
"88","hard",94
"89","guess",93
"90","society",93
"91","feel",92
"92","free",92
"93","killed",92
"94","religion",91
"95","video",91
"96","western",91
"97","remember",90
"98","food",89
"99","kids",89
"100","hope",88
"101","called",87
"102","modern",87
"103","anymore",86
"104","exist",86
"105","americas",84
"106","threads",84
"107","started",83
"108","sage",82
"109","ass",80
"110","call",80
"111","dumb",80
"112","population",80
"113","attack",79
"114","person",79
"115","understand",79
"116","worship",79
"117","evil",76
"118","stuff",76
"119","low",75
"120","polish",75
"121","basically",74
"122","cope",74
"123","fight",74
"124","mind",74
"125","nice",74
"126","talk",73
"127","total",73
"128","completely",72
"129","energy",72
"130","matter",72
"131","related",72
"132","worse",72
"133","house",71
"134","iq",71
"135","christ",70
"136","enemy",70
"137","germans",70
"138","gonna",70
"139","mass",70
"140","media",70
"141","change",69
"142","land",69
"143","en",68
"144","idea",68
"145","political",68
"146","water",68
"147","question",67
"148","communism",66
"149","days",66
"150","dog",66
"151","job",66
"152","leave",66
"153","bullshit",65
"154","dick",65
"155","move",65
"156","poor",65
"157","east",64
"158","funny",64
"159","million",64
"160","happen",63
"161","muslim",63
"162","nation",63
"163","absolutely",62
"164","pay",62
"165","reality",62
"166","average",61
"167","past",61
"168","pussy",61
"169","reminder",61
"170","actual",59
"171","destroyed",59
"172","eat",59
"173","found",59
"174","goyim",59
"175","status",59
"176","system",59
"177","thinking",59
"178","told",59
"179","truth",59
"180","bit",58
"181","chinese",58
"182","city",58
"183","easy",58
"184","fighting",58
"185","happening",58
"186","hot",58
"187","lie",58
"188","child",57
"189","girl",57
"190","win",57
"191","future",56
"192","hold",56
"193","paid",56
"194","rest",56
"195","allowed",55
"196","christian",55
"197","father",55
"198","gas",55
"199","head",55
"200","het",55
"201","killing",55
"202","living",55
"203","propaganda",55
"204","ugly",55
"205","bitch",54
"206","calling",54
"207","destroy",54
"208","soldiers",54
"209","street",54
"210","wife",54
"211","coming",53
"212","dude",53
"213","dying",53
"214","girls",53
"215","hungary",53
"216","middle",53
"217","palestinians",53
"218","worth",53
"219","act",52
"220","blood",52
"221","civilians",52
"222","evidence",52
"223","met",52
"224","speak",52
"225","weak",52
"226","bible",51
"227","common",51
"228","due",51
"229","fish",51
"230","holy",51
"231","run",51
"232","safe",51
"233","al",50
"234","bump",50
"235","hell",50
"236","majority",50
"237","play",50
"238","social",50
"239","south",50
"240","story",50
"241","wait",50
"242","attention",49
"243","china",49
"244","cool",49
"245","taking",49
"246","army",48
"247","created",48
"248","fat",48
"249","finally",48
"250","language",48
"251","lies",48
"252","videos",48
"253","crazy",47
"254","current",47
"255","damn",47
"256","deal",47
"257","english",47
"258","hair",47
"259","india",47
"260","king",47
"261","public",47
"262","save",47
"263","slave",47
"264","female",46
"265","indian",46
"266","level",46
"267","national",46
"268","nations",46
"269","tanks",46
"270","ukrainian",46
"271","age",45
"272","arab",45
"273","boomers",45
"274","chance",45
"275","culture",45
"276","daily",45
"277","dark",45
"278","forget",45
"279","genocide",45
"280","gods",45
"281","literal",45
"282","normal",45
"283","nuclear",45
"284","obvious",45
"285","porn",45
"286","realize",45
"287","simple",45
"288","answer",44
"289","border",44
"290","close",44
"291","enjoy",44
"292","fire",44
"293","goy",44
"294","peace",44
"295","planet",44
"296","proof",44
"297","sense",44
"298","shut",44
"299","straight",44
"300","supposed",44
"301","word",44
"302","body",43
"303","class",43
"304","died",43
"305","dogs",43
"306","false",43
"307","fine",43
"308","simply",43
"309","von",43
"310","book",42
"311","couple",42
"312","friend",42
"313","fusion",42
"314","hear",42
"315","heard",42
"316","leftist",42
"317","month",42
"318","raped",42
"319","slaves",42
"320","sounds",42
"321","van",42
"322","brain",41
"323","claim",41
"324","correct",41
"325","dating",41
"326","enemies",41
"327","forced",41
"328","fun",41
"329","ground",41
"330","hours",41
"331","list",41
"332","months",41
"333","police",41
"334","proud",41
"335","red",41
"336","similar",41
"337","weeks",41
"338","build",40
"339","deep",40
"340","fags",40
"341","fall",40
"342","happy",40
"343","hit",40
"344","north",40
"345","prove",40
"346","rave",40
"347","source",40
"348","totally",40
"349","air",39
"350","bunch",39
"351","clean",39
"352","ha",39
"353","huge",39
"354","joke",39
"355","light",39
"356","lives",39
"357","lose",39
"358","lots",39
"359","moment",39
"360","na",39
"361","running",39
"362","sad",39
"363","seething",39
"364","thousands",39
"365","type",39
"366","century",38
"367","eastern",38
"368","expect",38
"369","flooded",38
"370","friends",38
"371","hospital",38
"372","humans",38
"373","import",38
"374","male",38
"375","oil",38
"376","schizo",38
"377","set",38
"378","stay",38
"379","takes",38
"380","vote",38
"381","admit",37
"382","car",37
"383","christianity",37
"384","deserve",37
"385","disgusting",37
"386","economic",37
"387","effective",37
"388","failed",37
"389","families",37
"390","iran",37
"391","meat",37
"392","migration",37
"393","palestinian",37
"394","poles",37
"395","shot",37
"396","words",37
"397","wow",37
"398","ancient",36
"399","babies",36
"400","checked",36
"401","cunt",36
"402","demons",36
"403","economy",36
"404","feeling",36
"405","hey",36
"406","immigrants",36
"407","islam",36
"408","line",36
"409","magyar",36
"410","main",36
"411","rape",36
"412","satan",36
"413","situation",36
"414","skin",36
"415","slavic",36
"416","strong",36
"417","week",36
"418","weird",36
"419","whores",36
"420","ai",35
"421","allies",35
"422","aryan",35
"423","comfy",35
"424","conflict",35
"425","date",35
"426","foreign",35
"427","including",35
"428","insane",35
"429","join",35
"430","lying",35
"431","mad",35
"432","push",35
"433","united",35
"434","worst",35
"435","agree",34
"436","auk",34
"437","bot",34
"438","burn",34
"439","crime",34
"440","difference",34
"441","forever",34
"442","front",34
"443","hands",34
"444","heart",34
"445","link",34
"446","millions",34
"447","mutt",34
"448","pretend",34
"449","previous",34
"450","rate",34
"451","rockets",34
"452","sauce",34
"453","special",34
"454","stand",34
"455","weapons",34
"456","writing",34
"457","bomb",33
"458","check",33
"459","church",33
"460","compared",33
"461","election",33
"462","existence",33
"463","eyes",33
"464","groomer",33
"465","hated",33
"466","honestly",33
"467","humanity",33
"468","leftists",33
"469","prince",33
"470","prison",33
"471","science",33
"472","son",33
"473","subhuman",33
"474","superior",33
"475","telling",33
"476","theo",33
"477","theory",33
"478","whore",33
"479","add",32
"480","biggest",32
"481","borders",32
"482","canada",32
"483","dream",32
"484","hungarian",32
"485","laws",32
"486","losers",32
"487","map",32
"488","meaning",32
"489","mental",32
"490","natural",32
"491","night",32
"492","pathetic",32
"493","questions",32
"494","seethe",32
"495","spread",32
"496","stopped",32
"497","wars",32
"498","won",32
"499","article",31
"500","aware",31
"501","beautiful",31
"502","blame",31
"503","born",31
"504","bring",31
"505","buy",31
"506","college",31
"507","considered",31
"508","doubt",31
"509","empire",31
"510","explain",31
"511","follow",31
"512","france",31
"513","game",31
"514","hand",31
"515","immigration",31
"516","inside",31
"517","migrants",31
"518","parents",31
"519","piss",31
"520","politicians",31
"521","result",31
"522","si",31
"523","sort",31
"524","soviet",31
"525","winning",31
"526","bank",30
"527","birth",30
"528","blue",30
"529","civil",30
"530","create",30
"531","debt",30
"532","japanese",30
"533","mother",30
"534","nature",30
"535","notice",30
"536","ox",30
"537","paying",30
"538","pure",30
"539","sacrifice",30
"540","smart",30
"541","trade",30
"542","british",29
"543","burger",29
"544","cut",29
"545","drugs",29
"546","extremely",29
"547","freedom",29
"548","french",29
"549","golem",29
"550","green",29
"551","hinduism",29
"552","involved",29
"553","local",29
"554","lord",29
"555","meet",29
"556","pis",29
"557","plan",29
"558","president",29
"559","racism",29
"560","region",29
"561","resources",29
"562","school",29
"563","short",29
"564","sign",29
"565","star",29
"566","supporting",29
"567","wall",29
"568","watching",29
"569","wing",29
"570","wont",29
"571","alien",28
"572","bo",28
"573","chosen",28
"574","continue",28
"575","event",28
"576","exists",28
"577","flat",28
"578","hostages",28
"579","idiots",28
"580","ignore",28
"581","judaism",28
"582","opinion",28
"583","perfect",28
"584","policy",28
"585","politics",28
"586","pork",28
"587","provide",28
"588","random",28
"589","rich",28
"590","secret",28
