"","word","n"
"1","jew",1602
"2","israel",611
"3","white",576
"4","fuck",573
"5","nigger",530
"6","false",442
"7","el",418
"8","women",413
"9","click",406
"10","function",400
"11","retard",350
"12","world",308
"13","war",295
"14","based",285
"15","america",279
"16","party",271
"17","posting",271
"18","coming",268
"19","god",260
"20","force",259
"21","learn",251
"22","money",249
"23","happy",245
"24","check",243
"25","real",241
"26","free",237
"27","weeks",234
"28","spread",225
"29","literally",224
"30","bad",218
"31","anti",211
"32","script",209
"33","box",207
"34","stop",206
"35","country",205
"36","life",205
"37","russia",205
"38","live",204
"39","origin",203
"40","trial",201
"41","acceptance",197
"42","birthday",197
"43","food",197
"44","canvas",196
"45","confetti",195
"46","janitor",195
"47","hate",183
"48","pay",177
"49","faggot",175
"50","left",161
"51","die",160
"52","support",159
"53","ukraine",154
"54","hard",153
"55","eat",148
"56","makes",148
"57","tax",142
"58","indian",140
"59","love",138
"60","jesus",137
"61","guy",136
"62","kill",136
"63","sage",135
"64","west",132
"65","death",131
"66","rich",131
"67","western",131
"68","children",130
"69","house",128
"70","government",127
"71","video",127
"72","south",126
"73","pretty",125
"74","start",125
"75","christianity",124
"76","dead",122
"77","feel",122
"78","care",119
"79","kids",119
"80","single",117
"81","imagine",115
"82","china",114
"83","black",112
"84","job",111
"85","reason",111
"86","times",111
"87","russian",109
"88","understand",109
"89","christian",108
"90","family",107
"91","killed",107
"92","christ",105
"93","wrong",105
"94","stupid",103
"95","chinese",101
"96","means",101
"97","race",101
"98","buy",99
"99","power",99
"100","super",99
"101","taxes",97
"102","ago",96
"103","half",96
"104","happen",95
"105","boomers",94
"106","fat",93
"107","shill",93
"108","ass",92
"109","countries",92
"110","public",91
"111","history",90
"112","germany",88
"113","system",88
"114","city",87
"115","worse",87
"116","abo",86
"117","ads",86
"118","entire",86
"119","hell",86
"120","gonna",85
"121","law",85
"122","op",85
"123","society",85
"124","americas",84
"125","control",84
"126","flag",84
"127","idea",84
"128","military",84
"129","poor",84
"130","days",82
"131","holy",82
"132","nice",82
"133","anymore",81
"134","fake",81
"135","fight",81
"136","land",81
"137","middle",81
"138","mind",81
"139","political",81
"140","thinking",81
"141","basically",80
"142","dumb",80
"143","stella",80
"144","talking",80
"145","actual",79
"146","human",79
"147","pro",79
"148","stuff",79
"149","run",78
"150","bible",77
"151","living",77
"152","bullshit",76
"153","completely",76
"154","evil",76
"155","modern",76
"156","taking",76
"157","hope",75
"158","population",75
"159","call",74
"160","started",74
"161","culture",73
"162","leaf",73
"163","low",73
"164","stay",73
"165","found",72
"166","remember",72
"167","total",72
"168","cities",71
"169","heard",71
"170","status",71
"171","talk",71
"172","de",70
"173","exist",70
"174","islam",70
"175","social",70
"176","absolutely",69
"177","funny",69
"178","gay",69
"179","media",69
"180","called",68
"181","move",68
"182","threads",68
"183","east",67
"184","leave",67
"185","sense",67
"186","german",66
"187","matter",66
"188","worth",66
"189","child",65
"190","earth",65
"191","normal",65
"192","school",65
"193","boomer",64
"194","close",64
"195","happened",64
"196","book",63
"197","brown",63
"198","egypt",63
"199","european",63
"200","head",63
"201","iq",63
"202","lose",63
"203","vote",63
"204","archive",62
"205","church",62
"206","current",62
"207","dude",62
"208","father",62
"209","months",62
"210","videos",62
"211","wait",62
"212","agree",61
"213","destroyed",61
"214","hand",61
"215","wing",61
"216","bit",60
"217","due",60
"218","happening",60
"219","simply",60
"220","guess",59
"221","india",59
"222","lost",59
"223","worst",59
"224","attack",58
"225","future",58
"226","told",58
"227","wealth",58
"228","age",57
"229","allowed",57
"230","brain",57
"231","change",57
"232","muslim",57
"233","person",57
"234","si",57
"235","story",57
"236","trump",57
"237","worship",57
"238","british",56
"239","king",56
"240","million",56
"241","truth",56
"242","bet",55
"243","pic",55
"244","send",55
"245","average",54
"246","damn",54
"247","fun",54
"248","goyim",54
"249","paid",54
"250","question",54
"251","reality",54
"252","religion",54
"253","company",53
"254","deal",53
"255","enjoy",53
"256","kid",53
"257","level",53
"258","sex",53
"259","class",52
"260","couple",52
"261","economy",52
"262","generation",52
"263","massive",52
"264","parents",52
"265","peace",52
"266","rest",52
"267","sad",52
"268","teachers",52
"269","army",51
"270","dark",51
"271","destroy",51
"272","ground",51
"273","mass",51
"274","north",51
"275","opinion",51
"276","nation",50
"277","propaganda",50
"278","subhuman",50
"279","france",49
"280","hot",49
"281","lord",49
"282","religious",49
"283","thousands",49
"284","create",48
"285","fire",48
"286","type",48
"287","body",47
"288","bunch",47
"289","died",47
"290","fine",47
"291","friends",47
"292","genocide",47
"293","hours",47
"294","lie",47
"295","nazi",47
"296","past",47
"297","plan",47
"298","simple",47
"299","sounds",47
"300","claim",46
"301","depression",46
"302","meat",46
"303","realize",46
"304","twitter",46
"305","break",45
"306","cut",45
"307","easy",45
"308","national",45
"309","science",45
"310","blacks",44
"311","extremely",44
"312","finally",44
"313","goy",44
"314","invasion",44
"315","movie",44
"316","red",44
"317","rights",44
"318","week",44
"319","blame",43
"320","cope",43
"321","created",43
"322","disgusting",43
"323","french",43
"324","japan",43
"325","mother",43
"326","police",43
"327","related",43
"328","stand",43
"329","trust",43
"330","bitch",42
"331","century",42
"332","correct",42
"333","drugs",42
"334","economic",42
"335","fighting",42
"336","girl",42
"337","hair",42
"338","hey",42
"339","hit",42
"340","nature",42
"341","nazis",42
"342","play",42
"343","spend",42
"344","water",42
"345","word",42
"346","amount",41
"347","attention",41
"348","blood",41
"349","car",41
"350","deserve",41
"351","dick",41
"352","eyes",41
"353","issue",41
"354","lack",41
"355","piece",41
"356","solution",41
"357","sort",41
"358","speak",41
"359","trash",41
"360","avoid",40
"361","ban",40
"362","common",40
"363","cool",40
"364","eating",40
"365","experience",40
"366","fix",40
"367","forced",40
"368","forever",40
"369","gas",40
"370","inside",40
"371","lots",40
"372","meant",40
"373","rate",40
"374","set",40
"375","soldiers",40
"376","talmud",40
"377","walkable",40
"378","wife",40
"379","words",40
"380","absolute",39
"381","air",39
"382","aware",39
"383","chance",39
"384","cheap",39
"385","college",39
"386","defend",39
"387","democracy",39
"388","difference",39
"389","education",39
"390","enemy",39
"391","eventually",39
"392","expect",39
"393","immigrants",39
"394","immigration",39
"395","infinite",39
"396","judaism",39
"397","killing",39
"398","literal",39
"399","proof",39
"400","sell",39
"401","situation",39
"402","street",39
"403","term",39
"404","totally",39
"405","blue",38
"406","lives",38
"407","male",38
"408","obvious",38
"409","paris",38
"410","steak",38
"411","win",38
"412","add",37
"413","bring",37
"414","business",37
"415","daily",37
"416","fall",37
"417","front",37
"418","japanese",37
"419","late",37
"420","local",37
"421","major",37
"422","mental",37
"423","purpose",37
"424","reading",37
"425","running",37
"426","supposed",37
"427","weed",37
"428","anxiety",36
"429","freedom",36
"430","income",36
"431","iran",36
"432","light",36
"433","majority",36
"434","multiple",36
"435","night",36
"436","politics",36
"437","position",36
"438","rape",36
"439","weird",36
"440","act",35
"441","answer",35
"442","arab",35
"443","attacks",35
"444","border",35
"445","controlled",35
"446","crime",35
"447","girls",35
"448","issues",35
"449","moment",35
"450","palestinians",35
"451","pussy",35
"452","similar",35
"453","son",35
"454","straight",35
"455","watching",35
"456","written",35
"457","build",34
"458","cost",34
"459","data",34
"460","draft",34
"461","failed",34
"462","fast",34
"463","game",34
"464","giving",34
"465","huge",34
"466","ignore",34
"467","month",34
"468","mutt",34
"469","nations",34
"470","oil",34
"471","random",34
"472","reminder",34
"473","source",34
"474","telling",34
"475","walk",34
"476","weapons",34
"477","ages",33
"478","ai",33
"479","argument",33
"480","cannibal",33
"481","cold",33
"482","english",33
"483","explain",33
"484","fag",33
"485","figure",33
"486","genetic",33
"487","holocaust",33
"488","illegal",33
"489","paying",33
"490","planet",33
"491","property",33
"492","quality",33
"493","rid",33
"494","safe",33
"495","save",33
"496","saved",33
"497","sleep",33
"498","stock",33
"499","stocks",33
"500","tank",33
"501","ugly",33
"502","violent",33
"503","wont",33
"504","bank",32
"505","beautiful",32
"506","comfy",32
"507","companies",32
"508","constantly",32
"509","content",32
"510","dad",32
"511","egyptian",32
"512","entertainment",32
"513","faith",32
"514","garbage",32
"515","idiot",32
"516","including",32
"517","pathetic",32
"518","politicians",32
"519","push",32
"520","racist",32
"521","response",32
"522","smart",32
"523","stopped",32
"524","winning",32
"525","wow",32
"526","africa",31
"527","argentina",31
"528","article",31
"529","biggest",31
"530","billion",31
"531","caused",31
"532","crazy",31
"533","drive",31
"534","fear",31
"535","form",31
"536","golem",31
"537","grow",31
"538","hands",31
"539","ideas",31
"540","leftist",31
"541","line",31
"542","mad",31
"543","minutes",31
"544","porn",31
"545","satanic",31
"546","slave",31
"547","tier",31
"548","wars",31
"549","afford",30
"550","al",30
"551","behavior",30
"552","checked",30
"553","choice",30
"554","conflict",30
"555","decades",30
"556","denounce",30
"557","embed",30
"558","gods",30
"559","honestly",30
"560","humans",30
"561","ideology",30
"562","la",30
"563","liberal",30
"564","list",30
"565","lying",30
"566","market",30
"567","married",30
"568","millions",30
"569","monster",30
"570","operation",30
"571","sin",30
"572","socialist",30
"573","tomorrow",30
"574","version",30
"575","walking",30
"576","ya",30
"577","african",29
"578","assume",29
"579","buying",29
"580","cancer",29
"581","communist",29
"582","drink",29
"583","dying",29
"584","fags",29
"585","leaving",29
"586","link",29
"587","mentally",29
"588","policy",29
"589","private",29
"590","rabbi",29
"591","satan",29
"592","shut",29
"593","slide",29
"594","starts",29
"595","account",28
"596","beginning",28
"597","doubt",28
"598","enemies",28
"599","fellow",28
"600","feminism",28
"601","friend",28
"602","glad",28
"603","heaven",28
"604","homes",28
"605","hour",28
"606","houses",28
"607","jobs",28
"608","laws",28
"609","liberty",28
"610","listen",28
"611","lived",28
"612","masters",28
"613","native",28
"614","nose",28
"615","palestinian",28
"616","president",28
"617","pure",28
"618","remove",28
"619","result",28
"620","scientists",28
"621","streets",28
"622","accidentally",27
"623","ah",27
"624","asian",27
"625","beat",27
"626","books",27
"627","boy",27
"628","bread",27
"629","brother",27
"630","built",27
"631","channel",27
"632","continue",27
"633","diet",27
"634","forces",27
"635","health",27
"636","isis",27
"637","knowing",27
"638","lead",27
"639","leaders",27
"640","main",27
"641","plenty",27
"642","profit",27
"643","sir",27
"644","skin",27
"645","smoke",27
"646","strong",27
"647","weak",27
"648","action",26
"649","afraid",26
"650","assets",26
"651","benefit",26
"652","bomb",26
"653","born",26
"654","calling",26
"655","capital",26
"656","choose",26
"657","community",26
"658","conservative",26
"659","decent",26
"660","election",26
"661","events",26
"662","forget",26
"663","forgot",26
"664","hundreds",26
"665","immediately",26
"666","impossible",26
"667","judge",26
"668","knowledge",26
"669","lower",26
"670","luck",26
"671","mixed",26
"672","percent",26
"673","pills",26
"674","prove",26
"675","sand",26
"676","seethe",26
"677","sick",26
"678","sign",26
"679","slop",26
"680","sound",26
"681","supports",26
"682","takes",26
"683","tells",26
"684","theory",26
"685","tho",26
"686","admit",25
"687","alcohol",25
"688","attempt",25
"689","belong",25
"690","borders",25
"691","cunt",25
"692","cute",25
"693","diversity",25
"694","drug",25
"695","exists",25
"696","feeling",25
"697","foreign",25
"698","ghost",25
"699","global",25
"700","heart",25
"701","horrible",25
"702","housing",25
"703","increase",25
"704","invented",25
"705","involved",25
"706","ira",25
"707","join",25
"708","lies",25
"709","morning",25
"710","movies",25
"711","murder",25
"712","mutts",25
"713","natural",25
"714","pie",25
"715","plane",25
"716","rent",25
"717","sea",25
"718","secret",25
"719","seek",25
"720","sexual",25
"721","spent",25
"722","standards",25
"723","supporting",25
"724","troops",25
"725","ukrainian",25
"726","violence",25
"727","welfare",25
"728","write",25
"729","building",24
"730","capitalism",24
"731","commie",24
"732","complete",24
"733","deep",24
"734","drop",24
"735","effects",24
"736","empire",24
"737","fail",24
"738","fair",24
"739","fed",24
"740","follow",24
"741","germans",24
"742","greek",24
"743","helped",24
"744","host",24
"745","inbred",24
"746","joke",24
"747","model",24
"748","nuclear",24
"749","playing",24
"750","racial",24
"751","responsible",24
"752","service",24
"753","short",24
"754","suicide",24
"755","temple",24
"756","viva",24
"757","alive",23
"758","bigger",23
"759","brit",23
"760","broke",23
"761","commit",23
"762","communism",23
"763","crew",23
"764","depressed",23
"765","effect",23
"766","ethnic",23
"767","financial",23
"768","generations",23
"769","handle",23
"770","healthy",23
"771","immigrant",23
"772","implying",23
"773","insane",23
"774","islamic",23
"775","mistake",23
"776","moron",23
"777","moving",23
"778","music",23
"779","phone",23
"780","pre",23
"781","quit",23
"782","raw",23
"783","remain",23
"784","rule",23
"785","shot",23
"786","sit",23
"787","slaves",23
"788","spirit",23
"789","town",23
"790","wild",23
"791","allies",22
"792","anime",22
"793","basic",22
"794","burn",22
"795","cars",22
"796","cash",22
"797","caught",22
"798","clean",22
"799","considered",22
"800","cook",22
"801","da",22
"802","decided",22
"803","details",22
"804","double",22
"805","easily",22
"806","en",22
"807","evidence",22
"808","existence",22
"809","extra",22
"810","favor",22
"811","feed",22
"812","female",22
"813","filled",22
"814","hates",22
"815","hear",22
"816","hold",22
"817","intelligence",22
"818","investment",22
"819","john",22
"820","learned",22
"821","losing",22
"822","mash",22
"823","notice",22
"824","offensive",22
"825","pain",22
"826","perfect",22
"827","plant",22
"828","pretend",22
"829","proper",22
"830","pushing",22
"831","raised",22
"832","removed",22
"833","selling",22
"834","shame",22
"835","speaking",22
"836","step",22
"837","stick",22
"838","supported",22
"839","synagogue",22
"840","teach",22
"841","topic",22
"842","wall",22
"843","watched",22
"844","website",22
"845","workers",22
"846","accept",21
"847","actions",21
"848","autism",21
"849","boss",21
"850","charge",21
"851","chicken",21
"852","civil",21
"853","civilization",21
"854","concept",21
"855","convert",21
"856","creating",21
"857","damage",21
"858","decade",21
"859","dementia",21
"860","destruction",21
"861","divorce",21
"862","doctor",21
"863","eastern",21
"864","economically",21
"865","final",21
"866","gains",21
"867","goal",21
"868","gotta",21
"869","language",21
"870","looked",21
"871","map",21
"872","meal",21
"873","met",21
"874","moral",21
"875","moved",21
"876","official",21
"877","penis",21
"878","picture",21
"879","possibly",21
"880","powerful",21
"881","prison",21
"882","racism",21
"883","raise",21
"884","refuse",21
"885","seething",21
"886","share",21
"887","special",21
"888","taught",21
"889","throw",21
"890","tiny",21
"891","tourist",21
"892","views",21
"893","wrote",21
"894","ye",21
"895","yea",21
"896","acting",20
"897","adam",20
"898","ancient",20
"899","angry",20
"900","armed",20
"901","calls",20
"902","cares",20
"903","causing",20
"904","chug",20
"905","date",20
"906","driving",20
"907","eternal",20
"908","expensive",20
"909","filthy",20
"910","fired",20
"911","flat",20
"912","flee",20
"913","football",20
"914","gen",20
"915","goat",20
"916","google",20
"917","kick",20
"918","laugh",20
"919","led",20
"920","letting",20
"921","logic",20
"922","losers",20
"923","meals",20
"924","meaning",20
"925","minute",20
"926","mode",20
"927","option",20
"928","original",20
"929","pick",20
"930","piss",20
"931","price",20
"932","protect",20
"933","quick",20
"934","raped",20
"935","recent",20
"936","revolution",20
"937","ruined",20
"938","rural",20
"939","scared",20
"940","soviet",20
"941","sucks",20
"942","suddenly",20
"943","survive",20
"944","tired",20
"945","transportation",20
"946","victim",20
"947","whores",20
"948","worthless",20
"949","yep",20
"950","aid",19
"951","attacking",19
"952","block",19
"953","character",19
"954","chat",19
"955","compared",19
"956","crisis",19
"957","distance",19
"958","dollars",19
"959","elections",19
"960","energy",19
"961","frankenstein",19
"962","gain",19
"963","games",19
"964","genuinely",19
"965","hatred",19
"966","honest",19
"967","hospital",19
"968","hurt",19
"969","mom",19
"970","narrative",19
"971","officer",19
"972","physical",19
"973","popular",19
"974","powers",19
"975","precious",19
"976","previous",19
"977","provide",19
"978","respect",19
"979","sold",19
"980","star",19
"981","stories",19
"982","suck",19
"983","summer",19
"984","thousand",19
"985","training",19
"986","turkey",19
"987","ultra",19
"988","united",19
"989","visit",19
"990","wisdom",19
"991","witness",19
"992","workplace",19
"993","youth",19
"994","ability",18
"995","access",18
"996","afghanistan",18
"997","apparently",18
"998","attacked",18
"999","battle",18
"1000","ben",18
"1001","bloody",18
"1002","carry",18
"1003","catholic",18
"1004","central",18
"1005","chosen",18
"1006","cock",18
"1007","cry",18
"1008","defense",18
"1009","degenerate",18
"1010","desert",18
"1011","direct",18
"1012","dropped",18
"1013","fan",18
"1014","green",18
"1015","held",18
"1016","hilarious",18
"1017","idiots",18
"1018","illiterate",18
"1019","info",18
"1020","information",18
"1021","insult",18
"1022","leftists",18
"1023","meet",18
"1024","minds",18
"1025","names",18
"1026","octopus",18
"1027","oy",18
"1028","personal",18
"1029","pictures",18
"1030","policies",18
"1031","pornography",18
"1032","process",18
"1033","quickly",18
"1034","ready",18
"1035","realized",18
"1036","resources",18
"1037","rise",18
"1038","scale",18
"1039","schizo",18
"1040","semitic",18
"1041","ship",18
"1042","signs",18
"1043","slowly",18
"1044","soul",18
"1045","starting",18
"1046","study",18
"1047","subhumans",18
"1048","suffer",18
"1049","text",18
"1050","traffic",18
"1051","typical",18
"1052","upper",18
"1053","votes",18
"1054","voting",18
"1055","waiting",18
"1056","whore",18
"1057","won",18
"1058","argue",17
"1059","bless",17
"1060","brits",17
"1061","burning",17
"1062","chirp",17
"1063","churches",17
"1064","citizens",17
