"","word","n"
"1","jew",1186
"2","white",617
"3","nigger",563
"4","fuck",534
"5","women",463
"6","israel",397
"7","retard",382
"8","posting",284
"9","faggot",279
"10","world",279
"11","learn",251
"12","force",250
"13","party",249
"14","america",239
"15","country",235
"16","russian",229
"17","ukraine",216
"18","live",210
"19","russia",208
"20","trial",203
"21","real",200
"22","based",199
"23","gay",192
"24","iq",190
"25","hate",184
"26","literally",184
"27","war",181
"28","death",176
"29","money",173
"30","life",171
"31","government",167
"32","stop",164
"33","free",162
"34","bad",160
"35","children",159
"36","care",152
"37","kids",146
"38","food",141
"39","god",140
"40","military",129
"41","race",129
"42","city",127
"43","kill",126
"44","makes",125
"45","black",124
"46","love",124
"47","media",120
"48","single",119
"49","pretty",117
"50","die",116
"51","reason",116
"52","anti",112
"53","start",111
"54","means",110
"55","earth",109
"56","wrong",108
"57","left",107
"58","average",106
"59","stupid",106
"60","ass",105
"61","eat",105
"62","control",104
"63","hard",103
"64","irish",103
"65","pay",103
"66","power",101
"67","jesus",98
"68","child",97
"69","nice",97
"70","buy",96
"71","understand",96
"72","talking",94
"73","call",93
"74","dead",93
"75","feel",93
"76","person",92
"77","sex",92
"78","ai",89
"79","countries",89
"80","family",89
"81","living",89
"82","social",89
"83","imagine",88
"84","ago",87
"85","public",87
"86","matter",86
"87","remember",86
"88","times",86
"89","cities",85
"90","called",83
"91","christ",83
"92","job",83
"93","million",83
"94","muslim",83
"95","shill",83
"96","video",83
"97","west",83
"98","fight",82
"99","school",82
"100","days",81
"101","guy",81
"102","americas",80
"103","cope",80
"104","human",80
"105","la",80
"106","run",78
"107","society",78
"108","trump",78
"109","flat",77
"110","gonna",77
"111","low",77
"112","basically",76
"113","fake",76
"114","house",76
"115","op",76
"116","boomers",75
"117","dumb",75
"118","support",75
"119","price",74
"120","taking",74
"121","talk",74
"122","actual",73
"123","truth",73
"124","act",71
"125","european",71
"126","funny",71
"127","girl",71
"128","killed",71
"129","police",71
"130","red",71
"131","culture",70
"132","history",70
"133","prices",70
"134","western",70
"135","age",69
"136","hope",69
"137","started",69
"138","told",69
"139","anymore",68
"140","half",68
"141","king",68
"142","move",67
"143","total",67
"144","ukrainian",67
"145","german",66
"146","population",66
"147","christian",65
"148","lives",65
"149","car",64
"150","question",64
"151","friends",63
"152","germany",63
"153","guess",63
"154","normal",63
"155","flag",62
"156","happened",62
"157","idea",62
"158","lie",62
"159","middle",62
"160","threads",62
"161","cost",61
"162","died",61
"163","future",61
"164","lost",61
"165","parents",61
"166","bank",60
"167","deal",60
"168","entire",60
"169","fast",60
"170","sense",60
"171","simple",60
