"","word","n"
"1","white",942
"2","nigger",717
"3","fuck",629
"4","women",603
"5","jew",571
"6","false",404
"7","click",394
"8","el",387
"9","function",387
"10","race",372
"11","world",339
"12","retard",321
"13","money",310
"14","learn",295
"15","posting",283
"16","life",278
"17","america",269
"18","coming",267
"19","ukraine",263
"20","faggot",262
"21","russian",261
"22","russia",257
"23","weeks",255
"24","party",244
"25","force",241
"26","check",234
"27","happy",221
"28","trump",215
"29","real",214
"30","based",212
"31","country",210
"32","spread",209
"33","government",207
"34","origin",206
"35","trial",206
"36","live",205
"37","box",204
"38","birthday",203
"39","script",196
"40","war",196
"41","acceptance",194
"42","confetti",192
"43","canvas",191
"44","janitor",191
"45","black",186
"46","bad",178
"47","love",177
"48","literally",176
"49","school",175
"50","hate",174
"51","stop",164
"52","racial",147
"53","social",147
"54","kids",145
"55","dead",140
"56","care",136
"57","free",135
"58","male",132
"59","media",132
"60","die",128
"61","kill",128
"62","death",127
"63","english",127
"64","house",126
"65","shill",126
"66","god",122
"67","makes",122
"68","times",122
"69","days",120
"70","video",119
"71","feel",118
"72","gay",118
"73","pay",115
"74","buy",114
"75","hard",114
"76","human",114
"77","ago",113
"78","ai",112
"79","reason",111
"80","system",111
"81","nice",110
"82","power",110
"83","public",110
"84","means",109
"85","family",108
"86","wrong",108
"87","porn",107
"88","pretty",106
"89","nuclear",105
"90","average",103
"91","children",102
"92","left",102
"93","remember",102
"94","understand",102
"95","single",101
"96","guy",100
"97","imagine",100
"98","talking",100
"99","living",99
"100","person",99
"101","found",98
"102","low",95
"103","start",95
"104","called",93
"105","city",93
"106","language",93
"107","spanish",93
"108","car",92
"109","op",92
"110","ukrainian",91
"111","americas",90
"112","entire",90
"113","job",89
"114","run",89
"115","elmer",88
"116","girl",88
"117","anymore",87
"118","countries",87
"119","christian",85
"120","military",85
"121","population",85
"122","generals",84
"123","worse",84
"124","earth",83
"125","gonna",83
"126","half",83
"127","sense",83
"128","started",83
"129","threads",83
"130","fake",82
"131","society",82
"132","west",82
"133","western",82
"134","future",81
"135","killed",81
"136","sexual",81
"137","support",81
"138","control",80
"139","history",80
"140","shot",80
"141","wall",79
"142","happened",78
"143","stupid",77
"144","taking",77
"145","wife",77
"146","bitch",76
"147","flag",76
"148","guess",76
"149","happen",76
"150","stuff",76
"151","friends",75
"152","save",75
"153","talk",75
"154","bullshit",74
"155","red",74
"156","told",74
"157","million",73
"158","missile",71
"159","anti",70
"160","dumb",70
"161","parents",70
"162","actual",69
"163","ass",69
"164","basically",69
"165","debt",69
"166","forced",69
"167","head",69
"168","hit",69
"169","truth",69
"170","bit",68
"171","call",68
"172","funny",68
"173","girls",68
"174","idea",68
"175","iq",68
"176","israel",68
"177","president",68
"178","culture",67
"179","food",67
"180","cars",66
"181","cope",66
"182","rich",66
"183","speak",66
"184","wait",66
"185","word",66
"186","create",65
"187","evil",65
"188","hell",65
"189","hope",65
"190","leftist",65
"191","mind",65
"192","pic",65
"193","political",65
"194","strange",65
"195","worth",65
"196","common",64
"197","european",64
"198","gold",63
"199","industry",63
"200","lost",63
"201","stay",63
"202","class",62
"203","easy",62
"204","month",62
"205","sage",62
"206","federal",61
"207","racist",61
"208","age",60
"209","change",60
"210","de",60
"211","land",60
"212","leave",60
"213","rest",60
"214","absolutely",59
"215","issue",59
"216","middle",59
"217","police",59
"218","shut",59
"219","vaccine",59
"220","boa",58
"221","fight",58
"222","matter",58
"223","reality",58
"224","attack",57
"225","china",57
"226","completely",57
"227","modern",57
"228","poor",57
"229","send",57
"230","sex",57
"231","supposed",57
"232","thinking",57
"233","chug",56
"234","kid",56
"235","normal",56
"236","propaganda",56
"237","running",56
"238","act",55
"239","bank",55
"240","chinese",55
"241","months",55
"242","night",55
"243","child",54
"244","fag",54
"245","fun",54
"246","inferior",54
"247","line",54
"248","prison",54
"249","law",53
"250","leftists",53
"251","set",53
"252","book",52
"253","border",52
"254","en",52
"255","finally",52
"256","past",52
"257","win",52
"258","bunch",51
"259","due",51
"260","german",51
"261","proof",51
"262","smart",51
"263","status",51
"264","total",51
"265","friend",50
"266","jesus",50
"267","local",50
"268","pussy",50
"269","reserve",50
"270","sounds",50
"271","story",50
"272","cities",49
"273","empire",49
"274","enjoy",49
"275","hands",49
"276","paid",49
"277","college",48
"278","fine",48
"279","killing",48
"280","simply",48
"281","source",48
"282","cut",47
"283","drive",47
"284","happening",47
"285","holy",47
"286","move",47
"287","music",47
"288","totally",47
"289","ugly",47
"290","vote",47
"291","words",47
"292","boomers",46
"293","boy",46
"294","died",46
"295","engineering",46
"296","euro",46
"297","fed",46
"298","front",46
"299","hair",46
"300","nation",46
"301","simple",46
"302","son",46
"303","benefit",45
"304","boomer",45
"305","exist",45
"306","female",45
"307","lived",45
"308","moderate",45
"309","type",45
"310","army",44
"311","building",44
"312","canada",44
"313","current",44
"314","king",44
"315","lose",44
"316","met",44
"317","speaker",44
"318","street",44
"319","week",44
"320","weird",44
"321","account",43
"322","court",43
"323","hand",43
"324","knowledge",43
"325","laws",43
"326","random",43
"327","sad",43
"328","soldiers",43
"329","test",43
"330","walk",43
"331","brain",42
"332","damn",42
"333","driving",42
"334","issues",42
"335","level",42
"336","lie",42
"337","material",42
"338","victim",42
"339","afford",41
"340","allowed",41
"341","brown",41
"342","built",41
"343","collapse",41
"344","cool",41
"345","dollars",41
"346","eventually",41
"347","het",41
"348","hot",41
"349","learned",41
"350","meant",41
"351","paper",41
"352","warfare",41
"353","blacks",40
"354","church",40
"355","crime",40
"356","defense",40
"357","giving",40
"358","jobs",40
"359","majority",40
"360","play",40
"361","powered",40
"362","refuse",40
"363","town",40
"364","twitter",40
"365","violence",40
"366","wealth",40
"367","baby",39
"368","blood",39
"369","build",39
"370","destroyed",39
"371","election",39
"372","figure",39
"373","form",39
"374","freedom",39
"375","germany",39
"376","obvious",39
"377","pick",39
"378","praise",39
"379","related",39
"380","rights",39
"381","sick",39
"382","speaking",39
"383","spend",39
"384","store",39
"385","target",39
"386","absolute",38
"387","arrested",38
"388","avoid",38
"389","ban",38
"390","business",38
"391","claim",38
"392","deal",38
"393","dude",38
"394","energy",38
"395","heard",38
"396","hold",38
"397","india",38
"398","insane",38
"399","link",38
"400","losing",38
"401","moved",38
"402","narrative",38
"403","plan",38
"404","politics",38
"405","rape",38
"406","sell",38
"407","amount",37
"408","bill",37
"409","cares",37
"410","correct",37
"411","crash",37
"412","destroy",37
"413","dog",37
"414","expect",37
"415","fall",37
"416","guns",37
"417","hours",37
"418","indian",37
"419","list",37
"420","literal",37
"421","millions",37
"422","pathetic",37
"423","pro",37
"424","rate",37
"425","worst",37
"426","article",36
"427","asian",36
"428","buying",36
"429","daily",36
"430","fat",36
"431","feels",36
"432","fighting",36
"433","grow",36
"434","hear",36
"435","immediately",36
"436","late",36
"437","lower",36
"438","nature",36
"439","question",36
"440","space",36
"441","trust",36
"442","useless",36
"443","vaccinated",36
"444","winning",36
"445","bet",35
"446","community",35
"447","disgusting",35
"448","economy",35
"449","father",35
"450","global",35
"451","gun",35
"452","health",35
"453","including",35
"454","major",35
"455","meet",35
"456","mental",35
"457","mother",35
"458","murder",35
"459","nations",35
"460","nuke",35
"461","pizza",35
"462","seethe",35
"463","silver",35
"464","sound",35
"465","strike",35
"466","videos",35
"467","watching",35
"468","water",35
"469","whore",35
"470","banned",34
"471","born",34
"472","close",34
"473","demand",34
"474","east",34
"475","failed",34
"476","hole",34
"477","huge",34
"478","humans",34
"479","loser",34
"480","moment",34
"481","mutt",34
"482","politicians",34
"483","races",34
"484","realize",34
"485","seething",34
"486","stand",34
"487","taxes",34
"488","trade",34
"489","cash",33
"490","central",33
"491","civil",33
"492","cold",33
"493","drone",33
"494","feeling",33
"495","heart",33
"496","information",33
"497","mad",33
"498","paying",33
"499","road",33
"500","satan",33
"501","situation",33
"502","spics",33
"503","strong",33
"504","teacher",33
"505","technology",33
"506","weapons",33
"507","attention",32
"508","bed",32
"509","body",32
"510","bring",32
"511","bump",32
"512","commie",32
"513","democracy",32
"514","donald",32
"515","generation",32
"516","gotta",32
"517","goy",32
"518","held",32
"519","massive",32
"520","office",32
"521","picture",32
"522","pretend",32
"523","price",32
"524","private",32
"525","sexually",32
"526","tax",32
"527","tier",32
"528","van",32
"529","violent",32
"530","boys",31
"531","break",31
"532","calling",31
"533","chance",31
"534","couple",31
"535","dogs",31
"536","dollar",31
"537","extremely",31
"538","fags",31
"539","fear",31
"540","forget",31
"541","game",31
"542","google",31
"543","hey",31
"544","lying",31
"545","north",31
"546","phone",31
"547","physical",31
"548","piece",31
"549","powerful",31
"550","remove",31
"551","safe",31
"552","schools",31
"553","short",31
"554","solution",31
"555","sort",31
"556","speech",31
"557","stopped",31
"558","suck",31
"559","term",31
"560","trash",31
"561","weak",31
"562","aid",30
"563","christ",30
"564","continue",30
"565","cost",30
"566","credit",30
"567","decades",30
"568","eastern",30
"569","eat",30
"570","enemy",30
"571","finnish",30
"572","harder",30
"573","lives",30
"574","muslim",30
"575","natural",30
"576","position",30
"577","pre",30
"578","rates",30
"579","reading",30
"580","risk",30
"581","secret",30
"582","selling",30
"583","version",30
"584","whores",30
"585","wrote",30
"586","air",29
"587","barely",29
"588","brother",29
"589","comfy",29
"590","complete",29
"591","count",29
"592","created",29
"593","dark",29
"594","date",29
"595","democrats",29
"596","expensive",29
"597","fire",29
"598","follow",29
"599","idiots",29
"600","market",29
"601","prices",29
"602","process",29
"603","quality",29
"604","religious",29
"605","si",29
"606","straight",29
"607","terms",29
"608","thousands",29
"609","threat",29
"610","waste",29
"611","worthless",29
"612","afraid",28
"613","africa",28
"614","agree",28
"615","aids",28
"616","anime",28
"617","apparently",28
"618","argument",28
"619","blue",28
"620","bridge",28
"621","cancer",28
"622","cute",28
"623","deep",28
"624","deserve",28
"625","diversity",28
"626","dying",28
"627","fair",28
"628","guilty",28
"629","honestly",28
"630","hospital",28
"631","laugh",28
"632","lies",28
"633","minority",28
"634","mixed",28
"635","notes",28
"636","ready",28
"637","report",28
"638","rule",28
"639","slave",28
"640","telling",28
"641","york",28
"642","accept",27
"643","african",27
"644","ancestors",27
"645","autism",27
"646","banks",27
"647","base",27
"648","biggest",27
"649","cheap",27
"650","checked",27
"651","communist",27
"652","crypto",27
"653","damage",27
"654","dick",27
"655","experience",27
"656","forces",27
"657","ground",27
"658","lead",27
"659","leader",27
"660","losers",27
"661","mine",27
"662","nukes",27
"663","recently",27
"664","size",27
"665","takes",27
"666","trans",27
"667","wearing",27
"668","wing",27
"669","winter",27
"670","abuse",26
"671","action",26
"672","aka",26
"673","animals",26
"674","bomb",26
"675","compared",26
"676","difference",26
"677","double",26
"678","economic",26
"679","eyes",26
"680","finland",26
"681","honest",26
"682","ill",26
"683","industrial",26
"684","inflation",26
"685","learning",26
"686","national",26
"687","planet",26
"688","prompt",26
"689","protect",26
"690","religion",26
"691","scared",26
"692","sitting",26
"693","step",26
"694","study",26
"695","super",26
"696","survive",26
"697","syrian",26
"698","values",26
"699","waiting",26
"700","wont",26
"701","apartment",25
"702","archive",25
"703","art",25
"704","billion",25
"705","bing",25
"706","charges",25
"707","congress",25
"708","considered",25
"709","cry",25
"710","crying",25
"711","doubt",25
"712","eating",25
"713","event",25
"714","footage",25
"715","genes",25
"716","holocaust",25
"717","idiot",25
"718","immigrants",25
"719","inside",25
"720","lack",25
"721","liberal",25
"722","matt",25
"723","meat",25
"724","memory",25
"725","meter",25
"726","morning",25
"727","native",25
"728","note",25
"729","opinion",25
"730","prove",25
"731","regular",25
"732","respect",25
"733","sea",25
"734","similar",25
"735","soviet",25
"736","special",25
"737","spirit",25
"738","superior",25
"739","trucks",25
"740","won",25
"741","access",24
"742","answer",24
"743","assets",24
"744","basic",24
"745","behavior",24
"746","bernd",24
"747","birth",24
"748","blame",24
"749","burn",24
"750","canadian",24
"751","caught",24
"752","changed",24
"753","currency",24
"754","data",24
"755","dating",24
"756","drunk",24
"757","easily",24
"758","education",24
"759","flat",24
"760","frog",24
"761","hilarious",24
"762","identity",24
"763","influence",24
"764","likes",24
"765","males",24
"766","map",24
"767","math",24
"768","minutes",24
"769","missiles",24
"770","missing",24
"771","notice",24
"772","piss",24
"773","property",24
"774","protests",24
"775","pure",24
"776","safety",24
"777","security",24
"778","skin",24
"779","students",24
"780","surprised",24
"781","team",24
"782","throw",24
"783","worship",24
"784","articles",23
"785","babies",23
"786","bus",23
"787","capital",23
"788","content",23
"789","crazy",23
"790","crimes",23
"791","dropped",23
"792","evidence",23
"793","explain",23
"794","fail",23
"795","families",23
"796","garbage",23
"797","genocide",23
"798","glad",23
"799","homo",23
"800","joke",23
"801","lads",23
"802","liberals",23
"803","lots",23
"804","mass",23
"805","multiple",23
"806","official",23
"807","original",23
"808","proper",23
"809","push",23
"810","reasons",23
"811","revolution",23
"812","sir",23
"813","stabbed",23
"814","train",23
"815","truck",23
"816","upset",23
"817","voting",23
"818","wow",23
"819","write",23
"820","aware",22
"821","beat",22
"822","block",22
"823","bonds",22
"824","bread",22
"825","broke",22
"826","camps",22
"827","chad",22
"828","charge",22
"829","choose",22
"830","constantly",22
"831","cross",22
"832","cult",22
"833","drop",22
"834","effort",22
"835","existence",22
"836","fault",22
"837","fellow",22
"838","fiat",22
"839","financial",22
"840","foreign",22
"841","gas",22
"842","giant",22
"843","growing",22
"844","ha",22
"845","horse",22
"846","ideology",22
"847","judge",22
"848","leaders",22
"849","leaving",22
"850","looked",22
"851","mexican",22
"852","monkey",22
"853","nope",22
"854","personal",22
"855","personally",22
"856","playing",22
"857","pull",22
"858","release",22
"859","research",22
"860","science",22
"861","shoot",22
"862","syria",22
"863","teachers",22
"864","tests",22
"865","vaccines",22
"866","voted",22
"867","ah",21
"868","alive",21
"869","armed",21
"870","attracted",21
"871","autistic",21
"872","broken",21
"873","campaign",21
"874","corrupt",21
"875","cover",21
"876","da",21
"877","decade",21
"878","designed",21
"879","discord",21
"880","drugs",21
"881","elite",21
"882","engine",21
"883","environment",21
"884","essentially",21
"885","events",21
"886","faith",21
"887","females",21
"888","forever",21
"889","garden",21
"890","gen",21
"891","hates",21
"892","immigration",21
"893","individual",21
"894","jail",21
"895","knowing",21
"896","launch",21
"897","mask",21
"898","nazi",21
"899","patients",21
"900","peace",21
"901","perfect",21
"902","policy",21
"903","purpose",21
"904","quit",21
"905","region",21
"906","reminder",21
"907","scam",21
"908","skills",21
"909","slow",21
"910","spent",21
"911","suicide",21
"912","taught",21
"913","teach",21
"914","tho",21
"915","unable",21
"916","weapon",21
"917","workers",21
"918","written",21
"919","yea",21
"920","add",20
"921","admit",20
"922","animal",20
"923","belong",20
"924","bother",20
"925","brought",20
"926","camp",20
"927","century",20
"928","citizens",20
"929","conflict",20
"930","cops",20
"931","cunt",20
"932","decent",20
"933","effective",20
"934","extra",20
"935","extreme",20
"936","eye",20
"937","fired",20
"938","florida",20
"939","friendly",20
"940","goyim",20
"941","hour",20
"942","ignore",20
"943","increase",20
"944","incredibly",20
"945","irrelevant",20
"946","islam",20
"947","machine",20
"948","medical",20
"949","miles",20
"950","miss",20
"951","moving",20
"952","northern",20
"953","plenty",20
"954","primary",20
"955","protest",20
"956","ran",20
"957","released",20
"958","resources",20
"959","results",20
"960","significant",20
"961","south",20
"962","spot",20
"963","successful",20
"964","systems",20
"965","ted",20
"966","text",20
"967","tired",20
"968","advice",19
"969","believed",19
"970","believes",19
"971","books",19
"972","british",19
"973","civilization",19
"974","club",19
"975","code",19
"976","costs",19
"977","counter",19
"978","dangerous",19
"979","defend",19
"980","degenerate",19
"981","disagree",19
"982","fast",19
"983","flags",19
"984","foot",19
"985","games",19
"986","generations",19
"987","grade",19
"988","guide",19
"989","hes",19
"990","homes",19
"991","levels",19
"992","lines",19
"993","meaning",19
"994","mexico",19
"995","mom",19
"996","oil",19
"997","physically",19
"998","provide",19
"999","regime",19
"1000","replaced",19
"1001","republican",19
"1002","role",19
"1003","services",19
"1004","shooting",19
"1005","sign",19
"1006","sit",19
"1007","spending",19
"1008","spic",19
"1009","statistics",19
"1010","streets",19
"1011","suspect",19
"1012","sweden",19
"1013","territory",19
"1014","typical",19
"1015","university",19
"1016","wars",19
"1017","assume",18
"1018","bait",18
"1019","begin",18
"1020","bought",18
"1021","calls",18
"1022","card",18
"1023","chain",18
"1024","choice",18
"1025","cock",18
"1026","collapsed",18
"1027","computer",18
"1028","confirmed",18
"1029","conservative",18
"1030","cringe",18
"1031","decided",18
"1032","decision",18
"1033","democrat",18
"1034","denounce",18
"1035","directly",18
"1036","dominant",18
"1037","duty",18
"1038","eden",18
"1039","feet",18
"1040","forgot",18
"1041","genetic",18
"1042","genuinely",18
"1043","helped",18
"1044","holding",18
"1045","homeless",18
"1046","humanity",18
"1047","illegal",18
"1048","impossible",18
"1049","income",18
"1050","individuals",18
"1051","intelligent",18
"1052","involved",18
"1053","legit",18
"1054","limited",18
"1055","luck",18
"1056","luke",18
"1057","mandates",18
"1058","mentally",18
"1059","musk",18
"1060","mutts",18
"1061","negative",18
"1062","penis",18
"1063","potential",18
"1064","practice",18
"1065","previous",18
"1066","publicly",18
"1067","punishment",18
"1068","quickly",18
"1069","rent",18
"1070","reported",18
"1071","service",18
"1072","share",18
"1073","signs",18
"1074","slavery",18
"1075","soul",18
"1076","st",18
"1077","staff",18
"1078","suddenly",18
"1079","title",18
"1080","tons",18
"1081","tool",18
"1082","truckers",18
"1083","website",18
"1084","wild",18
"1085","ya",18
"1086","yep",18
"1087","adult",17
"1088","balls",17
"1089","beliefs",17
"1090","career",17
"1091","characters",17
"1092","closer",17
"1093","criminals",17
"1094","dad",17
"1095","degree",17
"1096","digital",17
"1097","door",17
"1098","drones",17
"1099","effect",17
"1100","elites",17
"1101","empty",17
"1102","feds",17
"1103","fix",17
"1104","focus",17
"1105","france",17
"1106","fund",17
"1107","gates",17
"1108","houses",17
"1109","hundred",17
"1110","innocent",17
"1111","intelligence",17
"1112","invaded",17
"1113","john",17
"1114","la",17
"1115","message",17
"1116","minor",17
"1117","movies",17
"1118","nazis",17
"1119","operation",17
"1120","percent",17
"1121","plane",17
"1122","poison",17
"1123","prevent",17
"1124","produce",17
"1125","project",17
"1126","promote",17
"1127","raped",17
"1128","rarely",17
"1129","realized",17
"1130","refused",17
"1131","remind",17
"1132","require",17
"1133","roman",17
"1134","runs",17
"1135","season",17
"1136","soldier",17
"1137","sources",17
"1138","stabbing",17
"1139","steal",17
"1140","summer",17
"1141","tiny",17
"1142","track",17
"1143","travel",17
"1144","trick",17
"1145","usual",17
"1146","vehicle",17
"1147","victims",17
"1148","aa",16
"1149","ability",16
"1150","accounts",16
"1151","actions",16
"1152","angry",16
"1153","attempt",16
"1154","bible",16
"1155","booster",16
"1156","borders",16
"1157","bot",16
"1158","bots",16
"1159","carry",16
"1160","chill",16
"1161","circle",16
"1162","clown",16
"1163","companies",16
"1164","company",16
"1165","conspiracy",16
"1166","controlled",16
"1167","coup",16
"1168","cube",16
"1169","dance",16
"1170","dare",16
"1171","daughter",16
"1172","desperate",16
"1173","digits",16
"1174","dirty",16
"1175","divine",16
"1176","draft",16
"1177","drink",16
"1178","dropping",16
"1179","drug",16
"1180","easier",16
"1181","eddie",16
"1182","exact",16
"1183","exchange",16
"1184","explains",16
"1185","failure",16
"1186","falls",16
"1187","goal",16
"1188","hired",16
"1189","immune",16
"1190","irish",16
"1191","jab",16
"1192","japan",16
"1193","jokes",16
"1194","keeping",16
"1195","leaf",16
"1196","listen",16
"1197","location",16
"1198","locked",16
"1199","lucky",16
"1200","married",16
"1201","metals",16
"1202","minorities",16
"1203","movement",16
"1204","neighborhood",16
"1205","om",16
"1206","pictures",16
"1207","possibly",16
"1208","product",16
"1209","promoted",16
"1210","reminds",16
"1211","required",16
"1212","roll",16
"1213","saved",16
"1214","score",16
"1215","scorpion",16
"1216","sending",16
"1217","shame",16
"1218","ships",16
"1219","sleep",16
"1220","snow",16
"1221","spear",16
"1222","strangers",16
"1223","struggle",16
"1224","subhuman",16
"1225","suffer",16
"1226","tall",16
"1227","terrorist",16
"1228","topic",16
"1229","types",16
"1230","union",16
"1231","united",16
"1232","walking",16
"1233","worry",16
"1234","accurate",15
"1235","activist",15
"1236","adults",15
"1237","ahead",15
"1238","al",15
"1239","ashamed",15
"1240","attacks",15
"1241","banking",15
"1242","bigger",15
"1243","billions",15
"1244","bills",15
"1245","capable",15
"1246","capitalism",15
"1247","civilian",15
"1248","climate",15
"1249","complex",15
"1250","context",15
"1251","convince",15
"1252","crowd",15
"1253","deadly",15
"1254","deaths",15
"1255","deleted",15
"1256","edition",15
"1257","elected",15
"1258","employees",15
"1259","enemies",15
"1260","equivalent",15
"1261","escape",15
"1262","eternal",15
"1263","everyday",15
"1264","exists",15
"1265","falling",15
"1266","fields",15
"1267","figured",15
"1268","forward",15
"1269","french",15
"1270","funded",15
"1271","gibs",15
"1272","grocery",15
"1273","healthy",15
"1274","highly",15
"1275","hundreds",15
"1276","hunter",15
"1277","japanese",15
"1278","join",15
"1279","kino",15
"1280","laid",15
"1281","letter",15
"1282","maar",15
"1283","mainstream",15
"1284","maps",15
"1285","meeting",15
"1286","murdered",15
"1287","nonsense",15
"1288","october",15
"1289","offer",15
"1290","openly",15
"1291","pain",15
"1292","path",15
"1293","pepe",15
"1294","prefer",15
"1295","pushed",15
"1296","quick",15
"1297","racism",15
"1298","randomly",15
"1299","reactor",15
"1300","relationship",15
"1301","replace",15
"1302","sadly",15
"1303","schizo",15
"1304","scum",15
"1305","sisters",15
"1306","slowly",15
"1307","solve",15
"1308","standing",15
"1309","starting",15
"1310","supply",15
"1311","supporters",15
"1312","talmud",15
"1313","ten",15
"1314","texas",15
"1315","troops",15
"1316","trouble",15
"1317","turkey",15
"1318","vaccination",15
"1319","vehicles",15
"1320","village",15
"1321","wake",15
"1322","wear",15
"1323","welfare",15
"1324","address",14
"1325","alleged",14
"1326","alright",14
"1327","apply",14
"1328","arab",14
"1329","attractive",14
"1330","bases",14
"1331","battle",14
"1332","beginning",14
"1333","behave",14
"1334","believing",14
"1335","blow",14
"1336","captured",14
"1337","caused",14
"1338","claiming",14
"1339","clean",14
"1340","coercion",14
"1341","conservatives",14
"1342","corporations",14
"1343","cowards",14
"1344","creating",14
"1345","cuckold",14
"1346","demons",14
"1347","deny",14
"1348","details",14
"1349","educated",14
"1350","effects",14
"1351","eggs",14
"1352","emotional",14
"1353","enrolled",14
"1354","enter",14
"1355","ethnic",14
"1356","feed",14
"1357","filthy",14
"1358","focused",14
"1359","forcing",14
"1360","frame",14
"1361","fresh",14
"1362","gain",14
"1363","germans",14
"1364","gods",14
"1365","gross",14
