"","word","n"
"1","white",811
"2","jew",797
"3","fuck",673
"4","nigger",623
"5","women",486
"6","retard",453
"7","country",350
"8","america",347
"9","world",316
"10","party",305
"11","war",299
"12","posting",295
"13","faggot",294
"14","russian",290
"15","real",285
"16","life",279
"17","russia",277
"18","force",271
"19","bad",263
"20","based",260
"21","learn",259
"22","china",258
"23","literally",258
"24","ukraine",243
"25","live",240
"26","hours",233
"27","stop",231
"28","god",222
"29","government",216
"30","accepted",207
"31","submit",206
"32","money",204
"33","click",201
"34","trial",199
"35","janitor",196
"36","application",194
"37","applications",193
"38","black",189
"39","care",184
"40","die",177
"41","hate",173
"42","makes",166
"43","free",165
"44","wrong",165
"45","reason",163
"46","milk",159
"47","love",157
"48","pretty",155
"49","start",154
"50","taiwan",154
"51","house",152
"52","pay",152
"53","change",151
"54","power",149
"55","kill",148
"56","understand",142
"57","happening",141
"58","chinese",140
"59","blood",138
"60","means",138
"61","military",138
"62","hard",137
"63","days",134
"64","happen",133
"65","food",132
"66","video",130
"67","countries",129
"68","imagine",129
"69","stupid",129
"70","family",128
"71","fat",127
"72","feel",126
"73","control",125
"74","left",123
"75","death",122
"76","call",121
"77","human",121
"78","israel",121
"79","person",121
"80","times",121
"81","de",120
"82","western",120
"83","fake",116
"84","gonna",116
"85","population",116
"86","children",115
"87","india",114
"88","move",114
"89","talking",113
"90","trump",113
"91","buy",112
"92","eat",112
"93","german",112
"94","op",111
"95","weather",111
"96","ago",110
"97","happened",110
"98","hope",110
"99","remember",110
"100","single",110
"101","system",110
"102","society",107
"103","dumb",106
"104","en",106
"105","islamic",106
"106","lives",106
"107","west",106
"108","living",105
"109","water",105
"110","shill",104
"111","basically",103
"112","bullshit",103
"113","earth",103
"114","friends",103
"115","history",103
"116","matter",103
"117","vote",103
"118","worse",102
"119","lost",101
"120","dead",100
"121","entire",100
"122","guy",100
"123","nice",100
"124","told",97
"125","blah",96
"126","holy",96
"127","gay",95
"128","germany",95
"129","half",95
"130","americas",94
"131","called",94
"132","kids",94
"133","taking",94
"134","ass",93
"135","blacks",92
"136","coming",92
"137","nation",92
"138","run",92
"139","weeks",92
"140","job",91
"141","killed",91
"142","africa",90
"143","sense",90
"144","wife",90
"145","completely",89
"146","indian",89
"147","support",89
"148","started",88
"149","stuff",88
"150","wait",88
"151","shot",87
"152","slaves",87
"153","guess",86
"154","public",86
"155","actual",85
"156","body",85
"157","city",85
"158","million",85
"159","lee",84
"160","political",84
"161","tax",84
"162","found",83
"163","jesus",83
"164","race",82
"165","simple",82
"166","status",82
"167","worth",82
"168","anymore",81
"169","absolutely",80
"170","anti",80
"171","cold",79
"172","pic",79
"173","president",79
"174","question",78
"175","fight",77
"176","past",77
"177","talk",77
