"","word","n"
"1","jew",2121
"2","israel",1191
"3","fuck",674
"4","white",558
"5","hospital",472
"6","false",444
"7","nigger",437
"8","click",386
"9","function",383
"10","el",380
"11","retard",363
"12","death",355
"13","women",340
"14","war",337
"15","world",308
"16","posting",297
"17","money",289
"18","party",284
"19","die",283
"20","total",283
"21","coming",271
"22","weeks",266
"23","learn",264
"24","america",260
"25","check",259
"26","force",247
"27","video",240
"28","happy",237
"29","life",234
"30","rocket",234
"31","spread",222
"32","literally",218
"33","bad",212
"34","faggot",212
"35","real",212
"36","hate",211
"37","based",207
"38","milk",205
"39","job",203
"40","origin",200
"41","box",197
"42","script",194
"43","country",193
"44","god",193
"45","birthday",192
"46","trial",192
"47","janitor",191
"48","acceptance",190
"49","canvas",189
"50","confetti",189
"51","evil",187
"52","kill",183
"53","bomb",176
"54","stop",176
"55","russian",174
"56","ukraine",172
"57","military",170
"58","live",169
"59","rockets",167
"60","russia",165
"61","iran",159
"62","government",153
"63","single",153
"64","children",148
"65","shill",148
"66","support",144
"67","army",143
"68","care",138
"69","fake",137
"70","bullshit",136
"71","china",136
"72","west",136
"73","attack",135
"74","christian",133
"75","means",132
"76","control",129
"77","black",124
"78","talking",124
"79","hard",123
"80","weapons",122
"81","dumb",121
"82","power",119
"83","raw",119
"84","gonna",118
"85","start",118
"86","status",118
"87","blood",117
"88","reason",117
"89","hussein",116
"90","love",116
"91","middle",115
"92","pretty",115
"93","dead",114
"94","history",113
"95","makes",113
"96","guy",112
"97","race",112
"98","stupid",111
"99","call",110
"100","hope",110
"101","system",110
"102","hit",109
"103","flag",108
"104","understand",108
"105","ass",107
"106","free",107
"107","nice",107
"108","bombed",106
"109","british",106
"110","chinese",106
"111","feel",106
"112","operation",106
"113","kids",105
"114","human",104
"115","times",104
"116","entire",103
"117","killed",103
"118","propaganda",103
"119","anti",102
"120","fight",102
"121","east",101
"122","wrong",101
"123","imagine",99
"124","lie",97
"125","land",94
"126","op",94
"127","countries",93
"128","days",92
"129","left",91
"130","low",91
"131","house",90
"132","pay",90
"133","ago",89
"134","happen",88
"135","missile",88
"136","killing",87
"137","family",86
"138","hell",86
"139","obvious",86
"140","americas",85
"141","gay",85
"142","living",85
"143","earth",84
"144","sound",84
"145","giving",83
"146","iq",83
"147","leave",83
"148","run",83
"149","pakistan",81
"150","crown",80
"151","gun",80
"152","jesus",80
"153","muslim",80
"154","society",79
"155","food",78
"156","amount",77
"157","inside",77
"158","western",77
"159","anymore",76
"160","buy",76
"161","created",76
"162","guns",76
"163","information",76
"164","pussy",76
"165","remember",76
"166","sage",76
"167","threads",76
"168","cope",75
"169","goyim",75
"170","guess",75
"171","lies",75
"172","matter",75
"173","red",75
"174","rest",73
"175","strike",73
"176","happened",72
"177","proof",72
"178","straight",72
"179","truth",72
"180","bitch",71
"181","hours",71
"182","media",71
"183","christ",70
"184","city",70
"185","egypt",70
"186","idea",70
"187","air",69
"188","damage",69
"189","lying",69
"190","worse",69
"191","article",68
"192","civilians",68
"193","turkey",68
"194","wife",68
"195","half",67
"196","billion",66
"197","called",66
"198","poor",66
"199","school",66
"200","weak",66
"201","brown",65
"202","fault",65
"203","india",65
"204","move",65
"205","person",65
"206","intelligence",64
"207","stuff",64
"208","babies",63
"209","source",63
"210","car",62
"211","failed",62
"212","sense",62
"213","completely",61
"214","dude",61
"215","modern",61
"216","plan",61
"217","thinking",61
"218","century",60
"219","christianity",60
"220","communist",60
"221","evidence",60
"222","fine",60
"223","mind",60
"224","religion",60
"225","sex",60
"226","shot",60
"227","terrorists",60
"228","wait",60
"229","wars",60
"230","basically",59
"231","bunch",59
"232","fighting",59
"233","happening",59
"234","hospitals",59
"235","report",59
"236","change",58
"237","fire",58
"238","heard",58
"239","kid",58
"240","pro",58
"241","save",58
"242","started",58
"243","talmud",58
"244","told",58
"245","trump",58
"246","cities",57
"247","counter",57
"248","fair",57
"249","paid",57
"250","play",57
"251","question",57
"252","taking",57
"253","child",56
"254","explosion",56
"255","funny",56
"256","girls",56
"257","region",56
"258","rich",56
"259","sold",56
"260","talk",56
"261","week",56
"262","worth",56
"263","events",55
"264","fun",55
"265","blame",54
"266","finally",54
"267","lost",54
"268","past",54
"269","bacteria",53
"270","drink",53
"271","future",53
"272","hand",53
"273","level",53
"274","palestinians",53
"275","damn",52
"276","election",52
"277","enemy",52
"278","majority",52
"279","recent",52
"280","stay",52
"281","type",52
"282","wrote",52
"283","ye",52
"284","age",51
"285","bit",51
"286","border",51
"287","build",51
"288","claim",51
"289","destroyed",51
"290","dollars",51
"291","gain",51
"292","ground",51
"293","holy",51
"294","jobs",51
"295","public",51
"296","absolutely",50
"297","armed",50
"298","bunker",50
"299","camp",50
"300","cares",50
"301","declaration",50
"302","destroy",50
"303","funded",50
"304","germany",50
"305","goy",50
"306","iraq",50
"307","night",50
"308","population",50
"309","rifle",50
"310","set",50
"311","word",50
"312","ar",49
"313","bombing",49
"314","extremely",49
"315","hey",49
"316","leftist",49
"317","lives",49
"318","nation",49
"319","positive",49
"320","ready",49
"321","social",49
"322","supposed",49
"323","trust",49
"324","videos",49
"325","actual",48
"326","ai",48
"327","biggest",48
"328","chance",48
"329","concentration",48
"330","creation",48
"331","dick",48
"332","exist",48
"333","found",48
"334","genocide",48
"335","head",48
"336","influence",48
"337","isis",48
"338","justice",48
"339","pic",48
"340","political",48
"341","terrorist",48
"342","authority",47
"343","defense",47
"344","demons",47
"345","died",47
"346","fast",47
"347","fat",47
"348","helped",47
"349","send",47
"350","boomer",46
"351","complete",46
"352","conflict",46
"353","draft",46
"354","enjoy",46
"355","humans",46
"356","line",46
"357","literal",46
"358","massive",46
"359","million",46
"360","missiles",46
"361","prince",46
"362","win",46
"363","average",45
"364","brain",45
"365","join",45
"366","nature",45
"367","proud",45
"368","realize",45
"369","shoot",45
"370","sounds",45
"371","bankers",44
"372","boomers",44
"373","chosen",44
"374","close",44
"375","eat",44
"376","jordan",44
"377","weird",44
"378","wow",44
"379","agencies",43
"380","attacks",43
"381","blow",43
"382","business",43
"383","fag",43
"384","father",43
"385","friend",43
"386","game",43
"387","hear",43
"388","light",43
"389","losing",43
"390","sick",43
"391","thousands",43
"392","bombs",42
"393","confirmed",42
"394","dome",42
"395","explain",42
"396","german",42
"397","germans",42
"398","girl",42
"399","partition",42
"400","satellite",42
"401","trash",42
"402","baby",41
"403","calling",41
"404","colonial",41
"405","cute",41
"406","daily",41
"407","dying",41
"408","european",41
"409","fascist",41
"410","issue",41
"411","lose",41
"412","loser",41
"413","porn",41
"414","president",41
"415","water",41
"416","words",41
"417","book",40
"418","cars",40
"419","consent",40
"420","cool",40
"421","cry",40
"422","easy",40
"423","eyes",40
"424","forces",40
"425","mad",40
"426","manufacture",40
"427","moment",40
"428","planet",40
"429","religious",40
"430","romeo",40
"431","rule",40
"432","shut",40
"433","son",40
"434","store",40
"435","aid",39
"436","alien",39
"437","beheading",39
"438","building",39
"439","checked",39
"440","courtesy",39
"441","deal",39
"442","footage",39
"443","front",39
"444","incited",39
"445","judicial",39
"446","local",39
"447","months",39
"448","palestinian",39
"449","prove",39
"450","range",39
"451","rave",39
"452","simple",39
"453","arab",38
"454","assassination",38
"455","banned",38
"456","bolshevism",38
"457","cattle",38
"458","churchill",38
"459","contra",38
"460","correspondence",38
"461","cunt",38
"462","cyclone",38
"463","denounce",38
"464","dismantle",38
"465","distinctions",38
"466","form",38
"467","friends",38
"468","global",38
"469","honestly",38
"470","pathetic",38
"471","rebels",38
"472","scandal",38
"473","security",38
"474","short",38
"475","sign",38
"476","simply",38
"477","slave",38
"478","tendencies",38
"479","titled",38
"480","totally",38
"481","trials",38
"482","winston",38
"483","agree",37
"484","aliens",37
"485","answer",37
"486","argentina",37
"487","argument",37
"488","basic",37
"489","born",37
"490","deserve",37
"491","doubt",37
"492","due",37
"493","fall",37
"494","judaism",37
"495","nations",37
"496","pure",37
"497","reality",37
"498","reminder",37
"499","south",37
"500","twitter",37
"501","church",36
"502","civil",36
"503","civilian",36
"504","cock",36
"505","foreign",36
"506","including",36
"507","mask",36
"508","matters",36
"509","natural",36
"510","opinion",36
"511","seething",36
"512","situation",36
"513","strong",36
"514","ukrainian",36
"515","vote",36
"516","wont",36
"517","burn",35
"518","class",35
"519","common",35
"520","couple",35
"521","holocaust",35
