"","word","n"
"1","jew",661
"2","white",593
"3","nigger",541
"4","women",470
"5","fuck",434
"6","america",397
"7","retard",376
"8","war",298
"9","country",283
"10","russia",270
"11","russian",270
"12","based",266
"13","posting",262
"14","party",256
"15","world",250
"16","hours",245
"17","ukraine",242
"18","learn",237
"19","money",237
"20","force",234
"21","chinese",228
"22","literally",228
"23","faggot",215
"24","accepted",205
"25","click",201
"26","trial",201
"27","real",200
"28","submit",199
"29","application",198
"30","applications",198
"31","life",198
"32","janitor",195
"33","black",194
"34","live",182
"35","china",174
"36","stop",157
"37","free",153
"38","bad",151
"39","hate",140
"40","die",131
"41","boomers",130
"42","government",129
"43","rape",127
"44","kill",126
"45","reason",125
"46","dead",122
"47","support",120
"48","children",118
"49","pretty",118
"50","power",116
"51","city",113
"52","kids",112
"53","boomer",111
"54","imagine",111
"55","house",110
"56","military",110
"57","ago",108
"58","left",108
"59","makes",108
"60","fat",107
"61","entire",106
"62","god",106
"63","west",106
"64","start",103
"65","job",102
"66","family",101
"67","buy",99
"68","days",99
"69","germany",99
"70","americas",98
"71","care",98
"72","parents",98
"73","love",97
"74","guy",96
"75","stupid",96
"76","times",96
"77","hard",95
"78","talking",95
"79","feel",92
"80","video",92
"81","economy",91
"82","wrong",91
"83","run",90
"84","ukrainian",90
"85","pay",89
"86","race",89
"87","understand",88
"88","head",87
"89","million",86
"90","happened",85
"91","israel",85
"92","means",85
"93","food",84
"94","gay",84
"95","person",84
"96","pussy",84
"97","single",84
"98","poor",83
"99","hope",82
"100","school",82
"101","blacks",81
"102","porn",81
"103","remember",81
"104","shill",81
"105","german",80
"106","history",80
"107","poland",80
"108","society",80
"109","anti",79
"110","nice",79
"111","dumb",78
"112","human",78
"113","killed",78
"114","death",77
"115","living",77
"116","sage",77
"117","silver",77
"118","trump",77
"119","average",76
"120","bullshit",76
"121","called",76
"122","low",75
"123","simply",75
"124","eat",74
"125","european",74
"126","matter",74
"127","fight",73
"128","population",72
"129","social",72
"130","talk",72
"131","control",71
"132","islamic",71
"133","lose",71
"134","basically",70
"135","car",70
"136","police",70
"137","western",70
"138","coming",69
"139","nation",69
"140","checked",68
"141","exist",68
"142","lost",68
"143","earth",67
