"","word","n"
"1","jew",1123
"2","fuck",625
"3","nigger",542
"4","white",513
"5","women",433
"6","america",395
"7","retard",344
"8","world",326
"9","country",325
"10","israel",316
"11","real",274
"12","posting",273
"13","force",267
"14","based",261
"15","learn",256
"16","party",253
"17","literally",249
"18","war",219
"19","russia",217
"20","faggot",215
"21","god",212
"22","trial",205
"23","money",203
"24","bad",196
"25","ukraine",195
"26","life",194
"27","russian",179
"28","government",171
"29","stop",171
"30","die",162
"31","hate",162
"32","black",153
"33","death",150
"34","kill",150
"35","argentina",144
"36","system",143
"37","trump",143
"38","children",142
"39","anti",138
"40","left",135
"41","called",134
"42","care",134
"43","population",133
"44","live",132
"45","kids",130
"46","free",127
"47","de",126
"48","reason",124
"49","hard",123
"50","jesus",122
"51","makes",122
"52","start",122
"53","guy",121
"54","dead",120
"55","pretty",118
"56","european",117
"57","single",117
"58","love",116
"59","wrong",116
"60","media",113
"61","times",113
"62","job",111
"63","talking",111
"64","imagine",109
"65","military",108
"66","movie",108
"67","germany",107
"68","power",107
"69","political",104
"70","support",104
"71","op",103
"72","countries",102
"73","low",102
"74","fake",101
"75","economy",100
"76","feel",99
"77","matter",99
"78","wife",99
"79","bank",97
"80","gay",97
"81","lost",97
"82","west",97
"83","entire",95
"84","happened",95
"85","ago",94
"86","control",94
"87","society",94
"88","ass",93
"89","living",93
"90","tier",93
"91","understand",93
"92","family",92
"93","video",91
"94","worse",91
"95","basically",90
"96","cope",90
"97","land",90
"98","million",90
"99","shill",90
"100","cauldron",89
"101","funny",89
"102","killed",89
"103","means",89
"104","french",88
"105","nice",88
"106","remember",88
"107","stupid",88
"108","child",87
"109","hope",87
"110","sex",87
"111","china",86
"112","guess",86
"113","happen",85
"114","iq",84
"115","western",84
"116","change",83
"117","move",83
"118","race",83
"119","win",83
"120","hell",82
"121","central",81
"122","chinese",81
"123","dumb",81
"124","pay",81
"125","total",80
"126","fight",78
"127","days",77
"128","human",77
"129","person",77
"130","earth",76
"131","half",76
"132","italian",76
"133","actual",75
"134","ai",75
"135","nazi",75
"136","school",74
"137","stuff",74
"138","threads",74
"139","call",73
"140","flag",73
"141","police",73
"142","bill",71
"143","christian",71
"144","history",71
"145","americas",70
"146","doctor",70
"147","en",70
"148","head",70
"149","son",70
"150","christ",69
"151","sage",69
"152","degree",68
"153","lose",68
"154","easy",67
"155","president",67
"156","thinking",67
"157","completely",66
"158","currency",66
"159","dollar",66
"160","word",66
"161","propaganda",65
"162","run",65
"163","social",65
"164","past",64
"165","anymore",63
"166","bitch",63
"167","brown",63
"168","city",63
"169","coming",63
"170","future",63
"171","status",63
"172","told",63
"173","culture",62
"174","house",62
"175","mind",62
"176","science",62
"177","ukrainian",62
"178","bullshit",61
"179","hand",61
"180","average",60
"181","chance",60
"182","close",60
"183","died",60
"184","german",60
"185","giving",60
"186","religion",60
"187","sense",60
"188","truth",60
"189","started",59
"190","absolutely",58
"191","dude",58
"192","expect",58
"193","fighting",58
"194","fine",58
"195","kid",58
"196","idea",57
"197","leave",57
"198","poor",57
"199","reality",57
"200","brad",56
"201","found",56
"202","la",56
"203","save",56
"204","talk",56
"205","act",55
"206","attack",55
"207","evil",55
"208","food",55
"209","pic",55
"210","plan",55
"211","red",55
"212","security",55
"213","avoid",54
"214","chug",54
"215","computer",54
"216","game",54
"217","heard",54
"218","holy",54
"219","deal",53
"220","destroy",53
"221","exist",53
"222","fun",53
"223","gonna",53
"224","japan",53
"225","play",53
"226","prison",53
"227","rest",53
"228","simply",53
"229","betrothed",52
"230","bump",52
"231","business",52
"232","cool",52
"233","crime",52
"234","dying",52
"235","evidence",52
"236","killing",52
"237","modern",52
"238","supposed",52
"239","age",51
"240","due",51
"241","fix",51
"242","germans",51
"243","holocaust",51
"244","inflation",51
"245","lie",51
"246","literal",51
"247","mad",51
"248","rate",51
"249","speak",51
"250","strong",51
"251","taking",51
"252","worth",51
"253","air",50
"254","army",50
"255","banks",50
"256","buy",50
"257","forces",50
"258","friends",50
"259","middle",50
"260","nation",50
"261","pro",50
"262","public",50
"263","resources",50
"264","words",50
"265","cares",49
"266","christianity",49
"267","data",49
"268","foreign",49
"269","goyim",49
"270","illegal",49
"271","level",49
"272","mother",49
"273","national",49
"274","soldiers",49
"275","telling",49
"276","book",48
"277","destroyed",48
"278","eat",48
"279","forced",48
"280","law",48
"281","list",48
"282","muslim",48
"283","sell",48
"284","socialist",48
"285","economic",47
"286","fat",47
"287","millions",47
"288","night",47
"289","sad",47
"290","takes",47
"291","wait",47
"292","worst",47
"293","bet",46
"294","body",46
"295","father",46
"296","floyd",46
"297","happy",46
"298","italy",46
"299","lives",46
"300","paid",46
"301","parents",46
"302","politics",46
"303","ship",46
"304","sick",46
"305","simple",46
"306","stand",46
"307","ugly",46
"308","attention",45
"309","bring",45
"310","controlled",45
"311","goy",45
"312","line",45
"313","stay",45
"314","trust",45
"315","bit",44
"316","calling",44
"317","cops",44
"318","dollars",44
"319","easily",44
"320","heart",44
"321","japanese",44
"322","movies",44
"323","situation",44
"324","south",44
"325","weeks",44
"326","wing",44
"327","brain",43
"328","clown",43
"329","crazy",43
"330","deserve",43
"331","extremely",43
"332","immigrants",43
"333","massive",43
"334","solution",43
"335","spike",43
"336","term",43
"337","account",42
"338","blood",42
"339","class",42
"340","debt",42
"341","dick",42
"342","elmer",42
"343","finally",42
"344","girls",42
"345","ground",42
"346","related",42
"347","vote",42
"348","weak",42
"349","week",42
"350","worship",42
"351","agree",41
"352","boomers",41
"353","cities",41
"354","create",41
"355","enjoy",41
"356","ethnic",41
"357","fear",41
"358","hear",41
"359","het",41
"360","question",41
"361","shot",41
"362","thousands",41
"363","blue",40
"364","check",40
"365","correct",40
"366","couple",40
"367","fall",40
"368","married",40
"369","rich",40
"370","story",40
"371","allowed",39
"372","beat",39
"373","billion",39
"374","chad",39
"375","court",39
"376","created",39
"377","damn",39
"378","false",39
"379","happening",39
"380","hold",39
"381","major",39
"382","mass",39
"383","multiple",39
"384","paper",39
"385","shedding",39
"386","shut",39
"387","sounds",39
"388","test",39
"389","type",39
"390","collapse",38
"391","continue",38
"392","eyes",38
"393","girl",38
"394","join",38
"395","lack",38
"396","masons",38
"397","met",38
"398","moment",38
"399","months",38
"400","proof",38
"401","racist",38
"402","realize",38
"403","running",38
"404","satan",38
"405","secret",38
"406","add",37
"407","amount",37
"408","biggest",37
"409","burn",37
"410","car",37
"411","dog",37
"412","honestly",37
"413","hot",37
"414","lies",37
"415","mark",37
"416","normal",37
"417","nukes",37
"418","office",37
"419","schizo",37
"420","seething",37
"421","sound",37
"422","tho",37
"423","training",37
"424","civil",36
"425","company",36
"426","cut",36
"427","france",36
"428","local",36
"429","mud",36
"430","pretending",36
"431","rape",36
"432","reminder",36
"433","space",36
"434","won",36
"435","absolute",35
"436","allah",35
"437","answer",35
"438","boy",35
"439","bunch",35
"440","cunt",35
"441","deaths",35
"442","decades",35
"443","defense",35
"444","degrees",35
"445","engineering",35
"446","fair",35
"447","feed",35
"448","figure",35
"449","forget",35
"450","gods",35
"451","immigration",35
"452","losing",35
"453","market",35
"454","moving",35
"455","napoleon",35
"456","position",35
"457","property",35
"458","pussy",35
"459","sign",35
"460","slave",35
"461","wars",35
"462","watching",35
"463","weird",35
"464","wont",35
"465","worthless",35
"466","ancient",34
"467","archive",34
"468","burr",34
"469","choice",34
"470","complete",34
"471","east",34
"472","enemy",34
"473","english",34
"474","form",34
"475","heaven",34
"476","joke",34
"477","laughing",34
"478","month",34
"479","neck",34
"480","twitter",34
"481","vaccine",34
"482","van",34
"483","afraid",33
"484","blacks",33
"485","boomer",33
"486","born",33
"487","cock",33
"488","companies",33
"489","disgusting",33
"490","female",33
"491","global",33
"492","gun",33
"493","humans",33
"494","loves",33
"495","meaning",33
"496","nazis",33
"497","north",33
"498","paying",33
"499","replace",33
"500","suck",33
"501","talmud",33
